〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/08/04,8:45,27970,27980,27960,27960,361,,8:45,27970,27980,27940,27980,714,,8:45,27970,28000,27940,28000,927,,8:45,27970,28000,27940,27980,1124,,8:45,27970,28000,27940,27950,1580,,8:45,27970,28000,27920,27940,2709,,8:45,27970,28000,27920,27960,4117,,8:45,27970,28000,27900,27940,8232,,22/08/04,27970,28000,27830,27950,28949,,22/08/04,27960,28060,27820,27860,14525
22/08/04,8:46,27950,27960,27940,27960,215,,8:48,27970,28000,27970,28000,228,,8:50,27990,28000,27970,27980,197,,8:55,27980,27990,27920,27940,1585,,9:00,27950,27980,27920,27960,2537,,9:05,27940,27980,27900,27960,2820,,9:15,27960,27990,27900,27940,4115,,9:45,27940,27970,27870,27890,6036,,,,,,,,,,,,,,
22/08/04,8:47,27950,27980,27950,27980,138,,8:51,27990,28000,27980,27980,125,,8:55,27980,27990,27950,27950,456,,9:05,27940,27980,27920,27960,1408,,9:15,27960,27970,27900,27960,1802,,9:25,27950,27990,27900,27940,2703,,9:45,27940,27970,27930,27930,2458,,10:45,27890,27910,27830,27850,3729,,,,,,,,,,,,,,
22/08/04,8:48,27970,27970,27970,27970,63,,8:54,27980,27990,27970,27990,198,,9:00,27950,27960,27920,27940,1129,,9:15,27960,27970,27900,27960,1412,,9:30,27960,27990,27900,27940,2313,,9:45,27940,27970,27930,27950,1691,,10:15,27930,27930,27870,27890,3578,,11:45,27850,27890,27850,27880,2034,,,,,,,,,,,,,,
22/08/04,8:49,27970,28000,27970,28000,150,,8:57,27990,27990,27950,27950,315,,9:05,27940,27950,27920,27940,815,,9:25,27950,27990,27950,27970,1524,,9:45,27940,27970,27930,27950,1134,,10:05,27940,27970,27890,27890,2121,,10:45,27890,27910,27860,27870,2536,,12:45,27870,27910,27850,27890,2730,,,,,,,,,,,,,,
22/08/04,8:50,27990,28000,27990,28000,15,,9:00,27950,27960,27920,27960,763,,9:10,27950,27980,27940,27960,593,,9:35,27960,27970,27900,27940,1179,,10:00,27950,27970,27930,27930,1324,,10:25,27890,27920,27870,27890,2224,,11:15,27870,27890,27830,27850,1193,,13:45,27890,27930,27890,27910,1944,,,,,,,,,,,,,,
22/08/04,8:51,27990,28000,27990,27990,59,,9:03,27950,27950,27920,27940,586,,9:15,27960,27960,27900,27920,796,,9:45,27940,27970,27930,27960,678,,10:15,27930,27930,27870,27870,2263,,10:45,27890,27910,27860,27900,2061,,11:45,27850,27880,27850,27860,605,,14:45,27900,27950,27890,27940,3107,,,,,,,,,,,,,,
22/08/04,8:52,27980,27980,27980,27980,7,,9:06,27950,27950,27920,27930,420,,9:20,27930,27970,27930,27960,616,,9:55,27960,27970,27930,27950,1013,,10:30,27870,27920,27870,27890,1315,,11:05,27900,27900,27860,27880,908,,12:15,27870,27890,27860,27880,1429,,15:15,27950,27950,27950,27950,1137,,,,,,,,,,,,,,
22/08/04,8:53,27980,27980,27980,27980,59,,9:09,27930,27960,27930,27960,430,,9:25,27950,27970,27950,27960,390,,10:05,27940,27970,27930,27930,767,,10:45,27890,27900,27860,27880,1826,,11:25,27870,27880,27830,27850,760,,12:45,27870,27910,27850,27910,1638,,16:30,27960,27980,27910,27950,1797,,,,,,,,,,,,,,
22/08/04,8:54,27980,27980,27970,27980,57,,9:12,27970,27980,27950,27960,338,,9:30,27960,27990,27960,27970,1134,,10:15,27930,27930,27890,27890,1354,,11:00,27890,27910,27870,27870,710,,11:45,27850,27860,27850,27860,366,,13:15,27900,27910,27870,27890,1092,,17:30,27940,27970,27930,27970,696,,,,,,,,,,,,,,
22/08/04,8:55,27980,27980,27980,27980,86,,9:15,27960,27960,27900,27920,623,,9:35,27960,27970,27900,27920,620,,10:25,27890,27900,27870,27890,1459,,11:15,27870,27890,27860,27870,552,,12:05,27860,27880,27850,27870,428,,13:45,27890,27910,27890,27890,906,,18:30,27970,28030,27970,28030,764,,,,,,,,,,,,,,
22/08/04,8:56,27980,27990,27980,27990,55,,9:18,27920,27960,27910,27960,407,,9:40,27920,27960,27920,27940,559,,10:35,27880,27920,27880,27890,765,,11:30,27880,27880,27830,27850,641,,12:25,27870,27890,27860,27880,1240,,14:15,27900,27930,27890,27910,1038,,19:30,28030,28060,27980,27980,1451,,,,,,,,,,,,,,
22/08/04,8:57,27990,27990,27980,27980,37,,9:21,27960,27960,27930,27940,254,,9:45,27940,27970,27930,27950,316,,10:45,27890,27900,27860,27880,1509,,11:45,27850,27860,27850,27860,290,,12:45,27870,27890,27850,27890,1134,,14:45,27900,27950,27890,27940,3107,,20:30,27980,27990,27900,27910,2022,,,,,,,,,,,,,,
22/08/04,8:58,27980,27980,27970,27970,84,,9:24,27940,27970,27940,27960,264,,9:50,27950,27970,27950,27960,362,,10:55,27880,27910,27880,27900,552,,12:00,27860,27880,27850,27860,315,,13:05,27890,27910,27880,27900,661,,15:15,27950,27950,27950,27950,1137,,21:30,27910,27940,27890,27900,840,,,,,,,,,,,,,,
