〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/06/21,8:45,28480,28480,28440,28440,937,,8:45,28480,28480,28400,28420,1209,,8:45,28480,28480,28360,28370,1614,,8:45,28480,28480,28350,28390,2113,,8:45,28480,28480,28350,28390,2849,,8:45,28480,28480,28270,28360,5468,,8:45,28480,28480,28230,28260,9001,,8:45,28480,28480,28030,28080,17456,,21/06/21,28480,28480,27720,28020,67550,,21/06/21,28090,28710,28080,28710,21464
21/06/21,8:46,28440,28450,28430,28440,102,,8:48,28410,28410,28350,28390,617,,8:50,28370,28420,28350,28390,499,,8:55,28400,28410,28270,28360,3355,,9:00,28390,28390,28230,28260,6152,,9:05,28360,28360,28170,28200,6425,,9:15,28270,28310,28030,28080,8455,,9:45,28080,28200,27950,27960,12009,,,,,,,,,,,,,,
21/06/21,8:47,28440,28440,28400,28420,170,,8:51,28390,28420,28390,28390,179,,8:55,28400,28410,28370,28390,736,,9:05,28360,28360,28230,28260,3533,,9:15,28270,28310,28100,28100,4439,,9:25,28200,28200,28030,28080,5563,,9:45,28080,28200,28050,28070,5056,,10:45,27950,27980,27800,27820,9617,,,,,,,,,,,,,,
21/06/21,8:48,28410,28410,28360,28370,215,,8:54,28390,28410,28370,28390,248,,9:00,28390,28390,28270,28360,2619,,9:15,28270,28310,28170,28200,2892,,9:30,28100,28160,28030,28080,4016,,9:45,28080,28200,28050,28150,3321,,10:15,28060,28070,27950,27960,6953,,11:45,27820,27850,27720,27850,5930,,,,,,,,,,,,,,
21/06/21,8:49,28370,28390,28360,28370,190,,8:57,28390,28410,28370,28390,596,,9:05,28360,28360,28260,28260,1633,,9:25,28200,28200,28030,28080,3266,,9:45,28080,28160,28050,28150,2263,,10:05,28150,28150,27980,28060,5142,,10:45,27950,27980,27850,27910,5576,,12:45,27840,27960,27810,27850,5893,,,,,,,,,,,,,,
21/06/21,8:50,28370,28400,28350,28390,212,,9:00,28390,28390,28270,28360,1907,,9:10,28260,28280,28230,28260,1900,,9:35,28070,28160,28060,28080,2297,,10:00,28160,28200,28060,28070,2793,,10:25,28060,28060,27950,27960,3546,,11:15,27910,27960,27800,27820,4041,,13:45,27850,27900,27780,27840,6212,,,,,,,,,,,,,,
21/06/21,8:51,28390,28420,28390,28420,93,,9:03,28360,28360,28270,28300,1262,,9:15,28270,28310,28240,28260,1404,,9:45,28080,28120,28050,28090,1560,,10:15,28060,28070,27980,28020,4100,,10:45,27950,27980,27870,27900,3884,,11:45,27820,27830,27730,27760,2391,,14:45,27840,28010,27840,27970,6916,,,,,,,,,,,,,,
21/06/21,8:52,28410,28410,28400,28400,55,,9:06,28300,28300,28270,28300,710,,9:20,28250,28260,28170,28200,1488,,9:55,28080,28200,28080,28150,1761,,10:30,28020,28050,27950,27960,2853,,11:05,27890,27970,27850,27950,3080,,12:15,27750,27850,27720,27850,3539,,15:15,28020,28020,28020,28020,3517,,,,,,,,,,,,,,
21/06/21,8:53,28400,28400,28390,28390,31,,9:09,28300,28300,28230,28250,1094,,9:25,28200,28200,28100,28100,1547,,10:05,28150,28150,28060,28070,1735,,10:45,27950,27980,27880,27910,3053,,11:25,27940,27950,27800,27820,2653,,12:45,27840,27960,27830,27890,3269,,16:30,28090,28210,28080,28190,4944,,,,,,,,,,,,,,
21/06/21,8:54,28390,28390,28370,28390,108,,9:12,28250,28280,28230,28260,1179,,9:30,28100,28100,28030,28080,1719,,10:15,28060,28070,27980,28060,3407,,11:00,27910,27970,27850,27910,2523,,11:45,27820,27830,27760,27760,1722,,13:15,27900,27900,27810,27850,2624,,17:30,28190,28390,28180,28360,4482,,,,,,,,,,,,,,
