〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/03/22,8:45,40790,40820,40780,40800,333,,8:45,40790,40840,40780,40840,532,,8:45,40790,40840,40780,40810,748,,8:45,40790,40860,40780,40830,968,,8:45,40790,40860,40780,40810,1272,,8:45,40790,40880,40770,40860,3027,,8:45,40790,40880,40730,40730,4990,,8:45,40790,40880,40690,40770,9100,,24/03/22,40790,40880,40500,40710,38850,,24/03/22,40630,40750,40440,40500,10435
24/03/22,8:46,40810,40840,40810,40840,83,,8:48,40830,40850,40810,40850,305,,8:50,40820,40860,40820,40830,220,,8:55,40840,40880,40770,40860,2059,,9:00,40800,40880,40730,40730,3718,,9:05,40860,40880,40690,40800,3752,,9:15,40720,40820,40690,40770,4110,,9:45,40780,40860,40720,40770,5544,,,,,,,,,,,,,,
24/03/22,8:47,40840,40840,40830,40840,116,,8:51,40850,40860,40830,40840,113,,8:55,40840,40840,40810,40810,304,,9:05,40860,40880,40730,40730,1963,,9:15,40720,40820,40690,40730,2540,,9:25,40800,40800,40710,40770,2321,,9:45,40780,40860,40760,40800,2891,,10:45,40770,40810,40570,40590,5658,,,,,,,,,,,,,,
24/03/22,8:48,40830,40840,40820,40820,132,,8:54,40830,40840,40820,40830,102,,9:00,40800,40880,40770,40860,1755,,9:15,40720,40820,40690,40800,1789,,9:30,40730,40790,40710,40770,1570,,9:45,40780,40860,40760,40800,2156,,10:15,40800,40860,40720,40770,2653,,11:45,40580,40630,40500,40560,4390,,,,,,,,,,,,,,
24/03/22,8:49,40820,40820,40810,40810,84,,8:57,40830,40840,40810,40810,220,,9:05,40860,40880,40790,40790,728,,9:25,40800,40800,40710,40720,1586,,9:45,40780,40860,40760,40830,1890,,10:05,40790,40860,40780,40800,1417,,10:45,40770,40810,40650,40660,3472,,12:45,40560,40730,40560,40720,4727,,,,,,,,,,,,,,
24/03/22,8:50,40820,40850,40820,40850,89,,9:00,40800,40860,40770,40810,1249,,9:10,40790,40790,40730,40730,1235,,9:35,40730,40790,40720,40770,735,,10:00,40830,40860,40790,40800,1001,,10:25,40790,40860,40720,40770,1971,,11:15,40650,40670,40570,40590,2186,,13:45,40720,40800,40680,40790,4446,,,,,,,,,,,,,,
24/03/22,8:51,40850,40860,40850,40860,28,,9:03,40810,40880,40810,40840,689,,9:15,40720,40790,40690,40760,892,,9:45,40780,40860,40760,40830,1497,,10:15,40800,40840,40780,40800,1018,,10:45,40770,40810,40670,40690,2626,,11:45,40580,40610,40550,40570,1675,,14:45,40790,40800,40680,40700,3823,,,,,,,,,,,,,,
24/03/22,8:52,40860,40860,40830,40830,55,,9:06,40830,40840,40820,40830,381,,9:20,40760,40820,40760,40800,897,,9:55,40830,40860,40790,40800,659,,10:30,40800,40860,40720,40770,1635,,11:05,40690,40720,40640,40670,1575,,12:15,40570,40630,40500,40560,2715,,15:15,40710,40710,40710,40710,1162,,,,,,,,,,,,,,
24/03/22,8:53,40840,40840,40840,40840,30,,9:09,40830,40830,40730,40740,771,,9:25,40800,40800,40720,40730,751,,10:05,40790,40860,40790,40800,735,,10:45,40770,40810,40670,40690,1979,,11:25,40660,40670,40570,40590,1457,,12:45,40560,40730,40560,40720,2986,,16:30,40630,40690,40610,40670,1433,,,,,,,,,,,,,,
24/03/22,8:54,40830,40830,40830,40830,18,,9:12,40740,40760,40730,40730,628,,9:30,40730,40760,40710,40720,835,,10:15,40800,40840,40780,40800,682,,11:00,40700,40720,40650,40660,1493,,11:45,40580,40610,40550,40600,1386,,13:15,40720,40720,40670,40720,1741,,17:30,40670,40750,40670,40710,961,,,,,,,,,,,,,,
24/03/22,8:55,40840,40840,40820,40820,54,,9:15,40720,40760,40690,40760,598,,9:35,40730,40750,40720,40750,334,,10:25,40790,40860,40790,40860,700,,11:15,40650,40670,40630,40630,1168,,12:05,40600,40620,40570,40620,576,,13:45,40720,40730,40680,40710,1612,,18:30,40710,40740,40700,40720,335,,,,,,,,,,,,,,
24/03/22,8:56,40820,40830,40820,40830,30,,9:18,40760,40790,40760,40780,434,,9:40,40760,40790,40760,40770,401,,10:35,40850,40850,40720,40770,1271,,11:30,40630,40650,40570,40590,1018,,12:25,40620,40630,40500,40560,2428,,14:15,40710,40800,40700,40790,2834,,19:30,40720,40720,40670,40670,315,,,,,,,,,,,,,,
24/03/22,8:57,40830,40830,40830,40830,31,,9:21,40780,40820,40780,40790,661,,9:45,40780,40800,40760,40790,825,,10:45,40770,40810,40770,40790,850,,11:45,40580,40610,40550,40550,1079,,12:45,40560,40660,40560,40650,1971,,14:45,40790,40800,40680,40700,3823,,20:30,40670,40680,40510,40540,1471,,,,,,,,,,,,,,
24/03/22,8:58,40820,40830,40820,40830,22,,9:24,40790,40800,40750,40750,427,,9:50,40790,40860,40790,40830,672,,10:55,40800,40800,40670,40690,1776,,12:00,40560,40610,40560,40570,596,,13:05,40650,40730,40630,40720,1742,,15:15,40710,40710,40710,40710,1162,,21:30,40540,40620,40530,40590,783,,,,,,,,,,,,,,
24/03/22,8:59,40830,40840,40810,40810,167,,9:27,40760,40760,40720,40730,420,,9:55,40830,40860,40820,40830,393,,11:05,40690,40720,40650,40660,846,,12:15,40570,40630,40570,40610,409,,13:25,40710,40720,40670,40720,1014,,16:30,40630,40660,40610,40650,725,,22:30,40590,40610,40440,40460,1837,,,,,,,,,,,,,,
24/03/22,9:00,40800,40810,40770,40810,746,,9:30,40730,40750,40710,40740,349,,10:00,40830,40830,40790,40800,266,,11:15,40650,40670,40640,40670,729,,12:30,40610,40610,40500,40560,2306,,13:45,40720,40730,40680,40720,1121,,17:00,40660,40690,40630,40670,708,,23:30,40460,40590,40460,40570,979,,,,,,,,,,,,,,
24/03/22,9:01,40810,40840,40810,40840,245,,9:33,40740,40760,40710,40730,559,,10:05,40790,40820,40790,40810,345,,11:25,40660,40670,40610,40620,717,,12:45,40560,40650,40560,40640,1417,,14:05,40720,40780,40690,40770,1718,,17:30,40670,40730,40670,40720,531,,0:30,40580,40600,40540,40560,587,,,,,,,,,,,,,,
24/03/22,9:02,40840,40860,40810,40810,258,,9:36,40740,40740,40720,40740,202,,10:10,40810,40860,40800,40800,390,,11:35,40620,40620,40570,40590,740,,13:00,40650,40730,40610,40720,1569,,14:25,40770,40800,40750,40790,1607,,18:00,40720,40750,40690,40710,430,,1:30,40560,40600,40530,40590,368,,,,,,,,,,,,,,
24/03/22,9:03,40810,40840,40810,40840,264,,9:39,40750,40790,40750,40770,302,,10:15,40800,40840,40800,40800,290,,11:45,40580,40610,40570,40580,863,,13:15,40720,40720,40680,40680,1108,,14:45,40790,40800,40680,40720,3311,,18:30,40710,40740,40700,40730,219,,2:30,40600,40620,40570,40590,417,,,,,,,,,,,,,,
24/03/22,9:04,40850,40880,40850,40860,242,,9:42,40770,40790,40770,40770,158,,10:20,40800,40800,40780,40800,392,,11:55,40570,40600,40550,40600,523,,13:30,40690,40720,40670,40720,633,,15:05,40720,40730,40690,40700,512,,19:00,40730,40740,40710,40720,116,,3:30,40590,40600,40510,40530,500,,,,,,,,,,,,,,
24/03/22,9:05,40860,40880,40830,40840,183,,9:45,40780,40800,40760,40770,472,,10:25,40790,40820,40790,40800,336,,12:05,40600,40610,40570,40570,289,,13:45,40720,40730,40690,40710,697,,15:15,40710,40710,40710,40710,1162,,19:30,40720,40720,40690,40700,129,,4:30,40530,40580,40510,40510,290,,,,,,,,,,,,,,
24/03/22,9:06,40830,40840,40820,40820,153,,9:48,40770,40820,40770,40810,488,,10:30,40800,40860,40790,40860,364,,12:15,40570,40620,40570,40620,287,,14:00,40710,40730,40680,40710,915,,16:30,40630,40660,40610,40660,598,,20:00,40700,40700,40670,40670,186,,5:30,40510,40540,40500,40530,87,,,,,,,,,,,,,,
24/03/22,9:07,40820,40830,40820,40830,139,,9:51,40810,40860,40810,40850,475,,10:35,40850,40850,40720,40730,818,,12:25,40620,40630,40500,40510,1350,,14:15,40710,40790,40700,40790,1719,,16:50,40660,40670,40640,40650,326,,20:30,40670,40680,40550,40580,714,,6:00,40500,40500,40500,40500,72,,,,,,,,,,,,,,
24/03/22,9:08,40830,40840,40830,40830,89,,9:54,40840,40840,40820,40840,213,,10:40,40730,40780,40730,40770,453,,12:35,40510,40600,40510,40560,1078,,14:30,40790,40800,40750,40790,1115,,17:10,40640,40690,40630,40670,509,,21:00,40580,40590,40510,40540,757,,,,,,,,,,,,,,,,,,,,,
24/03/22,9:09,40830,40830,40790,40790,164,,9:57,40840,40860,40820,40830,242,,10:45,40770,40800,40770,40790,447,,12:45,40560,40620,40560,40620,823,,14:45,40790,40800,40690,40700,2343,,17:30,40670,40710,40670,40710,396,,21:30,40540,40610,40530,40600,459,,,,,,,,,,,,,,,,,,,,,
24/03/22,9:10,40790,40790,40740,40740,345,,10:00,40830,40830,40790,40810,152,,10:50,40790,40810,40770,40790,403,,12:55,40620,40660,40610,40650,1148,,15:00,40690,40730,40680,40700,1480,,17:50,40710,40740,40700,40730,290,,22:00,40600,40620,40580,40590,324,,,,,,,,,,,,,,,,,,,,,
24/03/22,9:11,40740,40760,40730,40740,262,,10:03,40810,40820,40790,40810,217,,10:55,40800,40800,40670,40690,1129,,13:05,40650,40730,40630,40720,1015,,15:15,40710,40710,40710,40710,1162,,18:10,40730,40750,40690,40710,275,,22:30,40590,40610,40520,40530,763,,,,,,,,,,,,,,,,,,,,,
