〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/12/06,8:45,27670,27700,27670,27700,468,,8:45,27670,27730,27670,27720,708,,8:45,27670,27730,27670,27720,842,,8:45,27670,27730,27670,27710,1241,,8:45,27670,27730,27670,27680,1525,,8:45,27670,27780,27670,27750,3073,,8:45,27670,27790,27670,27780,4498,,8:45,27670,27880,27670,27830,7393,,22/12/06,27670,27940,27670,27860,23359,,22/12/06,27860,27910,27550,27660,9985
22/12/06,8:46,27700,27720,27700,27720,146,,8:48,27710,27730,27710,27730,279,,8:50,27720,27730,27700,27710,399,,8:55,27710,27780,27670,27750,1832,,9:00,27680,27790,27680,27780,2973,,9:05,27740,27810,27730,27810,2448,,9:15,27780,27880,27780,27830,2895,,9:45,27830,27870,27820,27850,3903,,,,,,,,,,,,,,
22/12/06,8:47,27720,27730,27720,27720,94,,8:51,27720,27730,27700,27700,215,,8:55,27710,27720,27670,27680,284,,9:05,27740,27790,27730,27780,1425,,9:15,27780,27830,27780,27830,1257,,9:25,27810,27880,27810,27830,1872,,9:45,27830,27870,27830,27860,2037,,10:45,27860,27920,27810,27910,3114,,,,,,,,,,,,,,
22/12/06,8:48,27710,27730,27710,27720,124,,8:54,27700,27720,27690,27720,162,,9:00,27680,27780,27680,27750,1548,,9:15,27780,27810,27780,27810,1023,,9:30,27830,27880,27820,27830,1638,,9:45,27830,27870,27830,27860,1567,,10:15,27860,27870,27820,27850,1866,,11:45,27910,27940,27890,27890,1586,,,,,,,,,,,,,,
22/12/06,8:49,27720,27720,27720,27720,10,,8:57,27710,27720,27670,27680,161,,9:05,27740,27790,27730,27790,707,,9:25,27810,27860,27810,27850,730,,9:45,27830,27860,27830,27850,1186,,10:05,27860,27870,27840,27840,1268,,10:45,27860,27880,27810,27870,1508,,12:45,27900,27940,27890,27900,1638,,,,,,,,,,,,,,
22/12/06,8:50,27720,27730,27720,27730,145,,9:00,27680,27780,27680,27770,1331,,9:10,27780,27790,27760,27780,718,,9:35,27860,27880,27820,27830,1142,,10:00,27860,27870,27840,27860,851,,10:25,27850,27870,27820,27850,1068,,11:15,27870,27920,27860,27910,1606,,13:45,27900,27930,27890,27910,2246,,,,,,,,,,,,,,
22/12/06,8:51,27720,27730,27720,27730,66,,9:03,27770,27780,27730,27740,379,,9:15,27780,27810,27780,27790,597,,9:45,27830,27860,27830,27840,892,,10:15,27860,27870,27840,27850,986,,10:45,27860,27860,27810,27830,1056,,11:45,27910,27930,27900,27930,623,,14:45,27910,27920,27880,27890,2015,,,,,,,,,,,,,,
22/12/06,8:52,27730,27730,27720,27720,63,,9:06,27740,27770,27730,27770,255,,9:20,27790,27810,27790,27810,426,,9:55,27840,27870,27830,27860,675,,10:30,27850,27870,27820,27850,880,,11:05,27840,27910,27840,27890,1219,,12:15,27930,27940,27890,27890,963,,15:15,27860,27860,27860,27860,1464,,,,,,,,,,,,,,
22/12/06,8:53,27710,27710,27700,27700,86,,9:09,27770,27790,27770,27770,608,,9:25,27810,27830,27810,27830,234,,10:05,27860,27860,27840,27860,470,,10:45,27860,27860,27810,27840,838,,11:25,27890,27920,27880,27910,839,,12:45,27900,27940,27890,27920,934,,16:30,27860,27910,27850,27870,1141,,,,,,,,,,,,,,
22/12/06,8:54,27700,27710,27700,27710,39,,9:12,27770,27790,27760,27780,400,,9:30,27830,27860,27830,27850,496,,10:15,27860,27870,27840,27840,798,,11:00,27830,27880,27820,27870,670,,11:45,27910,27920,27900,27910,399,,13:15,27920,27920,27900,27900,704,,17:30,27860,27890,27820,27860,1062,,,,,,,,,,,,,,
