〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/06/14,8:45,38600,38610,38580,38610,330,,8:45,38600,38620,38580,38620,514,,8:45,38600,38620,38580,38610,626,,8:45,38600,38620,38570,38610,1114,,8:45,38600,38650,38570,38640,1914,,8:45,38600,38650,38510,38640,5585,,8:45,38600,38710,38510,38640,7680,,8:45,38600,38710,38510,38580,11897,,24/06/14,38600,39020,38510,38840,37506,,24/06/14,38770,38790,38280,38460,18335
24/06/14,8:46,38610,38620,38610,38610,97,,8:48,38610,38620,38590,38590,251,,8:50,38610,38610,38570,38610,488,,8:55,38600,38650,38510,38640,4471,,9:00,38640,38710,38510,38640,5766,,9:05,38630,38710,38590,38600,4260,,9:15,38640,38640,38550,38580,4217,,9:45,38590,38660,38530,38630,4254,,,,,,,,,,,,,,
24/06/14,8:47,38610,38620,38610,38620,87,,8:51,38590,38590,38570,38590,293,,8:55,38600,38650,38590,38640,800,,9:05,38630,38710,38630,38640,2095,,9:15,38640,38640,38590,38620,2588,,9:25,38600,38630,38550,38580,2052,,9:45,38590,38600,38530,38590,2482,,10:45,38630,38760,38620,38740,2517,,,,,,,,,,,,,,
24/06/14,8:48,38610,38620,38610,38610,71,,8:54,38600,38610,38600,38610,312,,9:00,38640,38650,38510,38640,3671,,9:15,38640,38640,38590,38600,2165,,9:30,38620,38620,38550,38580,1629,,9:45,38590,38600,38530,38590,1830,,10:15,38590,38660,38560,38630,1772,,11:45,38740,38980,38710,38980,6789,,,,,,,,,,,,,,
24/06/14,8:49,38610,38610,38610,38610,41,,8:57,38610,38650,38590,38640,544,,9:05,38630,38710,38630,38680,1299,,9:25,38600,38630,38550,38560,1146,,9:45,38590,38600,38530,38580,1370,,10:05,38580,38600,38550,38570,1142,,10:45,38630,38720,38620,38720,1544,,12:45,38980,39020,38810,38820,5282,,,,,,,,,,,,,,
24/06/14,8:50,38610,38610,38590,38590,139,,9:00,38640,38640,38510,38610,3120,,9:10,38680,38690,38640,38640,796,,9:35,38570,38620,38560,38580,906,,10:00,38580,38590,38550,38590,1112,,10:25,38570,38660,38570,38630,1282,,11:15,38710,38760,38670,38740,973,,13:45,38810,38890,38790,38880,3204,,,,,,,,,,,,,,
24/06/14,8:51,38590,38590,38580,38580,149,,9:03,38620,38660,38600,38640,939,,9:15,38640,38640,38590,38600,1499,,9:45,38590,38600,38530,38570,984,,10:15,38590,38610,38560,38610,778,,10:45,38630,38700,38620,38690,1166,,11:45,38740,38790,38710,38750,781,,14:45,38880,38880,38820,38840,2793,,,,,,,,,,,,,,
24/06/14,8:52,38580,38580,38570,38580,92,,9:06,38650,38710,38640,38700,655,,9:20,38610,38640,38590,38600,666,,9:55,38570,38600,38560,38590,846,,10:30,38610,38660,38610,38630,994,,11:05,38680,38720,38680,38690,798,,12:15,38750,38980,38740,38980,6008,,15:15,38840,38840,38840,38840,770,,,,,,,,,,,,,,
24/06/14,8:53,38580,38590,38580,38590,52,,9:09,38700,38700,38650,38670,766,,9:25,38600,38630,38600,38620,423,,10:05,38580,38590,38550,38590,652,,10:45,38630,38700,38620,38690,962,,11:25,38690,38760,38670,38740,553,,12:45,38980,39020,38920,38930,3061,,16:30,38770,38790,38530,38610,2661,,,,,,,,,,,,,,
