〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/06/11,8:45,22750,22760,22740,22756,1562,,8:45,22750,22787,22740,22770,1904,,8:45,22750,22800,22740,22800,2025,,8:45,22750,22800,22740,22780,4236,,8:45,22750,22800,22740,22780,4519,,8:45,22750,22860,22740,22830,5403,,8:45,22750,22860,22740,22800,5978,,8:45,22750,22920,22740,22900,10178,,20/06/11,22750,22940,22459,22550,34755,,20/06/11,22270,22310,21560,21660,48087
20/06/11,8:46,22760,22780,22760,22780,171,,8:48,22777,22800,22777,22790,173,,8:50,22800,22800,22767,22780,2211,,8:55,22780,22860,22740,22830,1167,,9:00,22786,22860,22740,22800,1459,,9:05,22840,22910,22800,22910,2947,,9:15,22810,22920,22800,22900,4200,,9:45,22900,22940,22860,22906,4474,,,,,,,,,,,,,,
20/06/11,8:47,22787,22787,22767,22770,171,,8:51,22800,22800,22770,22770,486,,8:55,22780,22780,22750,22780,283,,9:05,22840,22850,22800,22800,575,,9:15,22810,22920,22800,22910,3203,,9:25,22910,22920,22870,22900,1828,,9:45,22900,22940,22860,22900,3198,,10:45,22910,22910,22830,22840,1663,,,,,,,,,,,,,,
20/06/11,8:48,22777,22790,22777,22790,70,,8:54,22770,22780,22767,22770,1740,,9:00,22786,22860,22740,22830,884,,9:15,22810,22910,22800,22910,2372,,9:30,22910,22920,22870,22900,997,,9:45,22900,22920,22860,22910,2341,,10:15,22910,22910,22870,22906,1276,,11:45,22847,22870,22700,22710,2245,,,,,,,,,,,,,,
20/06/11,8:49,22790,22800,22790,22800,51,,8:57,22770,22780,22750,22780,216,,9:05,22840,22850,22800,22830,419,,9:25,22910,22920,22880,22880,1257,,9:45,22900,22920,22860,22870,2230,,10:05,22910,22940,22870,22870,1081,,10:45,22910,22910,22830,22850,706,,12:45,22710,22720,22530,22650,5722,,,,,,,,,,,,,,
20/06/11,8:50,22800,22800,22790,22790,52,,9:00,22786,22790,22740,22790,344,,9:10,22830,22830,22800,22800,156,,9:35,22880,22900,22870,22900,571,,10:00,22880,22940,22880,22900,968,,10:25,22877,22910,22870,22906,1052,,11:15,22860,22890,22830,22840,957,,13:45,22650,22650,22510,22510,4793,,,,,,,,,,,,,,
20/06/11,8:51,22800,22800,22780,22780,87,,9:03,22780,22860,22780,22830,698,,9:15,22810,22880,22800,22867,1869,,9:45,22900,22920,22860,22860,817,,10:15,22910,22910,22870,22890,579,,10:45,22910,22910,22856,22856,434,,11:45,22847,22870,22800,22810,461,,14:45,22510,22530,22459,22520,4209,,,,,,,,,,,,,,
20/06/11,8:52,22790,22790,22770,22770,167,,9:06,22830,22840,22800,22820,183,,9:20,22870,22910,22867,22910,503,,9:55,22860,22910,22860,22910,1524,,10:30,22880,22910,22870,22906,697,,11:05,22850,22880,22830,22880,852,,12:15,22810,22820,22700,22710,1784,,15:15,22550,22550,22550,22550,1471,,,,,,,,,,,,,,
20/06/11,8:53,22780,22780,22770,22770,232,,9:09,22830,22840,22820,22820,109,,9:25,22910,22920,22890,22910,831,,10:05,22910,22940,22900,22900,857,,10:45,22910,22910,22860,22870,382,,11:25,22880,22890,22830,22840,377,,12:45,22710,22720,22530,22550,4135,,16:30,22270,22310,22140,22180,5354,,,,,,,,,,,,,,
20/06/11,8:54,22770,22780,22767,22780,1673,,9:12,22817,22820,22800,22800,125,,9:30,22910,22920,22880,22880,426,,10:15,22910,22910,22870,22870,224,,11:00,22870,22877,22830,22850,324,,11:45,22847,22870,22830,22830,171,,13:15,22550,22670,22530,22650,1587,,17:30,22180,22240,22110,22190,4195,,,,,,,,,,,,,,
20/06/11,8:55,22780,22780,22770,22770,60,,9:15,22810,22850,22800,22846,320,,9:35,22880,22900,22870,22890,186,,10:25,22877,22896,22870,22890,778,,11:15,22860,22890,22857,22880,639,,12:05,22830,22830,22800,22820,339,,13:45,22650,22650,22550,22580,1857,,18:30,22190,22310,22190,22260,3057,,,,,,,,,,,,,,
20/06/11,8:56,22770,22770,22770,22770,7,,9:18,22850,22880,22846,22870,1841,,9:40,22880,22900,22870,22900,385,,10:35,22880,22910,22880,22906,274,,11:30,22880,22887,22830,22840,318,,12:25,22820,22820,22700,22710,1735,,14:15,22580,22600,22510,22510,2936,,19:30,22260,22270,22150,22200,2591,,,,,,,,,,,,,,
