〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/04/20,8:45,27250,27290,27250,27280,542,,8:45,27250,27290,27230,27240,803,,8:45,27250,27290,27220,27220,998,,8:45,27250,27290,27180,27200,1973,,8:45,27250,27290,27180,27240,2275,,8:45,27250,27290,27150,27160,4182,,8:45,27250,27290,27110,27210,6029,,8:45,27250,27380,27110,27360,12085,,22/04/20,27250,27390,27060,27180,41462,,22/04/20,27200,27340,27080,27220,14413
22/04/20,8:46,27280,27280,27250,27260,97,,8:48,27240,27240,27210,27220,353,,8:50,27220,27250,27180,27200,975,,8:55,27200,27240,27150,27160,2209,,9:00,27230,27240,27110,27210,3754,,9:05,27160,27280,27110,27280,4218,,9:15,27210,27380,27190,27360,6056,,9:45,27360,27390,27060,27100,9946,,,,,,,,,,,,,,
22/04/20,8:47,27260,27260,27230,27240,164,,8:51,27230,27250,27210,27220,457,,8:55,27200,27240,27200,27240,302,,9:05,27160,27220,27110,27210,1847,,9:15,27210,27340,27190,27330,3882,,9:25,27270,27380,27270,27360,3685,,9:45,27360,27390,27280,27280,3599,,10:45,27100,27160,27070,27100,4918,,,,,,,,,,,,,,
22/04/20,8:48,27240,27240,27220,27220,162,,8:54,27220,27230,27180,27220,481,,9:00,27230,27240,27150,27160,1907,,9:15,27210,27280,27190,27280,2371,,9:30,27330,27380,27320,27360,2174,,9:45,27360,27390,27320,27360,1832,,10:15,27280,27280,27060,27100,6347,,11:45,27100,27190,27100,27140,3437,,,,,,,,,,,,,,
22/04/20,8:49,27220,27230,27220,27220,33,,8:57,27220,27240,27210,27240,181,,9:05,27160,27160,27110,27140,1121,,9:25,27270,27380,27270,27370,2661,,9:45,27360,27370,27320,27350,1143,,10:05,27360,27370,27140,27160,4728,,10:45,27100,27160,27070,27140,3101,,12:45,27130,27230,27130,27230,3057,,,,,,,,,,,,,,
22/04/20,8:50,27220,27230,27210,27220,158,,9:00,27230,27240,27180,27190,1301,,9:10,27150,27220,27130,27210,726,,9:35,27370,27380,27330,27360,1024,,10:00,27350,27390,27280,27280,2456,,10:25,27160,27160,27060,27100,3386,,11:15,27140,27150,27080,27100,1817,,13:45,27230,27260,27180,27220,3693,,,,,,,,,,,,,,
22/04/20,8:51,27230,27240,27230,27240,215,,9:03,27180,27200,27110,27120,1127,,9:15,27210,27240,27190,27210,1501,,9:45,27360,27370,27320,27320,697,,10:15,27280,27280,27120,27140,3868,,10:45,27100,27160,27070,27100,2424,,11:45,27100,27190,27100,27120,1711,,14:45,27220,27230,27190,27190,3113,,,,,,,,,,,,,,
22/04/20,8:52,27240,27250,27240,27250,119,,9:06,27130,27150,27110,27150,513,,9:20,27210,27280,27200,27280,870,,9:55,27320,27390,27320,27360,1135,,10:30,27140,27150,27060,27100,2479,,11:05,27100,27150,27100,27140,1268,,12:15,27120,27160,27110,27140,1726,,15:15,27180,27180,27180,27180,1213,,,,,,,,,,,,,,
22/04/20,8:53,27250,27250,27210,27220,123,,9:09,27150,27150,27130,27150,278,,9:25,27270,27340,27270,27330,1511,,10:05,27360,27370,27280,27280,1767,,10:45,27100,27160,27080,27090,1729,,11:25,27130,27140,27080,27100,1226,,12:45,27130,27170,27130,27160,1563,,16:30,27200,27240,27150,27190,1512,,,,,,,,,,,,,,
22/04/20,8:54,27220,27220,27180,27200,360,,9:12,27160,27220,27150,27210,535,,9:30,27330,27380,27320,27370,1150,,10:15,27280,27280,27140,27160,2961,,11:00,27090,27150,27070,27140,1372,,11:45,27100,27190,27100,27180,960,,13:15,27160,27230,27160,27230,1494,,17:30,27180,27250,27170,27250,1191,,,,,,,,,,,,,,
