〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/11/28,8:45,28250,28250,28230,28250,607,,8:45,28250,28260,28230,28250,703,,8:45,28250,28260,28220,28220,1050,,8:45,28250,28260,28220,28240,1430,,8:45,28250,28260,28220,28230,1784,,8:45,28250,28260,28150,28170,3576,,8:45,28250,28260,28150,28160,4753,,8:45,28250,28260,28100,28210,9201,,22/11/28,28250,28260,28040,28160,29988,,22/11/28,28180,28300,28080,28080,13877
22/11/28,8:46,28250,28250,28240,28250,67,,8:48,28260,28260,28220,28230,450,,8:50,28230,28250,28220,28240,380,,8:55,28240,28250,28150,28170,2146,,9:00,28230,28250,28150,28160,2969,,9:05,28170,28190,28130,28130,2272,,9:15,28150,28230,28100,28210,4448,,9:45,28210,28210,28050,28050,7351,,,,,,,,,,,,,,
22/11/28,8:47,28250,28260,28240,28250,29,,8:51,28230,28250,28220,28250,219,,8:55,28240,28250,28220,28230,354,,9:05,28170,28190,28150,28160,1177,,9:15,28150,28160,28100,28130,1900,,9:25,28140,28230,28100,28210,3353,,9:45,28210,28210,28130,28170,3033,,10:45,28050,28150,28040,28150,3436,,,,,,,,,,,,,,
22/11/28,8:48,28260,28260,28240,28240,139,,8:54,28250,28250,28240,28250,100,,9:00,28230,28250,28150,28170,1792,,9:15,28150,28160,28130,28130,1095,,9:30,28130,28230,28110,28210,2548,,9:45,28210,28210,28130,28140,2028,,10:15,28180,28180,28050,28050,4318,,11:45,28150,28160,28130,28160,2070,,,,,,,,,,,,,,
22/11/28,8:49,28230,28240,28220,28220,208,,8:57,28240,28250,28220,28230,312,,9:05,28170,28190,28170,28180,617,,9:25,28140,28140,28100,28140,1514,,9:45,28210,28210,28130,28130,1633,,10:05,28140,28180,28120,28140,2326,,10:45,28050,28090,28040,28090,1886,,12:45,28150,28170,28120,28140,2107,,,,,,,,,,,,,,
22/11/28,8:50,28230,28230,28220,28230,103,,9:00,28230,28250,28180,28190,1278,,9:10,28170,28170,28150,28160,560,,9:35,28140,28230,28140,28210,1839,,10:00,28130,28180,28130,28170,1400,,10:25,28140,28160,28050,28050,2997,,11:15,28090,28150,28080,28150,1550,,13:45,28140,28150,28100,28120,1961,,,,,,,,,,,,,,
22/11/28,8:51,28230,28240,28220,28240,106,,9:03,28180,28190,28150,28190,677,,9:15,28150,28160,28150,28150,615,,9:45,28210,28210,28140,28150,1194,,10:15,28180,28180,28120,28150,1783,,10:45,28050,28090,28040,28060,1550,,11:45,28150,28150,28130,28130,915,,14:45,28120,28150,28120,28140,2663,,,,,,,,,,,,,,
22/11/28,8:52,28230,28240,28230,28240,104,,9:06,28180,28190,28170,28180,320,,9:20,28150,28150,28130,28130,480,,9:55,28150,28160,28130,28140,834,,10:30,28150,28150,28050,28050,2535,,11:05,28060,28110,28060,28110,818,,12:15,28130,28160,28130,28160,1155,,15:15,28160,28160,28160,28160,1199,,,,,,,,,,,,,,
22/11/28,8:53,28250,28250,28240,28250,9,,9:09,28180,28180,28150,28160,361,,9:25,28140,28140,28100,28130,805,,10:05,28140,28180,28130,28170,1005,,10:45,28050,28090,28040,28070,1202,,11:25,28110,28150,28100,28150,1068,,12:45,28150,28170,28130,28140,1096,,16:30,28180,28210,28160,28200,1670,,,,,,,,,,,,,,
22/11/28,8:54,28250,28250,28240,28240,58,,9:12,28170,28170,28160,28160,333,,9:30,28130,28140,28110,28140,709,,10:15,28180,28180,28120,28140,1321,,11:00,28070,28090,28060,28090,684,,11:45,28150,28150,28130,28140,744,,13:15,28140,28150,28120,28140,1011,,17:30,28200,28200,28110,28110,1229,,,,,,,,,,,,,,
