〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/05/05,8:45,28670,28670,28660,28670,103,,8:45,28670,28680,28660,28680,131,,8:45,28670,28680,28660,28680,169,,8:45,28670,28680,28660,28670,201,,8:45,28670,28690,28660,28690,228,,8:45,28670,28710,28660,28710,308,,8:45,28670,28730,28660,28710,421,,8:45,28670,28740,28660,28740,1063,,23/05/05,28670,28770,28660,28750,3534,,23/05/05,28790,29140,28720,29070,10897
23/05/05,8:46,28670,28670,28670,28670,27,,8:48,28670,28680,28670,28680,38,,8:50,28680,28680,28670,28670,32,,8:55,28670,28710,28670,28710,107,,9:00,28690,28730,28690,28710,193,,9:05,28710,28730,28680,28700,399,,9:15,28710,28740,28680,28740,642,,9:45,28750,28770,28730,28750,848,,,,,,,,,,,,,,
23/05/05,8:47,28680,28680,28680,28680,1,,8:51,28680,28680,28680,28680,0,,8:55,28670,28690,28670,28690,27,,9:05,28710,28730,28700,28710,113,,9:15,28710,28710,28680,28710,364,,9:25,28700,28740,28700,28740,356,,9:45,28750,28770,28730,28750,474,,10:45,28750,28750,28720,28730,235,,,,,,,,,,,,,,
23/05/05,8:48,28670,28670,28670,28670,36,,8:54,28670,28670,28670,28670,35,,9:00,28690,28710,28690,28710,80,,9:15,28710,28710,28680,28700,286,,9:30,28720,28740,28720,28740,278,,9:45,28750,28770,28730,28730,333,,10:15,28750,28760,28740,28750,374,,11:45,28730,28750,28730,28740,182,,,,,,,,,,,,,,
23/05/05,8:49,28670,28680,28670,28680,2,,8:57,28670,28690,28670,28690,24,,9:05,28710,28730,28710,28720,82,,9:25,28700,28740,28700,28740,187,,9:45,28750,28770,28730,28740,296,,10:05,28730,28750,28730,28750,253,,10:45,28750,28750,28720,28730,137,,12:45,28740,28750,28730,28740,169,,,,,,,,,,,,,,
23/05/05,8:50,28680,28680,28680,28680,0,,9:00,28690,28700,28690,28700,25,,9:10,28720,28720,28700,28710,31,,9:35,28730,28740,28720,28740,169,,10:00,28740,28750,28730,28750,178,,10:25,28750,28760,28740,28750,262,,11:15,28730,28740,28730,28730,98,,13:45,28740,28740,28700,28700,383,,,,,,,,,,,,,,
23/05/05,8:51,28680,28680,28680,28680,0,,9:03,28700,28710,28700,28710,66,,9:15,28710,28710,28710,28710,80,,9:45,28750,28770,28750,28760,226,,10:15,28750,28750,28740,28750,125,,10:45,28750,28750,28720,28720,123,,11:45,28730,28750,28730,28730,149,,14:45,28700,28750,28700,28750,585,,,,,,,,,,,,,,
23/05/05,8:52,28680,28680,28680,28680,0,,9:06,28710,28710,28710,28710,46,,9:20,28700,28700,28680,28700,206,,9:55,28760,28760,28730,28730,107,,10:30,28740,28760,28740,28750,249,,11:05,28720,28740,28720,28730,55,,12:15,28730,28740,28730,28740,33,,15:15,28750,28750,28750,28750,69,,,,,,,,,,,,,,
23/05/05,8:53,28680,28680,28680,28680,0,,9:09,28710,28730,28710,28720,45,,9:25,28700,28710,28700,28710,78,,10:05,28730,28750,28730,28750,141,,10:45,28750,28750,28720,28730,121,,11:25,28730,28740,28730,28730,57,,12:45,28740,28750,28740,28750,115,,16:30,28790,28790,28720,28730,809,,,,,,,,,,,,,,
23/05/05,8:54,28670,28670,28670,28670,32,,9:12,28720,28720,28700,28710,11,,9:30,28720,28740,28720,28740,109,,10:15,28750,28750,28740,28750,112,,11:00,28720,28730,28720,28730,16,,11:45,28730,28750,28730,28740,88,,13:15,28750,28750,28730,28740,54,,17:30,28720,28770,28720,28760,605,,,,,,,,,,,,,,
