〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/05/26,8:45,31000,31000,30970,30970,613,,8:45,31000,31000,30950,30960,840,,8:45,31000,31000,30950,30970,858,,8:45,31000,31000,30940,30950,1176,,8:45,31000,31000,30920,30930,1860,,8:45,31000,31000,30900,30910,3465,,8:45,31000,31000,30880,30990,6039,,8:45,31000,31050,30880,31030,11395,,23/05/26,31000,31110,30880,30960,47113,,23/05/26,30980,31560,30930,31500,26728
23/05/26,8:46,30980,30990,30970,30970,132,,8:48,30960,30970,30960,30960,74,,8:50,30960,30960,30940,30950,318,,8:55,30950,30950,30900,30910,2289,,9:00,30940,30990,30880,30990,4179,,9:05,30910,31020,30880,30990,4579,,9:15,31000,31050,30960,31030,5356,,9:45,31030,31070,30930,31010,9523,,,,,,,,,,,,,,
23/05/26,8:47,30980,30980,30950,30960,95,,8:51,30960,30960,30950,30950,133,,8:55,30950,30950,30920,30930,684,,9:05,30910,30990,30880,30990,2574,,9:15,31000,31050,30960,31050,3014,,9:25,31000,31050,31000,31030,3351,,9:45,31030,31040,30930,31030,4368,,10:45,31010,31110,31010,31070,4309,,,,,,,,,,,,,,
23/05/26,8:48,30960,30970,30960,30970,6,,8:54,30950,30950,30930,30930,294,,9:00,30940,30950,30900,30910,1605,,9:15,31000,31020,30960,30990,2005,,9:30,31040,31050,31010,31030,2342,,9:45,31030,31030,30930,31000,2817,,10:15,31030,31070,30960,31010,5155,,11:45,31070,31070,30930,31010,5924,,,,,,,,,,,,,,
23/05/26,8:49,30960,30970,30960,30970,12,,8:57,30930,30950,30920,30930,519,,9:05,30910,30940,30880,30940,1451,,9:25,31000,31050,31000,31040,2127,,9:45,31030,31030,30930,30970,2250,,10:05,31010,31070,30960,30990,4224,,10:45,31010,31100,31010,31080,2666,,12:45,31010,31040,30970,31000,4184,,,,,,,,,,,,,,
23/05/26,8:50,30960,30960,30960,30960,56,,9:00,30940,30950,30900,30930,1209,,9:10,30940,30990,30940,30990,1123,,9:35,31040,31040,31010,31030,1224,,10:00,30980,31040,30970,31030,2118,,10:25,30990,31050,30970,31010,2482,,11:15,31070,31110,31050,31070,1643,,13:45,31000,31050,30970,30980,5010,,,,,,,,,,,,,,
23/05/26,8:51,30960,30960,30950,30950,7,,9:03,30930,30940,30880,30880,917,,9:15,31000,31020,30960,30980,1186,,9:45,31030,31030,30930,30940,1704,,10:15,31030,31070,30960,30990,3482,,10:45,31010,31090,31010,31090,1833,,11:45,31070,31070,31010,31030,1550,,14:45,30980,31000,30920,30940,5585,,,,,,,,,,,,,,
23/05/26,8:52,30960,30960,30950,30950,14,,9:06,30880,30940,30880,30920,762,,9:20,30980,31000,30970,30990,819,,9:55,30940,31000,30940,31000,1113,,10:30,30990,31050,30990,31010,1673,,11:05,31100,31100,31050,31060,1430,,12:15,31030,31060,30930,31010,4374,,15:15,30960,30960,30960,30960,1183,,,,,,,,,,,,,,
23/05/26,8:53,30950,30950,30950,30950,112,,9:09,30930,30990,30930,30970,856,,9:25,31000,31050,31000,31050,1009,,10:05,31010,31040,31000,31030,1551,,10:45,31010,31080,31010,31070,1506,,11:25,31070,31110,31060,31070,1046,,12:45,31010,31040,30970,30980,2526,,16:30,30980,31040,30930,31010,2815,,,,,,,,,,,,,,
23/05/26,8:54,30950,30950,30940,30950,129,,9:12,30980,30990,30960,30990,435,,9:30,31040,31050,31010,31040,1118,,10:15,31030,31070,30960,30990,2673,,11:00,31080,31100,31050,31080,1160,,11:45,31070,31070,31020,31020,999,,13:15,30980,31020,30970,31000,1658,,17:30,31020,31060,31000,31040,1450,,,,,,,,,,,,,,
23/05/26,8:55,30950,30950,30940,30940,119,,9:15,31000,31020,30960,30970,734,,9:35,31040,31040,31010,31030,607,,10:25,30990,31040,30970,31020,1659,,11:15,31070,31100,31050,31100,863,,12:05,31030,31060,31010,31060,827,,13:45,31000,31050,31000,31050,1351,,18:30,31040,31100,31020,31090,1274,,,,,,,,,,,,,,
23/05/26,8:56,30940,30940,30930,30930,46,,9:18,30970,30990,30970,30990,589,,9:40,31030,31030,31020,31030,617,,10:35,31030,31050,31000,31010,823,,11:30,31100,31110,31060,31070,780,,12:25,31060,31060,30930,31010,4098,,14:15,31050,31050,30970,30980,3659,,19:30,31080,31180,31080,31180,2018,,,,,,,,,,,,,,
23/05/26,8:57,30930,30930,30930,30930,43,,9:21,30990,30990,30970,30990,613,,9:45,31030,31030,30990,30990,711,,10:45,31010,31060,31010,31060,636,,11:45,31070,31070,31030,31030,645,,12:45,31010,31040,30980,31020,1773,,14:45,30980,31000,30920,30940,5585,,20:30,31180,31190,31110,31120,1420,,,,,,,,,,,,,,
23/05/26,8:58,30920,30930,30920,30930,125,,9:24,30990,31020,30990,31020,373,,9:50,30990,30990,30930,30940,993,,10:55,31060,31090,31060,31090,1197,,12:00,31030,31040,31010,31030,905,,13:05,31020,31020,30970,30980,1180,,15:15,30960,30960,30960,30960,1183,,21:30,31120,31240,31120,31210,2063,,,,,,,,,,,,,,
23/05/26,8:59,30930,30950,30930,30930,351,,9:27,31020,31050,31010,31050,705,,9:55,30940,31000,30940,30970,546,,11:05,31100,31100,31050,31080,833,,12:15,31030,31060,31030,31050,406,,13:25,30980,31020,30970,31000,1231,,16:30,30980,30990,30930,30950,1608,,22:30,31210,31460,31200,31460,4864,,,,,,,,,,,,,,
23/05/26,9:00,30940,30950,30900,30930,794,,9:30,31040,31050,31010,31040,796,,10:00,30980,31000,30970,31000,567,,11:15,31070,31090,31050,31060,597,,12:30,31060,31060,30930,31010,3968,,13:45,31000,31040,31000,31040,854,,17:00,30960,31040,30960,31010,1207,,23:30,31460,31530,31430,31480,3612,,,,,,,,,,,,,,
23/05/26,9:01,30940,30950,30920,30950,248,,9:33,31040,31040,31020,31030,452,,10:05,31010,31040,31000,31030,747,,11:25,31070,31110,31070,31070,559,,12:45,31010,31040,30980,31020,1381,,14:05,31040,31050,30990,31000,1767,,17:30,31020,31060,31000,31040,1110,,0:30,31490,31520,31460,31520,1828,,,,,,,,,,,,,,
23/05/26,9:02,30940,30940,30930,30930,167,,9:36,31040,31040,31010,31040,326,,10:10,31020,31040,31020,31030,804,,11:35,31070,31080,31060,31070,487,,13:00,31020,31020,30970,30980,1145,,14:25,30990,31020,30970,30980,2389,,18:00,31040,31050,31010,31040,340,,1:30,31520,31560,31490,31500,1159,,,,,,,,,,,,,,
23/05/26,9:03,30930,30940,30910,30910,158,,9:39,31030,31030,31020,31030,289,,10:15,31030,31070,31030,31040,998,,11:45,31070,31070,31030,31030,566,,13:15,30980,31010,30980,30990,701,,14:45,30980,31000,30920,30930,4780,,18:30,31040,31060,31020,31060,605,,2:30,31500,31530,31480,31520,852,,,,,,,,,,,,,,
23/05/26,9:04,30920,30920,30900,30910,238,,9:42,31030,31030,31020,31030,479,,10:20,31040,31040,30960,30990,1675,,11:55,31040,31050,31020,31020,433,,13:30,30990,31020,30970,31000,957,,15:05,30920,30950,30920,30940,805,,19:00,31050,31100,31040,31090,669,,3:30,31520,31560,31500,31510,1626,,,,,,,,,,,,,,
23/05/26,9:05,30910,30910,30880,30880,521,,9:45,31030,31030,31000,31000,353,,10:25,30990,30990,30970,30990,809,,12:05,31030,31040,31010,31030,551,,13:45,31000,31030,31000,31020,621,,15:15,30960,30960,30960,30960,1183,,19:30,31080,31160,31080,31160,976,,4:30,31500,31520,31470,31520,1488,,,,,,,,,,,,,,
23/05/26,9:06,30880,30910,30880,30910,311,,9:48,30990,31000,30970,30980,551,,10:30,30990,31040,30990,31020,850,,12:15,31030,31060,31030,31060,276,,14:00,31010,31050,31010,31050,730,,16:30,30980,30990,30930,30950,1106,,20:00,31150,31180,31150,31180,1042,,5:30,31520,31520,31490,31490,201,,,,,,,,,,,,,,
23/05/26,9:07,30920,30940,30920,30930,337,,9:51,30970,30970,30950,30950,564,,10:35,31030,31050,31020,31030,551,,12:25,31060,31060,30950,30950,1801,,14:15,31050,31050,30970,31000,2402,,16:50,30940,31000,30940,31000,1095,,20:30,31180,31190,31150,31170,900,,6:00,31500,31500,31500,31500,58,,,,,,,,,,,,,,
23/05/26,9:08,30930,30930,30920,30920,114,,9:54,30950,30990,30930,30990,492,,10:40,31030,31030,31000,31010,272,,12:35,30940,31030,30930,31010,2297,,14:30,31010,31010,30980,30980,1257,,17:10,31000,31040,31000,31010,614,,21:00,31170,31170,31110,31120,520,,,,,,,,,,,,,,,,,,,,,
23/05/26,9:09,30930,30940,30930,30940,168,,9:57,30990,31000,30970,30970,290,,10:45,31010,31040,31010,31030,261,,12:45,31010,31040,30980,31040,1037,,14:45,30980,31000,30930,30950,2919,,17:30,31020,31060,31000,31050,783,,21:30,31120,31200,31120,31200,1030,,,,,,,,,,,,,,,,,,,,,
23/05/26,9:10,30940,30990,30940,30970,536,,10:00,30980,30990,30970,30980,349,,10:50,31020,31060,31020,31060,375,,12:55,31030,31040,30990,31020,736,,15:00,30940,30950,30920,30940,2666,,17:50,31050,31050,31020,31040,488,,22:00,31200,31240,31200,31210,1033,,,,,,,,,,,,,,,,,,,,,
23/05/26,9:11,30970,30980,30970,30970,152,,10:03,30970,31020,30970,31020,422,,10:55,31060,31080,31060,31070,870,,13:05,31020,31020,30970,30980,753,,15:15,30960,30960,30960,30960,1183,,18:10,31030,31040,31010,31040,179,,22:30,31210,31330,31200,31310,2202,,,,,,,,,,,,,,,,,,,,,
23/05/26,9:12,30980,30980,30960,30960,90,,10:06,31020,31040,31020,31030,355,,11:00,31080,31090,31080,31090,327,,13:15,30980,31000,30980,30980,427,,16:30,30980,30990,30930,30940,916,,18:30,31040,31050,31020,31040,419,,23:00,31310,31460,31300,31460,2662,,,,,,,,,,,,,,,,,,,,,
23/05/26,9:13,30970,30970,30970,30970,126,,10:09,31020,31040,31020,31040,499,,11:05,31100,31100,31050,31070,534,,13:25,30980,31010,30970,30980,713,,16:45,30930,30970,30930,30950,692,,18:50,31040,31060,31030,31040,428,,23:30,31460,31530,31430,31510,2050,,,,,,,,,,,,,,,,,,,,,
