〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/09/08,8:45,29910,29920,29900,29910,3086,,8:45,29910,29920,29900,29900,3607,,8:45,29910,29920,29880,29900,4116,,8:45,29910,29920,29870,29870,4384,,8:45,29910,29920,29840,29840,4547,,8:45,29910,29920,29810,29870,5347,,8:45,29910,29970,29810,29950,8522,,8:45,29910,29980,29810,29969,11179,,21/09/08,29910,30250,29810,30130,59100,,21/09/08,29920,30260,29900,29910,23674
21/09/08,8:46,29910,29910,29900,29901,79,,8:48,29900,29910,29880,29910,559,,8:50,29890,29910,29870,29870,268,,8:55,29870,29880,29810,29870,963,,9:00,29850,29970,29810,29950,3975,,9:05,29880,29970,29870,29920,4328,,9:15,29960,29980,29910,29969,2657,,9:45,29970,30100,29950,30040,9555,,,,,,,,,,,,,,
21/09/08,8:47,29910,29910,29900,29900,442,,8:51,29900,29900,29880,29890,214,,8:55,29870,29880,29840,29840,163,,9:05,29880,29970,29870,29950,3175,,9:15,29960,29970,29910,29950,1798,,9:25,29920,29980,29910,29969,1504,,9:45,29970,30010,29950,30010,3373,,10:45,30040,30250,30030,30090,12590,,,,,,,,,,,,,,
21/09/08,8:48,29900,29900,29880,29890,177,,8:54,29890,29890,29850,29860,68,,9:00,29850,29880,29810,29870,800,,9:15,29960,29970,29910,29920,1153,,9:30,29960,29980,29940,29969,859,,9:45,29970,30000,29950,29970,2492,,10:15,30010,30100,29960,30040,6182,,11:45,30090,30142,30000,30031,6068,,,,,,,,,,,,,,
21/09/08,8:49,29899,29900,29890,29900,332,,8:57,29860,29860,29840,29840,99,,9:05,29880,29940,29870,29920,976,,9:25,29920,29970,29910,29970,899,,9:45,29970,30000,29950,29990,2369,,10:05,29960,30050,29959,30030,2801,,10:45,30040,30250,30030,30191,9399,,12:45,30030,30070,30010,30031,2311,,,,,,,,,,,,,,
21/09/08,8:50,29890,29910,29890,29910,50,,9:00,29850,29880,29810,29830,606,,9:10,29920,29970,29920,29950,2199,,9:35,29970,29980,29960,29969,605,,10:00,29990,30010,29959,30010,1004,,10:25,30030,30100,30020,30040,4262,,11:15,30200,30201,30070,30090,3191,,13:45,30040,30170,30020,30160,8653,,,,,,,,,,,,,,
21/09/08,8:51,29900,29900,29890,29900,13,,9:03,29830,29910,29830,29910,383,,9:15,29960,29970,29910,29920,342,,9:45,29970,30000,29950,29980,2086,,10:15,30010,30100,29960,30059,2910,,10:45,30040,30140,30030,30130,5771,,11:45,30090,30142,30081,30110,3475,,14:45,30160,30210,30140,30147,7713,,,,,,,,,,,,,,
21/09/08,8:52,29890,29890,29880,29880,175,,9:06,29910,29940,29890,29930,503,,9:20,29930,29930,29910,29920,811,,9:55,29990,30000,29970,29970,406,,10:30,30050,30080,30020,30040,3272,,11:05,30130,30250,30130,30172,5070,,12:15,30112,30140,30000,30031,2593,,15:15,30130,30130,30130,30130,1031,,,,,,,,,,,,,,
21/09/08,8:53,29880,29890,29880,29890,26,,9:09,29920,29950,29920,29949,1994,,9:25,29920,29970,29910,29950,645,,10:05,29960,30010,29959,30010,881,,10:45,30040,30071,30030,30060,4581,,11:25,30171,30181,30070,30090,1749,,12:45,30030,30070,30010,30030,1533,,16:30,29920,30050,29900,29970,6247,,,,,,,,,,,,,,
21/09/08,8:54,29890,29890,29870,29870,4,,9:12,29940,29970,29940,29950,489,,9:30,29960,29970,29940,29970,254,,10:15,30010,30050,29960,30030,1920,,11:00,30060,30250,30060,30191,4818,,11:45,30090,30142,30081,30100,2107,,13:15,30031,30050,30010,30031,778,,17:30,29960,30110,29950,30110,1794,,,,,,,,,,,,,,
