〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/02/02,8:45,27400,27450,27400,27440,1284,,8:45,27400,27480,27400,27480,2261,,8:45,27400,27480,27400,27470,2501,,8:45,27400,27480,27400,27460,2972,,8:45,27400,27480,27400,27480,3474,,8:45,27400,27480,27400,27430,4936,,8:45,27400,27480,27320,27340,7456,,8:45,27400,27480,27320,27420,12344,,23/02/02,27400,27480,27320,27390,30645,,23/02/02,27400,27570,27350,27530,23502
23/02/02,8:46,27440,27460,27440,27450,409,,8:48,27470,27480,27460,27460,392,,8:50,27470,27470,27450,27460,471,,8:55,27460,27480,27420,27430,1964,,9:00,27470,27470,27320,27340,3982,,9:05,27430,27430,27320,27360,3898,,9:15,27330,27430,27320,27420,4888,,9:45,27420,27450,27370,27400,5241,,,,,,,,,,,,,,
23/02/02,8:47,27450,27480,27450,27480,568,,8:51,27460,27460,27450,27460,212,,8:55,27460,27480,27450,27480,502,,9:05,27430,27430,27320,27340,2520,,9:15,27330,27390,27320,27380,2761,,9:25,27360,27430,27350,27420,3510,,9:45,27420,27440,27370,27420,2977,,10:45,27400,27420,27330,27350,3919,,,,,,,,,,,,,,
23/02/02,8:48,27470,27480,27470,27480,113,,8:54,27460,27460,27450,27450,161,,9:00,27470,27470,27420,27430,1462,,9:15,27330,27390,27320,27360,1378,,9:30,27380,27430,27370,27420,2127,,9:45,27420,27440,27370,27390,1955,,10:15,27420,27450,27390,27400,2264,,11:45,27350,27360,27330,27360,1440,,,,,,,,,,,,,,
23/02/02,8:49,27470,27480,27470,27470,127,,8:57,27460,27480,27460,27480,448,,9:05,27430,27430,27370,27380,1351,,9:25,27360,27430,27350,27410,2607,,9:45,27420,27440,27380,27390,1201,,10:05,27390,27440,27390,27440,1794,,10:45,27400,27420,27360,27360,2425,,12:45,27360,27390,27340,27390,2160,,,,,,,,,,,,,,
23/02/02,8:50,27470,27470,27460,27460,152,,9:00,27470,27470,27420,27430,1053,,9:10,27380,27380,27320,27340,1169,,9:35,27410,27430,27400,27420,903,,10:00,27390,27440,27370,27420,1776,,10:25,27450,27450,27390,27400,1492,,11:15,27370,27380,27330,27350,1494,,13:45,27390,27410,27370,27400,2183,,,,,,,,,,,,,,
23/02/02,8:51,27460,27460,27460,27460,1,,9:03,27430,27440,27420,27420,485,,9:15,27330,27390,27320,27370,770,,9:45,27420,27440,27380,27390,963,,10:15,27420,27450,27410,27440,936,,10:45,27400,27420,27390,27400,1725,,11:45,27350,27350,27330,27330,471,,14:45,27400,27420,27370,27390,2571,,,,,,,,,,,,,,
23/02/02,8:52,27450,27460,27450,27460,164,,9:06,27430,27430,27370,27380,960,,9:20,27370,27390,27350,27360,608,,9:55,27390,27410,27370,27390,992,,10:30,27440,27440,27390,27400,1328,,11:05,27400,27400,27350,27360,1275,,12:15,27330,27360,27330,27360,969,,15:15,27390,27390,27390,27390,787,,,,,,,,,,,,,,
23/02/02,8:53,27460,27460,27460,27460,47,,9:09,27370,27380,27360,27360,936,,9:25,27360,27380,27350,27380,1383,,10:05,27390,27440,27390,27420,1022,,10:45,27400,27420,27390,27410,1298,,11:25,27360,27370,27330,27350,919,,12:45,27360,27370,27340,27340,957,,16:30,27400,27460,27360,27460,1910,,,,,,,,,,,,,,
23/02/02,8:54,27460,27460,27460,27460,107,,9:12,27360,27360,27320,27340,548,,9:30,27380,27430,27370,27410,1224,,10:15,27420,27440,27410,27440,772,,11:00,27410,27420,27360,27360,1127,,11:45,27350,27350,27330,27340,342,,13:15,27340,27390,27340,27390,1203,,17:30,27460,27480,27400,27410,2455,,,,,,,,,,,,,,
