〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
19/03/06,8:45,21690,21690,21680,21690,10122,,8:45,21690,21700,21660,21680,11650,,8:45,21690,21700,21660,21670,13176,,8:45,21690,21700,21660,21690,18148,,8:45,21690,21700,21660,21680,18267,,8:45,21690,21700,21630,21640,24125,,8:45,21690,21700,21600,21614,26215,,8:45,21690,21700,21600,21605,44193,,19/03/06,21690,21700,21550,21590,105580,,19/03/06,21590,21640,21530,21550,17152
19/03/06,8:46,21685,21700,21665,21665,980,,8:48,21675,21690,21670,21674,3174,,8:50,21674,21690,21670,21690,4972,,8:55,21690,21700,21630,21640,5977,,9:00,21670,21690,21600,21614,7948,,9:05,21634,21650,21600,21650,6656,,9:15,21610,21650,21600,21605,17978,,9:45,21600,21626,21550,21590,7744,,,,,,,,,,,,,,
19/03/06,8:47,21660,21680,21660,21680,548,,8:51,21675,21685,21675,21685,3204,,8:55,21690,21700,21680,21680,119,,9:05,21634,21640,21600,21614,2090,,9:15,21610,21650,21610,21630,10955,,9:25,21646,21650,21600,21605,13412,,9:45,21600,21626,21580,21585,4157,,10:45,21596,21640,21570,21614,8450,,,,,,,,,,,,,,
19/03/06,8:48,21675,21685,21675,21685,1491,,8:54,21690,21700,21690,21700,180,,9:00,21670,21690,21630,21640,5858,,9:15,21610,21650,21610,21650,4566,,9:30,21630,21630,21600,21605,7023,,9:45,21600,21626,21600,21610,2708,,10:15,21586,21606,21550,21590,3587,,11:45,21610,21615,21580,21594,5233,,,,,,,,,,,,,,
19/03/06,8:49,21690,21690,21670,21670,35,,8:57,21700,21700,21680,21680,59,,9:05,21634,21634,21600,21620,1335,,9:25,21646,21650,21600,21606,7928,,9:45,21600,21620,21600,21620,2237,,10:05,21606,21610,21580,21580,2328,,10:45,21596,21620,21570,21584,5450,,12:45,21600,21604,21550,21580,5467,,,,,,,,,,,,,,
19/03/06,8:50,21674,21680,21670,21674,1648,,9:00,21670,21690,21650,21660,4784,,9:10,21620,21640,21614,21614,755,,9:35,21606,21620,21600,21605,5484,,10:00,21615,21626,21580,21585,1920,,10:25,21580,21606,21550,21590,2708,,11:15,21584,21640,21580,21614,3000,,13:45,21574,21610,21570,21602,24545,,,,,,,,,,,,,,
19/03/06,8:51,21675,21685,21675,21685,1201,,9:03,21650,21650,21610,21620,1435,,9:15,21610,21630,21610,21620,4209,,9:45,21600,21620,21600,21606,967,,10:15,21586,21600,21570,21575,1156,,10:45,21596,21620,21570,21585,4202,,11:45,21610,21615,21580,21604,3347,,14:45,21602,21620,21580,21600,9543,,,,,,,,,,,,,,
19/03/06,8:52,21684,21684,21684,21684,1,,9:06,21620,21630,21600,21620,793,,9:20,21620,21650,21615,21650,357,,9:55,21606,21626,21600,21610,1741,,10:30,21580,21606,21550,21590,2431,,11:05,21585,21600,21575,21590,3069,,12:15,21604,21610,21584,21594,1886,,15:15,21590,21590,21590,21590,405,,,,,,,,,,,,,,
19/03/06,8:53,21680,21685,21680,21685,2002,,9:09,21625,21640,21620,21640,441,,9:25,21646,21650,21630,21630,6389,,10:05,21606,21610,21580,21585,1449,,10:45,21596,21620,21580,21580,3795,,11:25,21590,21640,21585,21614,1179,,12:45,21600,21604,21560,21570,3176,,16:30,21590,21640,21590,21610,2404,,,,,,,,,,,,,,
19/03/06,8:54,21690,21690,21690,21690,120,,9:12,21640,21640,21614,21614,495,,9:30,21630,21630,21600,21606,1539,,10:15,21586,21600,21580,21580,879,,11:00,21570,21595,21570,21584,1655,,11:45,21610,21615,21580,21590,1696,,13:15,21570,21590,21550,21580,2291,,17:30,21610,21631,21600,21630,1759,,,,,,,,,,,,,,
