〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/10/15,8:45,23550,23550,23540,23550,328,,8:45,23550,23550,23540,23550,412,,8:45,23550,23560,23540,23550,562,,8:45,23550,23560,23540,23550,810,,8:45,23550,23560,23530,23540,1197,,8:45,23550,23560,23530,23540,2784,,8:45,23550,23560,23522,23540,3570,,8:45,23550,23560,23520,23540,5666,,20/10/15,23550,23570,23440,23500,29039,,20/10/15,23430,23520,23360,23500,24546
20/10/15,8:46,23540,23550,23540,23550,4,,8:48,23560,23560,23550,23550,196,,8:50,23550,23550,23550,23550,248,,8:55,23550,23550,23530,23540,1974,,9:00,23540,23550,23522,23540,2373,,9:05,23540,23560,23522,23550,1596,,9:15,23540,23560,23520,23540,2096,,9:45,23540,23570,23520,23530,5740,,,,,,,,,,,,,,
20/10/15,8:47,23550,23550,23550,23550,80,,8:51,23550,23550,23550,23550,185,,8:55,23550,23550,23530,23540,387,,9:05,23540,23550,23522,23540,786,,9:15,23540,23560,23530,23530,1029,,9:25,23540,23540,23520,23540,1286,,9:45,23540,23550,23520,23540,2404,,10:45,23530,23530,23500,23500,2936,,,,,,,,,,,,,,
20/10/15,8:48,23560,23560,23560,23560,50,,8:54,23550,23550,23550,23550,17,,9:00,23540,23550,23530,23540,1587,,9:15,23540,23560,23530,23550,810,,9:30,23530,23540,23520,23540,1067,,9:45,23540,23540,23520,23530,1569,,10:15,23540,23570,23520,23530,3336,,11:45,23500,23500,23450,23480,3279,,,,,,,,,,,,,,
20/10/15,8:49,23560,23560,23550,23550,100,,8:57,23550,23550,23530,23540,387,,9:05,23540,23550,23522,23550,485,,9:25,23540,23540,23520,23520,773,,9:45,23540,23540,23520,23520,898,,10:05,23540,23570,23520,23530,2675,,10:45,23530,23530,23500,23520,1504,,12:45,23480,23490,23440,23480,4489,,,,,,,,,,,,,,
20/10/15,8:50,23550,23550,23550,23550,46,,9:00,23540,23550,23530,23530,1082,,9:10,23540,23550,23530,23540,301,,9:35,23520,23540,23520,23540,513,,10:00,23520,23550,23520,23540,1506,,10:25,23530,23550,23520,23530,1496,,11:15,23520,23520,23500,23500,1432,,13:45,23490,23520,23470,23520,3290,,,,,,,,,,,,,,
20/10/15,8:51,23550,23550,23550,23550,5,,9:03,23530,23540,23530,23530,710,,9:15,23540,23540,23530,23540,439,,9:45,23540,23540,23520,23530,538,,10:15,23540,23570,23520,23530,2034,,10:45,23530,23530,23500,23520,921,,11:45,23500,23500,23450,23480,1701,,14:45,23510,23510,23480,23500,2808,,,,,,,,,,,,,,
20/10/15,8:52,23550,23550,23550,23550,113,,9:06,23530,23540,23522,23540,260,,9:20,23550,23560,23550,23550,371,,9:55,23520,23540,23520,23530,1031,,10:30,23540,23550,23520,23530,1302,,11:05,23520,23530,23500,23510,1084,,12:15,23470,23490,23460,23480,1578,,15:15,23500,23500,23500,23500,831,,,,,,,,,,,,,,
20/10/15,8:53,23550,23550,23550,23550,67,,9:09,23540,23550,23530,23530,191,,9:25,23540,23540,23530,23530,219,,10:05,23540,23550,23520,23540,835,,10:45,23530,23530,23500,23520,895,,11:25,23510,23510,23500,23500,931,,12:45,23480,23480,23440,23470,1977,,16:30,23430,23450,23400,23420,3710,,,,,,,,,,,,,,
20/10/15,8:54,23550,23550,23550,23550,17,,9:12,23530,23550,23530,23540,130,,9:30,23530,23530,23520,23520,554,,10:15,23540,23570,23520,23530,1840,,11:00,23520,23530,23510,23520,609,,11:45,23500,23500,23450,23460,1542,,13:15,23470,23490,23460,23480,2512,,17:30,23410,23410,23360,23390,3420,,,,,,,,,,,,,,
20/10/15,8:55,23550,23550,23550,23550,0,,9:15,23540,23540,23530,23540,380,,9:35,23520,23530,23520,23530,263,,10:25,23530,23550,23530,23550,649,,11:15,23520,23520,23500,23510,592,,12:05,23460,23480,23460,23480,444,,13:45,23490,23500,23480,23480,1169,,18:30,23390,23410,23370,23400,1927,,,,,,,,,,,,,,
20/10/15,8:56,23550,23550,23550,23550,0,,9:18,23540,23550,23540,23550,61,,9:40,23530,23540,23530,23540,250,,10:35,23550,23550,23520,23530,847,,11:30,23500,23510,23500,23500,840,,12:25,23470,23490,23460,23480,1293,,14:15,23480,23520,23470,23520,2121,,19:30,23400,23420,23390,23410,1602,,,,,,,,,,,,,,
20/10/15,8:57,23550,23550,23550,23550,0,,9:21,23550,23560,23550,23550,307,,9:45,23540,23540,23530,23530,185,,10:45,23530,23530,23500,23510,727,,11:45,23500,23500,23460,23470,1245,,12:45,23480,23480,23450,23460,1150,,14:45,23510,23510,23480,23500,2808,,20:30,23410,23420,23380,23380,1058,,,,,,,,,,,,,,
20/10/15,8:58,23540,23540,23530,23540,338,,9:24,23560,23560,23540,23540,278,,9:50,23530,23530,23520,23530,353,,10:55,23510,23530,23510,23520,194,,12:00,23460,23480,23450,23480,456,,13:05,23460,23470,23440,23470,1305,,15:15,23500,23500,23500,23500,831,,21:30,23380,23380,23360,23370,1310,,,,,,,,,,,,,,
20/10/15,8:59,23540,23540,23540,23540,49,,9:27,23540,23540,23530,23530,3,,9:55,23520,23520,23520,23520,360,,11:05,23520,23530,23510,23520,583,,12:15,23470,23480,23470,23480,432,,13:25,23470,23490,23470,23480,2034,,16:30,23430,23450,23410,23440,2226,,22:30,23370,23420,23360,23392,3485,,,,,,,,,,,,,,
20/10/15,9:00,23540,23550,23530,23540,509,,9:30,23530,23530,23520,23530,543,,10:00,23520,23540,23520,23530,671,,11:15,23520,23520,23500,23510,501,,12:30,23470,23490,23460,23480,1146,,13:45,23490,23500,23480,23500,1027,,17:00,23440,23440,23400,23420,1484,,23:30,23400,23410,23360,23390,2269,,,,,,,,,,,,,,
20/10/15,9:01,23540,23540,23530,23530,397,,9:33,23530,23530,23520,23520,88,,10:05,23540,23540,23520,23530,442,,11:25,23510,23510,23500,23500,680,,12:45,23480,23480,23450,23460,956,,14:05,23500,23500,23470,23490,631,,17:30,23410,23410,23370,23370,1800,,0:30,23390,23450,23390,23440,2331,,,,,,,,,,,,,,
20/10/15,9:02,23530,23540,23530,23530,176,,9:36,23530,23530,23530,23530,186,,10:10,23530,23550,23530,23540,393,,11:35,23500,23510,23500,23500,251,,13:00,23460,23470,23440,23470,1021,,14:25,23490,23520,23490,23520,1632,,18:00,23370,23390,23360,23390,1620,,1:30,23440,23460,23430,23450,838,,,,,,,,,,,,,,
20/10/15,9:03,23530,23530,23530,23530,37,,9:39,23530,23530,23530,23530,115,,10:15,23540,23570,23540,23570,630,,11:45,23500,23500,23460,23470,1016,,13:15,23470,23490,23460,23480,827,,14:45,23510,23510,23480,23500,1862,,18:30,23390,23400,23370,23400,1032,,2:30,23450,23490,23450,23490,649,,,,,,,,,,,,,,
20/10/15,9:04,23530,23540,23530,23540,468,,9:42,23530,23540,23530,23540,135,,10:20,23570,23570,23520,23530,1210,,11:55,23470,23480,23450,23460,526,,13:30,23480,23490,23470,23480,1685,,15:05,23500,23510,23490,23500,946,,19:00,23400,23410,23380,23400,895,,3:30,23480,23510,23470,23510,824,,,,,,,,,,,,,,
