〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/10/22,8:45,23520,23520,23510,23520,735,,8:45,23520,23520,23510,23510,1140,,8:45,23520,23520,23500,23520,1560,,8:45,23520,23520,23500,23520,1663,,8:45,23520,23530,23500,23530,1879,,8:45,23520,23530,23500,23530,2740,,8:45,23520,23540,23450,23460,5181,,8:45,23520,23540,23450,23470,7643,,20/10/22,23520,23540,23420,23500,27965,,20/10/22,23460,23600,23460,23590,14622
20/10/22,8:46,23520,23520,23510,23510,232,,8:48,23520,23520,23500,23510,499,,8:50,23510,23520,23510,23520,103,,8:55,23520,23530,23510,23530,1077,,9:00,23520,23540,23450,23460,3302,,9:05,23530,23540,23450,23480,3986,,9:15,23460,23480,23450,23470,2462,,9:45,23470,23510,23460,23470,3253,,,,,,,,,,,,,,
20/10/22,8:47,23510,23510,23510,23510,173,,8:51,23520,23520,23510,23520,21,,8:55,23520,23530,23510,23530,216,,9:05,23530,23540,23450,23460,2441,,9:15,23460,23480,23450,23480,1886,,9:25,23480,23480,23460,23470,917,,9:45,23470,23510,23470,23510,1589,,10:45,23470,23480,23440,23470,2443,,,,,,,,,,,,,,
20/10/22,8:48,23520,23520,23500,23510,262,,8:54,23510,23520,23510,23520,92,,9:00,23520,23530,23510,23530,861,,9:15,23460,23480,23450,23480,1545,,9:30,23480,23480,23460,23470,576,,9:45,23470,23500,23470,23490,1139,,10:15,23500,23500,23460,23470,1664,,11:45,23470,23470,23440,23460,1790,,,,,,,,,,,,,,
20/10/22,8:49,23510,23520,23510,23520,158,,8:57,23520,23530,23520,23530,127,,9:05,23530,23540,23500,23500,1263,,9:25,23480,23480,23470,23470,522,,9:45,23470,23500,23470,23490,840,,10:05,23490,23510,23480,23500,848,,10:45,23470,23480,23460,23460,840,,12:45,23460,23460,23420,23460,2755,,,,,,,,,,,,,,
20/10/22,8:50,23510,23520,23510,23510,79,,9:00,23520,23530,23510,23520,586,,9:10,23500,23500,23450,23460,1178,,9:35,23470,23480,23460,23470,395,,10:00,23490,23510,23480,23510,749,,10:25,23500,23500,23460,23470,1266,,11:15,23470,23470,23440,23470,1603,,13:45,23460,23500,23450,23500,4484,,,,,,,,,,,,,,
20/10/22,8:51,23520,23520,23520,23520,14,,9:03,23520,23540,23520,23530,421,,9:15,23460,23480,23450,23470,1164,,9:45,23470,23500,23470,23490,714,,10:15,23500,23500,23470,23470,721,,10:45,23470,23480,23460,23460,522,,11:45,23470,23470,23440,23460,521,,14:45,23500,23500,23450,23480,4214,,,,,,,,,,,,,,
20/10/22,8:52,23520,23520,23510,23520,7,,9:06,23530,23530,23510,23510,693,,9:20,23470,23480,23470,23480,381,,9:55,23490,23490,23480,23490,425,,10:30,23470,23490,23460,23470,943,,11:05,23470,23470,23440,23450,1166,,12:15,23460,23460,23440,23460,1269,,15:15,23500,23500,23500,23500,1383,,,,,,,,,,,,,,
20/10/22,8:53,23520,23520,23520,23520,0,,9:09,23510,23510,23490,23490,663,,9:25,23480,23480,23470,23480,341,,10:05,23490,23510,23480,23510,450,,10:45,23470,23480,23460,23470,397,,11:25,23450,23470,23440,23470,755,,12:45,23460,23460,23420,23450,1461,,16:30,23460,23530,23460,23530,2342,,,,,,,,,,,,,,
20/10/22,8:54,23510,23520,23510,23520,3,,9:12,23480,23480,23450,23460,939,,9:30,23480,23480,23470,23470,181,,10:15,23500,23500,23490,23500,398,,11:00,23470,23470,23460,23460,443,,11:45,23470,23470,23440,23450,466,,13:15,23440,23460,23440,23460,1294,,17:30,23530,23530,23490,23500,921,,,,,,,,,,,,,,
