〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/05/23,8:45,26930,27000,26930,26990,1050,,8:45,26930,27010,26930,26990,1631,,8:45,26930,27010,26930,26980,1887,,8:45,26930,27010,26930,26970,2517,,8:45,26930,27010,26930,26990,3608,,8:45,26930,27010,26890,26910,5958,,8:45,26930,27010,26860,26950,8684,,8:45,26930,27040,26860,27030,14143,,22/05/23,26930,27050,26830,27050,46340,,22/05/23,27030,27140,26850,27120,25963
22/05/23,8:46,26990,27010,26970,27000,312,,8:48,26980,27010,26970,27000,486,,8:50,26980,27010,26970,26970,630,,8:55,26960,27010,26890,26910,3441,,9:00,26990,27010,26860,26950,5076,,9:05,26910,27030,26860,27010,5287,,9:15,26940,27040,26940,27030,5459,,9:45,27030,27050,26910,26950,6976,,,,,,,,,,,,,,
22/05/23,8:47,27000,27010,26990,26990,269,,8:51,27000,27000,26980,26990,307,,8:55,26960,27010,26960,26990,1091,,9:05,26910,26990,26860,26950,2726,,9:15,26940,27040,26940,27020,3509,,9:25,27010,27040,26970,27030,2898,,9:45,27030,27050,26960,27020,3085,,10:45,26940,26940,26830,26860,5568,,,,,,,,,,,,,,
22/05/23,8:48,26980,26980,26970,26980,185,,8:54,26990,27000,26960,27000,386,,9:00,26990,27010,26890,26910,2350,,9:15,26940,27030,26940,27010,2561,,9:30,27030,27040,26970,27030,1950,,9:45,27030,27050,26960,27000,2065,,10:15,27020,27020,26910,26950,3891,,11:45,26870,26910,26850,26860,2406,,,,,,,,,,,,,,
22/05/23,8:49,26970,26980,26970,26980,71,,8:57,27000,27010,26980,26990,798,,9:05,26910,26950,26860,26920,1455,,9:25,27010,27040,26990,27010,1708,,9:45,27030,27050,26960,26980,1621,,10:05,27000,27030,26940,26980,2193,,10:45,26940,26940,26840,26850,3703,,12:45,26860,26940,26860,26910,2789,,,,,,,,,,,,,,
22/05/23,8:50,26980,27010,26980,27000,230,,9:00,26990,27010,26940,26940,1454,,9:10,26920,26990,26900,26950,1271,,9:35,27010,27030,26970,27030,1190,,10:00,26990,27030,26960,27020,1464,,10:25,26980,27020,26910,26950,2718,,11:15,26850,26880,26830,26860,1865,,13:45,26920,26950,26870,26940,4031,,,,,,,,,,,,,,
22/05/23,8:51,27000,27000,26990,27000,152,,9:03,26940,26940,26860,26910,1467,,9:15,26940,27030,26940,27010,1578,,9:45,27030,27050,26980,26980,1151,,10:15,27020,27020,26940,26990,1687,,10:45,26940,26940,26860,26870,2237,,11:45,26870,26910,26850,26900,759,,14:45,26930,27050,26930,27020,8633,,,,,,,,,,,,,,
22/05/23,8:52,27000,27000,26990,26990,108,,9:06,26910,26950,26880,26940,714,,9:20,27010,27020,26970,27010,983,,9:55,26990,27020,26960,27000,914,,10:30,26990,27000,26910,26950,2204,,11:05,26860,26870,26830,26860,2396,,12:15,26900,26910,26850,26860,1647,,15:15,27050,27050,27050,27050,1794,,,,,,,,,,,,,,
22/05/23,8:53,26990,26990,26980,26990,47,,9:09,26940,26950,26900,26910,523,,9:25,27010,27040,27010,27020,948,,10:05,27000,27030,26960,27020,1020,,10:45,26940,26940,26900,26920,1462,,11:25,26860,26880,26850,26860,935,,12:45,26860,26940,26860,26940,1505,,16:30,27030,27050,26880,26920,3891,,,,,,,,,,,,,,
22/05/23,8:54,26990,26990,26970,26970,93,,9:12,26910,26990,26900,26950,918,,9:30,27030,27040,26990,27010,760,,10:15,27020,27020,26940,26980,1173,,11:00,26910,26930,26840,26850,2241,,11:45,26870,26910,26850,26900,520,,13:15,26940,26940,26900,26910,1284,,17:30,26920,26930,26850,26930,1805,,,,,,,,,,,,,,
22/05/23,8:55,26960,26980,26960,26980,120,,9:15,26940,26990,26940,26990,773,,9:35,27010,27030,26990,27000,421,,10:25,26980,27020,26930,26930,1362,,11:15,26850,26870,26830,26860,1231,,12:05,26910,26910,26880,26880,545,,13:45,26920,26920,26870,26900,1195,,18:30,26930,26960,26900,26940,858,,,,,,,,,,,,,,
22/05/23,8:56,26990,27000,26990,27000,173,,9:18,26990,27030,26980,27000,1123,,9:40,27000,27030,26970,27030,769,,10:35,26930,26960,26910,26950,1356,,11:30,26860,26880,26850,26860,634,,12:25,26870,26880,26850,26860,1341,,14:15,26900,26950,26880,26940,2836,,19:30,26940,27020,26940,26980,1755,,,,,,,,,,,,,,
22/05/23,8:57,27000,27000,26990,26990,26,,9:21,27000,27010,26970,27000,555,,9:45,27030,27050,27020,27020,514,,10:45,26940,26940,26910,26920,820,,11:45,26870,26880,26850,26880,285,,12:45,26860,26910,26860,26910,809,,14:45,26930,27050,26930,27020,8633,,20:30,26980,27010,26940,26970,1768,,,,,,,,,,,,,,
22/05/23,8:58,26980,27010,26980,27000,377,,9:24,27000,27040,27000,27040,673,,9:50,27020,27020,26980,26980,637,,10:55,26920,26930,26860,26870,1417,,12:00,26880,26910,26880,26900,474,,13:05,26910,26940,26900,26930,1151,,15:15,27050,27050,27050,27050,1794,,21:30,26970,26990,26950,26950,888,,,,,,,,,,,,,,
