〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/02/22,8:45,30240,30250,30230,30250,851,,8:45,30240,30260,30230,30260,1003,,8:45,30240,30280,30230,30270,1132,,8:45,30240,30280,30230,30280,1423,,8:45,30240,30300,30230,30290,1790,,8:45,30240,30390,30230,30360,3832,,8:45,30240,30390,30230,30310,5815,,8:45,30240,30410,30230,30390,8553,,21/02/22,30240,30450,30080,30170,38869,,21/02/22,30100,30170,29970,30060,13530
21/02/22,8:46,30250,30260,30240,30250,133,,8:48,30260,30280,30260,30260,191,,8:50,30270,30280,30260,30280,291,,8:55,30280,30390,30280,30360,2409,,9:00,30290,30390,30290,30310,4025,,9:05,30360,30380,30290,30350,2945,,9:15,30320,30410,30310,30390,2738,,9:45,30390,30450,30350,30350,4647,,,,,,,,,,,,,,
21/02/22,8:47,30250,30260,30250,30260,19,,8:51,30260,30270,30260,30270,192,,8:55,30280,30300,30280,30290,367,,9:05,30360,30380,30290,30310,1983,,9:15,30320,30370,30310,30320,1327,,9:25,30350,30410,30320,30390,1776,,9:45,30390,30450,30350,30420,3087,,10:45,30350,30360,30190,30200,5197,,,,,,,,,,,,,,
21/02/22,8:48,30260,30270,30260,30270,63,,8:54,30280,30300,30280,30290,279,,9:00,30290,30390,30290,30360,2042,,9:15,30320,30370,30310,30350,962,,9:30,30320,30410,30320,30390,1411,,9:45,30390,30440,30350,30430,1984,,10:15,30420,30440,30350,30350,1560,,11:45,30200,30210,30080,30170,5793,,,,,,,,,,,,,,
21/02/22,8:49,30280,30280,30270,30270,66,,8:57,30290,30300,30280,30290,125,,9:05,30360,30380,30290,30290,1286,,9:25,30350,30380,30320,30360,744,,9:45,30390,30400,30350,30400,1057,,10:05,30430,30450,30410,30430,1530,,10:45,30350,30360,30300,30350,2099,,12:45,30170,30300,30160,30230,4839,,,,,,,,,,,,,,
21/02/22,8:50,30270,30280,30260,30260,62,,9:00,30290,30390,30290,30350,1651,,9:10,30290,30330,30290,30310,697,,9:35,30370,30410,30360,30390,1032,,10:00,30390,30450,30390,30420,2030,,10:25,30430,30430,30350,30350,1133,,11:15,30350,30360,30190,30200,3098,,13:45,30230,30260,30190,30190,2888,,,,,,,,,,,,,,
21/02/22,8:51,30260,30260,30260,30260,38,,9:03,30350,30380,30350,30370,510,,9:15,30320,30350,30310,30350,501,,9:45,30390,30400,30350,30370,710,,10:15,30420,30440,30380,30400,671,,10:45,30350,30350,30300,30340,1540,,11:45,30200,30200,30140,30190,2108,,14:45,30200,30200,30140,30190,4949,,,,,,,,,,,,,,
21/02/22,8:52,30260,30270,30260,30270,110,,9:06,30370,30380,30290,30320,1023,,9:20,30360,30370,30340,30350,461,,9:55,30370,30440,30370,30430,1274,,10:30,30400,30400,30350,30350,889,,11:05,30340,30360,30320,30330,890,,12:15,30200,30210,30080,30170,3685,,15:15,30170,30170,30170,30170,2003,,,,,,,,,,,,,,
21/02/22,8:53,30270,30270,30270,30270,44,,9:09,30310,30330,30290,30310,377,,9:25,30350,30350,30320,30320,365,,10:05,30430,30450,30410,30420,1103,,10:45,30350,30350,30300,30320,1351,,11:25,30320,30320,30190,30200,2767,,12:45,30170,30270,30160,30270,2595,,16:30,30100,30110,30020,30030,2891,,,,,,,,,,,,,,
21/02/22,8:54,30280,30280,30280,30280,37,,9:12,30310,30330,30290,30310,464,,9:30,30320,30380,30320,30360,379,,10:15,30420,30440,30420,30430,427,,11:00,30320,30360,30320,30350,748,,11:45,30200,30200,30140,30190,1558,,13:15,30260,30300,30230,30230,2244,,17:30,30030,30090,29970,30040,2128,,,,,,,,,,,,,,
21/02/22,8:55,30280,30290,30280,30290,148,,9:15,30320,30330,30310,30320,308,,9:35,30370,30400,30360,30390,683,,10:25,30430,30430,30370,30380,587,,11:15,30350,30360,30220,30240,1842,,12:05,30190,30210,30170,30180,1216,,13:45,30230,30260,30210,30210,1140,,18:30,30050,30080,30020,30070,783,,,,,,,,,,,,,,
21/02/22,8:56,30290,30300,30290,30290,94,,9:18,30320,30370,30320,30360,338,,9:40,30400,30410,30370,30390,349,,10:35,30380,30380,30350,30350,546,,11:30,30240,30250,30190,30200,1256,,12:25,30190,30200,30080,30170,3019,,14:15,30200,30250,30190,30190,1748,,19:30,30070,30100,30060,30070,611,,,,,,,,,,,,,,
21/02/22,8:57,30290,30300,30280,30280,33,,9:21,30360,30360,30340,30350,209,,9:45,30390,30400,30370,30370,506,,10:45,30350,30350,30310,30320,794,,11:45,30200,30200,30140,30180,1419,,12:45,30170,30220,30160,30220,1267,,14:45,30200,30200,30140,30190,4949,,20:30,30070,30090,30040,30080,513,,,,,,,,,,,,,,
21/02/22,8:58,30290,30290,30280,30280,44,,9:24,30340,30350,30340,30340,253,,9:50,30360,30370,30350,30370,204,,10:55,30310,30340,30300,30340,746,,12:00,30180,30200,30170,30190,689,,13:05,30220,30280,30220,30260,2042,,15:15,30170,30170,30170,30170,2003,,21:30,30080,30080,29990,30000,746,,,,,,,,,,,,,,
21/02/22,8:59,30280,30290,30280,30290,48,,9:27,30330,30330,30320,30320,219,,9:55,30370,30400,30370,30400,347,,11:05,30340,30360,30320,30350,559,,12:15,30200,30210,30170,30200,805,,13:25,30260,30300,30230,30230,1530,,16:30,30100,30110,30060,30110,1263,,22:30,30010,30050,29980,30020,846,,,,,,,,,,,,,,
21/02/22,9:00,30290,30300,30290,30300,440,,9:30,30320,30360,30320,30360,227,,10:00,30390,30440,30390,30430,927,,11:15,30350,30360,30330,30330,331,,12:30,30190,30190,30080,30170,2880,,13:45,30230,30260,30210,30220,725,,17:00,30110,30110,30020,30030,1628,,23:30,30010,30070,30000,30020,2045,,,,,,,,,,,,,,
21/02/22,9:01,30310,30350,30310,30310,350,,9:33,30370,30390,30360,30390,271,,10:05,30430,30450,30420,30450,593,,11:25,30320,30320,30210,30220,2200,,12:45,30170,30210,30160,30190,943,,14:05,30220,30250,30200,30240,1187,,17:30,30030,30030,29970,30020,1248,,0:30,30020,30110,30010,30100,1103,,,,,,,,,,,,,,
21/02/22,9:02,30320,30390,30320,30350,861,,9:36,30390,30400,30360,30390,469,,10:10,30450,30450,30410,30420,510,,11:35,30220,30240,30190,30200,567,,13:00,30200,30270,30200,30270,1652,,14:25,30240,30250,30190,30190,976,,18:00,30020,30090,30020,30040,880,,1:30,30090,30120,30070,30080,607,,,,,,,,,,,,,,
21/02/22,9:03,30350,30380,30350,30370,241,,9:39,30390,30400,30370,30380,244,,10:15,30420,30440,30420,30430,287,,11:45,30200,30200,30140,30160,977,,13:15,30260,30280,30240,30260,936,,14:45,30200,30200,30140,30190,4174,,18:30,30050,30060,30020,30060,456,,2:30,30080,30130,30080,30130,454,,,,,,,,,,,,,,
21/02/22,9:04,30370,30370,30360,30360,150,,9:42,30380,30410,30380,30390,200,,10:20,30430,30440,30420,30430,140,,11:55,30160,30200,30160,30190,581,,13:30,30260,30300,30230,30230,1308,,15:05,30190,30200,30170,30190,775,,19:00,30070,30080,30060,30070,327,,3:30,30130,30170,30130,30160,328,,,,,,,,,,,,,,
21/02/22,9:05,30360,30370,30360,30370,119,,9:45,30390,30400,30370,30370,455,,10:25,30430,30430,30380,30400,244,,12:05,30190,30200,30180,30190,550,,13:45,30230,30240,30210,30230,411,,15:15,30170,30170,30170,30170,2003,,19:30,30070,30090,30060,30070,271,,4:30,30150,30160,30060,30060,365,,,,,,,,,,,,,,
21/02/22,9:06,30370,30380,30360,30360,169,,9:48,30370,30380,30350,30350,92,,10:30,30400,30400,30370,30380,343,,12:15,30200,30210,30170,30180,666,,14:00,30240,30260,30210,30210,729,,16:30,30100,30110,30060,30100,913,,20:00,30070,30100,30070,30070,340,,5:30,30060,30060,30060,30060,110,,,,,,,,,,,,,,
21/02/22,9:07,30370,30370,30290,30300,639,,9:51,30360,30370,30360,30370,137,,10:35,30380,30380,30360,30360,256,,12:25,30190,30200,30080,30080,1706,,14:15,30200,30250,30200,30240,958,,16:50,30100,30110,30060,30110,1056,,20:30,30070,30070,30040,30070,284,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:08,30310,30320,30310,30320,215,,9:54,30370,30400,30370,30400,179,,10:40,30360,30380,30350,30350,290,,12:35,30090,30170,30090,30170,1313,,14:30,30240,30250,30190,30190,790,,17:10,30110,30110,30020,30030,922,,21:00,30070,30090,30070,30080,229,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:09,30310,30310,30290,30290,144,,9:57,30390,30400,30390,30400,194,,10:45,30350,30350,30320,30330,474,,12:45,30170,30190,30160,30170,547,,14:45,30200,30200,30150,30150,2646,,17:30,30030,30030,29970,30000,943,,21:30,30080,30080,30020,30040,339,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:10,30290,30320,30290,30320,137,,10:00,30390,30410,30390,30410,416,,10:50,30340,30350,30310,30320,320,,12:55,30170,30220,30170,30220,720,,15:00,30150,30200,30140,30190,2303,,17:50,30000,30050,29980,30050,660,,22:00,30040,30050,29990,30000,407,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:11,30320,30330,30310,30310,96,,10:03,30420,30440,30420,30430,657,,10:55,30310,30330,30300,30320,557,,13:05,30220,30270,30220,30270,1328,,15:15,30170,30170,30170,30170,2003,,18:10,30050,30090,30040,30040,525,,22:30,30010,30050,30010,30030,456,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:12,30310,30330,30310,30330,109,,10:06,30430,30430,30430,30430,176,,11:00,30320,30340,30320,30340,189,,13:15,30260,30280,30250,30260,714,,16:30,30100,30110,30060,30110,805,,18:30,30050,30060,30020,30040,322,,23:00,30030,30030,29980,30020,390,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:13,30330,30330,30290,30300,132,,10:09,30430,30450,30430,30430,595,,11:05,30340,30340,30320,30340,185,,13:25,30260,30300,30240,30290,838,,16:45,30110,30110,30060,30110,458,,18:50,30050,30080,30040,30070,258,,23:30,30010,30060,30000,30040,1215,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:14,30300,30310,30300,30310,223,,10:12,30430,30430,30410,30420,186,,11:10,30340,30360,30330,30350,374,,13:35,30290,30290,30230,30230,692,,17:00,30110,30110,30060,30070,969,,19:10,30070,30080,30060,30070,203,,0:00,30040,30070,30000,30020,830,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:15,30320,30320,30320,30320,63,,10:15,30420,30440,30420,30420,179,,11:15,30350,30360,30340,30360,127,,13:45,30230,30240,30210,30230,303,,17:15,30070,30070,30020,30030,659,,19:30,30070,30090,30060,30080,212,,0:30,30020,30070,30010,30050,544,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:16,30320,30330,30320,30330,89,,10:18,30420,30440,30420,30430,129,,11:20,30360,30360,30330,30330,204,,13:55,30240,30260,30210,30220,422,,17:30,30030,30030,29970,29990,804,,19:50,30070,30090,30070,30090,147,,1:00,30050,30110,30040,30100,559,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:17,30320,30320,30310,30320,156,,10:21,30440,30440,30420,30420,102,,11:25,30320,30320,30220,30240,1511,,14:05,30220,30240,30210,30210,415,,17:45,29990,30020,29980,30020,444,,20:10,30090,30100,30070,30070,252,,1:30,30090,30120,30080,30110,388,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:18,30320,30340,30320,30330,112,,10:24,30430,30430,30400,30410,189,,11:30,30240,30250,30210,30220,689,,14:15,30200,30250,30200,30240,772,,18:00,30020,30070,30020,30060,564,,20:30,30070,30070,30040,30060,232,,2:00,30110,30110,30070,30080,219,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:19,30330,30350,30330,30350,81,,10:27,30400,30410,30380,30400,72,,11:35,30220,30240,30220,30230,274,,14:25,30240,30250,30220,30240,494,,18:15,30060,30090,30040,30040,316,,20:50,30060,30090,30060,30070,150,,2:30,30080,30120,30080,30120,246,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:20,30360,30370,30360,30360,145,,10:30,30400,30400,30370,30380,216,,11:40,30230,30230,30190,30200,293,,14:35,30240,30240,30190,30190,482,,18:30,30050,30060,30020,30020,272,,21:10,30080,30080,30070,30080,131,,3:00,30120,30130,30110,30130,208,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:21,30360,30360,30350,30350,104,,10:33,30380,30380,30380,30380,144,,11:45,30200,30200,30150,30170,497,,14:45,30200,30200,30150,30160,1106,,18:45,30020,30060,30020,30060,184,,21:30,30080,30080,30030,30040,178,,3:30,30130,30170,30130,30160,228,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:22,30350,30360,30340,30340,68,,10:36,30380,30380,30370,30380,120,,11:50,30170,30180,30140,30160,480,,14:55,30160,30190,30140,30190,3068,,19:00,30070,30080,30060,30070,188,,21:50,30030,30050,30020,30030,231,,4:00,30160,30170,30150,30160,100,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:23,30340,30350,30340,30350,37,,10:39,30380,30380,30360,30380,206,,11:55,30160,30180,30160,30180,442,,15:05,30190,30200,30170,30190,775,,19:15,30070,30080,30060,30070,139,,22:10,30030,30030,29990,30000,337,,4:30,30150,30160,30140,30140,108,,,,,,,,,,,,,,,,,,,,,
21/02/22,9:24,30340,30350,30340,30350,107,,10:42,30370,30370,30350,30350,203,,12:00,30180,30200,30170,30190,139,,15:15,30170,30170,30170,30170,2003,,19:30,30070,30090,30070,30080,149,,22:30,30010,30050,30010,30030,298,,5:00,30140,30140,30060,30060,257,,,,,,,,,,,,,,,,,,,,,
