〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/07/11,8:45,26880,26910,26880,26910,767,,8:45,26880,26930,26880,26890,1326,,8:45,26880,26930,26880,26920,1837,,8:45,26880,26930,26880,26900,2550,,8:45,26880,26930,26880,26900,3588,,8:45,26880,26950,26880,26920,6101,,8:45,26880,26950,26880,26920,8058,,8:45,26880,27040,26870,27010,15545,,22/07/11,26880,27040,26650,26650,52241,,22/07/11,26680,26810,26570,26590,17422
22/07/11,8:46,26900,26930,26900,26910,391,,8:48,26900,26930,26900,26910,574,,8:50,26930,26930,26890,26900,713,,8:55,26900,26950,26890,26920,3551,,9:00,26900,26950,26890,26920,4470,,9:05,26910,26940,26870,26930,3997,,9:15,26930,27040,26870,27010,7487,,9:45,27010,27040,26870,26910,10765,,,,,,,,,,,,,,
22/07/11,8:47,26910,26910,26890,26890,168,,8:51,26910,26930,26890,26890,530,,8:55,26900,26920,26900,26900,1038,,9:05,26910,26940,26890,26920,1957,,9:15,26930,26960,26870,26950,3326,,9:25,26930,27040,26920,27010,5447,,9:45,27010,27040,26950,27010,4814,,10:45,26910,26930,26680,26760,7926,,,,,,,,,,,,,,
22/07/11,8:48,26900,26920,26900,26920,270,,8:54,26890,26920,26890,26910,868,,9:00,26900,26950,26890,26920,2513,,9:15,26930,26940,26870,26930,2040,,9:30,26950,27040,26950,27010,4161,,9:45,27010,27040,26960,26990,2943,,10:15,27010,27010,26870,26910,5951,,11:45,26760,26820,26740,26780,4179,,,,,,,,,,,,,,
22/07/11,8:49,26920,26930,26910,26920,241,,8:57,26900,26910,26900,26900,290,,9:05,26910,26940,26890,26910,1361,,9:25,26930,26990,26920,26980,2969,,9:45,27010,27040,26960,27030,2064,,10:05,26980,27010,26890,26890,4305,,10:45,26910,26930,26730,26740,5186,,12:45,26790,26850,26790,26830,3273,,,,,,,,,,,,,,
22/07/11,8:50,26930,26930,26910,26910,63,,9:00,26900,26950,26890,26920,1713,,9:10,26910,26930,26900,26920,596,,9:35,26990,27040,26970,27010,2478,,10:00,27030,27030,26950,27010,2750,,10:25,26890,26930,26870,26910,3517,,11:15,26740,26770,26680,26760,2740,,13:45,26830,26850,26780,26820,4130,,,,,,,,,,,,,,
22/07/11,8:51,26910,26930,26900,26920,226,,9:03,26910,26920,26890,26900,1048,,9:15,26930,26930,26870,26900,1181,,9:45,27010,27010,26960,27000,1503,,10:15,27010,27010,26890,26900,3347,,10:45,26910,26930,26740,26760,3844,,11:45,26760,26790,26740,26750,1131,,14:45,26820,26830,26730,26750,4331,,,,,,,,,,,,,,
22/07/11,8:52,26920,26920,26910,26910,149,,9:06,26900,26930,26890,26930,887,,9:20,26900,26940,26900,26930,859,,9:55,27000,27040,26990,26990,1440,,10:30,26900,26930,26870,26910,2604,,11:05,26750,26770,26680,26750,2835,,12:15,26750,26820,26740,26780,3048,,15:15,26650,26650,26650,26650,2092,,,,,,,,,,,,,,
22/07/11,8:53,26920,26920,26890,26890,155,,9:09,26940,26940,26900,26920,405,,9:25,26930,26960,26920,26950,1286,,10:05,26980,27010,26950,27010,1871,,10:45,26910,26930,26780,26780,2695,,11:25,26740,26770,26700,26760,1247,,12:45,26790,26850,26790,26840,1587,,16:30,26680,26750,26650,26730,2480,,,,,,,,,,,,,,
22/07/11,8:54,26890,26910,26890,26900,120,,9:12,26920,26930,26910,26920,417,,9:30,26950,26990,26950,26980,1683,,10:15,27010,27010,26890,26890,2434,,11:00,26780,26800,26730,26740,2491,,11:45,26760,26770,26740,26770,761,,13:15,26850,26850,26810,26830,1686,,17:30,26730,26800,26730,26780,1409,,,,,,,,,,,,,,
