〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/07/29,8:45,27970,27980,27950,27950,532,,8:45,27970,27990,27950,27980,746,,8:45,27970,27990,27950,27990,882,,8:45,27970,28000,27950,27990,1108,,8:45,27970,28000,27930,27930,1648,,8:45,27970,28000,27870,27910,3334,,8:45,27970,28000,27870,27950,5071,,8:45,27970,28000,27840,27840,8485,,22/07/29,27970,28000,27710,27750,36015,,22/07/29,27790,27980,27760,27940,13951
22/07/29,8:46,27960,27980,27960,27980,174,,8:48,27980,27990,27970,27990,149,,8:50,27990,28000,27980,27990,226,,8:55,27990,27990,27870,27910,2226,,9:00,27940,27990,27870,27950,3423,,9:05,27910,27990,27900,27920,2998,,9:15,27950,27960,27840,27840,3414,,9:45,27850,27920,27840,27900,4873,,,,,,,,,,,,,,
22/07/29,8:47,27990,27990,27970,27980,40,,8:51,27990,28000,27980,28000,84,,8:55,27990,27990,27930,27930,540,,9:05,27910,27990,27910,27950,1737,,9:15,27950,27960,27890,27900,1784,,9:25,27920,27920,27840,27840,2153,,9:45,27850,27880,27840,27870,2335,,10:45,27900,27970,27880,27970,3596,,,,,,,,,,,,,,
22/07/29,8:48,27980,27980,27970,27980,63,,8:54,28000,28000,27980,27980,236,,9:00,27940,27940,27870,27910,1686,,9:15,27950,27960,27900,27920,1261,,9:30,27890,27920,27840,27840,1630,,9:45,27850,27880,27840,27850,1651,,10:15,27870,27920,27850,27900,2538,,11:45,27970,27970,27780,27790,4178,,,,,,,,,,,,,,
22/07/29,8:49,27990,27990,27990,27990,73,,8:57,27980,27980,27930,27930,433,,9:05,27910,27970,27910,27960,999,,9:25,27920,27920,27880,27910,1245,,9:45,27850,27880,27840,27860,1217,,10:05,27850,27900,27840,27880,1585,,10:45,27900,27950,27880,27950,2071,,12:45,27790,27800,27710,27730,4696,,,,,,,,,,,,,,
22/07/29,8:50,27990,27990,27980,27990,13,,9:00,27940,27940,27870,27880,1270,,9:10,27960,27990,27950,27950,738,,9:35,27900,27920,27840,27840,908,,10:00,27860,27870,27840,27870,1118,,10:25,27870,27920,27870,27900,1637,,11:15,27950,27970,27910,27970,1525,,13:45,27720,27760,27710,27750,4181,,,,,,,,,,,,,,
22/07/29,8:51,27990,27990,27980,27980,8,,9:03,27870,27930,27870,27910,482,,9:15,27950,27960,27910,27940,545,,9:45,27850,27870,27840,27840,871,,10:15,27870,27900,27850,27890,1263,,10:45,27900,27940,27880,27930,1435,,11:45,27970,27970,27870,27870,1366,,14:45,27740,27800,27730,27770,5015,,,,,,,,,,,,,,
22/07/29,8:52,27990,27990,27990,27990,31,,9:06,27910,27970,27910,27970,873,,9:20,27940,27950,27900,27920,716,,9:55,27850,27880,27840,27850,780,,10:30,27880,27920,27880,27900,1275,,11:05,27930,27950,27910,27920,1391,,12:15,27880,27900,27780,27790,2812,,15:15,27750,27750,27750,27750,991,,,,,,,,,,,,,,
22/07/29,8:53,28000,28000,28000,28000,45,,9:09,27960,27990,27950,27990,363,,9:25,27920,27920,27890,27900,523,,10:05,27850,27870,27840,27870,684,,10:45,27900,27940,27880,27940,1020,,11:25,27920,27970,27920,27970,770,,12:45,27790,27800,27720,27740,2466,,16:30,27790,27820,27760,27800,1651,,,,,,,,,,,,,,
22/07/29,8:54,28000,28000,27990,27990,129,,9:12,27990,27990,27950,27950,435,,9:30,27890,27920,27880,27910,722,,10:15,27870,27900,27850,27880,901,,11:00,27940,27950,27910,27950,1051,,11:45,27970,27970,27930,27950,434,,13:15,27740,27770,27710,27730,2230,,17:30,27800,27820,27770,27810,852,,,,,,,,,,,,,,
