〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/01/10,8:45,26200,26200,26190,26190,473,,8:45,26200,26200,26170,26180,656,,8:45,26200,26200,26170,26180,730,,8:45,26200,26200,26170,26170,1091,,8:45,26200,26200,26160,26180,1509,,8:45,26200,26270,26160,26270,4819,,8:45,26200,26290,26160,26250,6636,,8:45,26200,26290,26160,26190,10976,,23/01/10,26200,26290,26080,26160,30804,,23/01/10,26130,26270,26070,26260,17496
23/01/10,8:46,26190,26190,26170,26170,111,,8:48,26180,26180,26170,26170,136,,8:50,26170,26190,26170,26170,361,,8:55,26170,26270,26160,26270,3728,,9:00,26190,26290,26190,26250,5127,,9:05,26260,26290,26230,26230,3398,,9:15,26260,26280,26160,26190,4340,,9:45,26190,26200,26120,26150,5353,,,,,,,,,,,,,,
23/01/10,8:47,26170,26180,26170,26180,72,,8:51,26170,26190,26170,26180,249,,8:55,26170,26180,26160,26180,418,,9:05,26260,26290,26240,26250,1817,,9:15,26260,26280,26190,26220,2651,,9:25,26230,26240,26160,26190,2759,,9:45,26190,26200,26120,26130,3072,,10:45,26160,26210,26080,26090,4341,,,,,,,,,,,,,,
23/01/10,8:48,26180,26180,26180,26180,74,,8:54,26180,26180,26160,26170,103,,9:00,26190,26270,26190,26270,3310,,9:15,26260,26280,26230,26230,1581,,9:30,26220,26230,26160,26190,1689,,9:45,26190,26200,26120,26160,2239,,10:15,26130,26180,26130,26150,2281,,11:45,26090,26140,26090,26130,2053,,,,,,,,,,,,,,
23/01/10,8:49,26180,26180,26180,26180,0,,8:57,26170,26180,26160,26180,365,,9:05,26260,26290,26240,26260,914,,9:25,26230,26240,26160,26170,1918,,9:45,26190,26200,26120,26150,1965,,10:05,26150,26170,26130,26170,1706,,10:45,26160,26210,26150,26190,2020,,12:45,26130,26150,26110,26130,1588,,,,,,,,,,,,,,
23/01/10,8:50,26170,26180,26170,26170,62,,9:00,26190,26250,26190,26240,2355,,9:10,26260,26280,26240,26250,903,,9:35,26170,26210,26170,26190,841,,10:00,26160,26170,26130,26130,1107,,10:25,26170,26180,26140,26150,1408,,11:15,26190,26190,26080,26090,2321,,13:45,26120,26150,26110,26140,1893,,,,,,,,,,,,,,
23/01/10,8:51,26170,26180,26170,26180,41,,9:03,26240,26290,26240,26290,1111,,9:15,26260,26280,26260,26260,1051,,9:45,26190,26200,26120,26140,1559,,10:15,26130,26180,26130,26180,1380,,10:45,26160,26210,26150,26200,1637,,11:45,26090,26120,26090,26120,858,,14:45,26140,26160,26120,26140,3341,,,,,,,,,,,,,,
23/01/10,8:52,26180,26190,26180,26180,158,,9:06,26290,26290,26240,26260,547,,9:20,26260,26260,26230,26230,530,,9:55,26140,26170,26130,26160,680,,10:30,26170,26170,26140,26150,901,,11:05,26200,26200,26170,26170,487,,12:15,26120,26140,26100,26130,1195,,15:15,26160,26160,26160,26160,1259,,,,,,,,,,,,,,
23/01/10,8:53,26190,26190,26170,26180,50,,9:09,26260,26270,26260,26270,463,,9:25,26230,26240,26190,26220,1070,,10:05,26150,26160,26130,26130,833,,10:45,26160,26210,26150,26200,1084,,11:25,26180,26190,26080,26090,2217,,12:45,26130,26150,26120,26140,907,,16:30,26130,26190,26130,26180,2085,,,,,,,,,,,,,,
