〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/03/22,8:45,26990,27010,26980,27000,705,,8:45,26990,27030,26980,27020,878,,8:45,26990,27030,26980,27000,1131,,8:45,26990,27030,26980,26990,1407,,8:45,26990,27030,26930,26930,1932,,8:45,26990,27030,26890,26950,3400,,8:45,26990,27030,26890,26960,4334,,8:45,26990,27030,26890,26940,7030,,22/03/22,26990,27080,26890,27070,25763,,22/03/22,27090,27500,27090,27440,15895
22/03/22,8:46,27000,27020,27000,27020,131,,8:48,27020,27020,26980,27000,293,,8:50,27000,27020,26980,26990,276,,8:55,26990,26990,26890,26950,1993,,9:00,26930,26990,26890,26960,2402,,9:05,26950,27010,26940,27010,1959,,9:15,26960,27020,26920,26940,2696,,9:45,26950,27050,26900,27020,4526,,,,,,,,,,,,,,
22/03/22,8:47,27020,27030,27020,27020,42,,8:51,27000,27020,26990,26990,205,,8:55,26990,26990,26930,26930,525,,9:05,26950,26990,26940,26960,934,,9:15,26960,27020,26950,26980,1356,,9:25,27010,27020,26920,26940,1671,,9:45,26950,27020,26900,27000,1928,,10:45,27020,27060,27000,27040,2349,,,,,,,,,,,,,,
22/03/22,8:48,27020,27020,27000,27000,101,,8:54,26980,26990,26970,26970,159,,9:00,26930,26950,26890,26950,1468,,9:15,26960,27010,26950,27010,1025,,9:30,26990,27020,26920,26940,1340,,9:45,26950,26980,26900,26930,1352,,10:15,27000,27050,26970,27020,2598,,11:45,27050,27080,27000,27020,2488,,,,,,,,,,,,,,
22/03/22,8:49,27000,27000,26980,27000,152,,8:57,26970,26980,26930,26930,397,,9:05,26950,26970,26950,26960,510,,9:25,27010,27020,26970,27010,839,,9:45,26950,26980,26920,26950,905,,10:05,26940,27030,26940,26970,1651,,10:45,27020,27060,27000,27040,1510,,12:45,27020,27040,26990,27000,1723,,,,,,,,,,,,,,
22/03/22,8:50,27000,27000,27000,27000,40,,9:00,26930,26930,26890,26920,1158,,9:10,26970,26990,26940,26960,424,,9:35,27010,27010,26920,26940,832,,10:00,26960,27020,26900,27000,1023,,10:25,26980,27050,26980,27020,1523,,11:15,27040,27050,27000,27040,839,,13:45,27000,27000,26950,26970,2190,,,,,,,,,,,,,,
22/03/22,8:51,27000,27020,27000,27010,51,,9:03,26910,26970,26900,26960,529,,9:15,26960,26980,26950,26970,460,,9:45,26950,26980,26920,26960,586,,10:15,27000,27030,26970,27010,1443,,10:45,27020,27050,27000,27050,1121,,11:45,27050,27080,27020,27040,1072,,14:45,26970,27040,26950,27030,3681,,,,,,,,,,,,,,
22/03/22,8:52,27010,27010,27000,27000,83,,9:06,26950,26970,26950,26950,255,,9:20,26970,27010,26970,27010,565,,9:55,26960,26970,26900,26930,766,,10:30,27010,27050,27000,27020,1155,,11:05,27050,27060,27020,27030,634,,12:15,27040,27060,27000,27020,1416,,15:15,27070,27070,27070,27070,1776,,,,,,,,,,,,,,
22/03/22,8:53,27000,27000,26990,26990,71,,9:09,26960,26990,26940,26950,255,,9:25,27010,27020,26970,26980,331,,10:05,26940,27020,26940,27000,576,,10:45,27020,27050,27000,27040,848,,11:25,27040,27040,27000,27040,594,,12:45,27020,27040,26990,27010,863,,16:30,27090,27210,27090,27200,2783,,,,,,,,,,,,,,
22/03/22,8:54,26980,26990,26980,26990,31,,9:12,26940,26970,26940,26960,205,,9:30,26990,27020,26970,27010,508,,10:15,27000,27030,26970,26970,1075,,11:00,27040,27060,27030,27040,662,,11:45,27050,27080,27030,27040,757,,13:15,27010,27030,26990,27000,860,,17:30,27200,27290,27190,27260,1685,,,,,,,,,,,,,,
