〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/08/02,8:45,27850,27860,27840,27840,549,,8:45,27850,27860,27840,27850,689,,8:45,27850,27860,27840,27840,845,,8:45,27850,27860,27810,27810,1501,,8:45,27850,27860,27780,27800,2256,,8:45,27850,27860,27780,27780,4246,,8:45,27850,27860,27730,27730,6620,,8:45,27850,27860,27660,27690,11961,,22/08/02,27850,27860,27510,27670,41787,,22/08/02,27610,27920,27580,27720,18227
22/08/02,8:46,27850,27850,27840,27840,83,,8:48,27850,27850,27810,27820,383,,8:50,27830,27840,27810,27810,656,,8:55,27810,27830,27780,27780,2745,,9:00,27800,27830,27730,27730,4364,,9:05,27780,27790,27670,27730,4451,,9:15,27730,27730,27660,27690,5341,,9:45,27690,27690,27560,27560,8130,,,,,,,,,,,,,,
22/08/02,8:47,27840,27850,27840,27850,57,,8:51,27820,27840,27820,27830,352,,8:55,27810,27830,27780,27800,755,,9:05,27780,27790,27730,27730,2374,,9:15,27730,27730,27670,27720,3010,,9:25,27730,27730,27660,27690,3264,,9:45,27690,27690,27590,27610,4103,,10:45,27570,27590,27510,27530,5868,,,,,,,,,,,,,,
22/08/02,8:48,27850,27850,27840,27850,113,,8:54,27820,27820,27810,27820,196,,9:00,27800,27830,27780,27780,1990,,9:15,27730,27730,27670,27730,2077,,9:30,27710,27720,27660,27690,2331,,9:45,27690,27690,27590,27620,3276,,10:15,27610,27660,27560,27560,4027,,11:45,27540,27580,27520,27570,3135,,,,,,,,,,,,,,
22/08/02,8:49,27850,27850,27840,27840,43,,8:57,27820,27830,27780,27800,636,,9:05,27780,27790,27730,27750,1492,,9:25,27730,27730,27680,27680,1687,,9:45,27690,27690,27600,27600,2323,,10:05,27620,27660,27600,27630,2302,,10:45,27570,27590,27520,27530,4166,,12:45,27570,27580,27530,27560,2629,,,,,,,,,,,,,,
22/08/02,8:50,27830,27830,27810,27820,227,,9:00,27800,27830,27790,27820,1406,,9:10,27750,27770,27730,27730,882,,9:35,27670,27700,27660,27690,1577,,10:00,27600,27620,27590,27610,1780,,10:25,27640,27640,27560,27560,2552,,11:15,27530,27550,27510,27530,1702,,13:45,27560,27620,27550,27560,3529,,,,,,,,,,,,,,
22/08/02,8:51,27820,27830,27820,27830,168,,9:03,27820,27820,27770,27780,880,,9:15,27730,27730,27670,27680,1287,,9:45,27690,27690,27610,27610,1760,,10:15,27610,27660,27610,27630,2000,,10:45,27570,27590,27520,27530,2900,,11:45,27540,27580,27530,27540,1220,,14:45,27570,27640,27560,27620,4886,,,,,,,,,,,,,,
22/08/02,8:52,27840,27840,27830,27830,103,,9:06,27770,27770,27730,27740,1018,,9:20,27690,27730,27670,27730,790,,9:55,27610,27630,27590,27620,1516,,10:30,27620,27620,27560,27560,2027,,11:05,27530,27570,27510,27530,2045,,12:15,27550,27580,27520,27570,1915,,15:15,27670,27670,27670,27670,1649,,,,,,,,,,,,,,
22/08/02,8:53,27820,27830,27820,27830,81,,9:09,27750,27750,27730,27750,480,,9:25,27730,27730,27690,27720,933,,10:05,27620,27620,27600,27610,827,,10:45,27570,27590,27540,27550,2253,,11:25,27520,27550,27520,27530,923,,12:45,27570,27580,27530,27530,1459,,16:30,27610,27680,27590,27680,1814,,,,,,,,,,,,,,
22/08/02,8:54,27820,27820,27810,27810,77,,9:12,27750,27770,27730,27730,580,,9:30,27710,27720,27680,27680,754,,10:15,27610,27660,27610,27630,1475,,11:00,27560,27570,27520,27530,1913,,11:45,27540,27580,27530,27560,782,,13:15,27530,27560,27530,27560,1170,,17:30,27680,27680,27630,27630,722,,,,,,,,,,,,,,
22/08/02,8:55,27810,27820,27810,27810,68,,9:15,27730,27730,27680,27690,819,,9:35,27670,27700,27660,27680,930,,10:25,27640,27640,27580,27580,1142,,11:15,27530,27540,27510,27530,1081,,12:05,27550,27550,27520,27540,934,,13:45,27560,27620,27550,27620,1441,,18:30,27640,27640,27580,27590,982,,,,,,,,,,,,,,
