〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/03/24,8:45,28610,28610,28570,28570,829,,8:45,28610,28610,28560,28580,1015,,8:45,28610,28640,28560,28630,1182,,8:45,28610,28640,28560,28610,1372,,8:45,28610,28640,28550,28570,1869,,8:45,28610,28680,28550,28610,3098,,8:45,28610,28680,28490,28510,6106,,8:45,28610,28680,28480,28560,10125,,21/03/24,28610,28680,28140,28190,48840,,21/03/24,28180,28510,28120,28300,17780
21/03/24,8:46,28560,28590,28560,28590,78,,8:48,28590,28640,28580,28620,211,,8:50,28630,28630,28600,28610,190,,8:55,28610,28680,28550,28610,1726,,9:00,28570,28680,28490,28510,4237,,9:05,28610,28620,28480,28590,4583,,9:15,28510,28630,28480,28560,4019,,9:45,28550,28560,28480,28490,5184,,,,,,,,,,,,,,
21/03/24,8:47,28600,28600,28580,28580,108,,8:51,28610,28630,28600,28610,122,,8:55,28610,28620,28550,28570,497,,9:05,28610,28620,28490,28510,3008,,9:15,28510,28620,28480,28580,2104,,9:25,28580,28630,28540,28560,2444,,9:45,28550,28550,28480,28540,3108,,10:45,28480,28480,28270,28340,7452,,,,,,,,,,,,,,
21/03/24,8:48,28590,28590,28580,28590,56,,8:54,28610,28620,28600,28600,128,,9:00,28570,28680,28570,28610,1229,,9:15,28510,28620,28480,28590,1575,,9:30,28580,28630,28540,28560,1915,,9:45,28550,28550,28480,28480,2607,,10:15,28550,28560,28490,28490,2076,,11:45,28330,28430,28260,28420,4046,,,,,,,,,,,,,,
21/03/24,8:49,28600,28640,28600,28630,111,,8:57,28610,28610,28550,28570,393,,9:05,28610,28620,28510,28520,1588,,9:25,28580,28610,28550,28600,883,,9:45,28550,28550,28490,28520,1569,,10:05,28490,28550,28480,28520,966,,10:45,28480,28480,28280,28330,5384,,12:45,28420,28430,28230,28280,5448,,,,,,,,,,,,,,
21/03/24,8:50,28630,28630,28620,28620,44,,9:00,28570,28680,28570,28660,939,,9:10,28520,28540,28490,28510,1420,,9:35,28600,28630,28540,28560,1561,,10:00,28520,28550,28480,28540,1539,,10:25,28520,28560,28490,28490,1611,,11:15,28320,28350,28270,28340,2068,,13:45,28280,28350,28200,28290,6118,,,,,,,,,,,,,,
21/03/24,8:51,28610,28610,28600,28600,46,,9:03,28660,28670,28590,28610,465,,9:15,28510,28560,28480,28550,680,,9:45,28550,28550,28490,28490,1261,,10:15,28550,28550,28520,28540,702,,10:45,28480,28480,28280,28300,4197,,11:45,28330,28360,28260,28280,1267,,14:45,28300,28320,28140,28140,7937,,,,,,,,,,,,,,
21/03/24,8:52,28610,28630,28610,28630,33,,9:06,28610,28610,28510,28540,1009,,9:20,28540,28620,28540,28590,895,,9:55,28490,28550,28480,28480,1346,,10:30,28540,28560,28490,28490,1374,,11:05,28290,28340,28270,28290,1875,,12:15,28270,28430,28260,28420,2779,,15:15,28190,28190,28190,28190,2530,,,,,,,,,,,,,,
21/03/24,8:53,28630,28630,28610,28610,43,,9:09,28530,28550,28500,28530,1144,,9:25,28580,28610,28570,28580,529,,10:05,28490,28540,28480,28540,501,,10:45,28480,28480,28310,28330,3400,,11:25,28300,28350,28270,28340,1380,,12:45,28420,28430,28340,28360,2390,,16:30,28180,28290,28120,28280,3595,,,,,,,,,,,,,,
21/03/24,8:54,28610,28610,28610,28610,24,,9:12,28520,28540,28490,28510,680,,9:30,28580,28600,28550,28600,354,,10:15,28550,28550,28520,28520,465,,11:00,28320,28360,28280,28330,1984,,11:45,28330,28360,28300,28310,857,,13:15,28360,28360,28230,28280,3058,,17:30,28290,28380,28270,28360,2623,,,,,,,,,,,,,,
