〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/12/11,8:45,26720,26720,26710,26710,452,,8:45,26720,26720,26710,26710,592,,8:45,26720,26720,26700,26710,715,,8:45,26720,26720,26680,26680,968,,8:45,26720,26720,26660,26670,1969,,8:45,26720,26750,26660,26750,4805,,8:45,26720,26760,26630,26660,7217,,8:45,26720,26760,26570,26570,10868,,20/12/11,26720,26760,26480,26520,34534,,20/12/11,26570,26580,26380,26510,15636
20/12/11,8:46,26720,26720,26720,26720,59,,8:48,26710,26710,26690,26690,204,,8:50,26700,26700,26680,26680,253,,8:55,26670,26750,26660,26750,3837,,9:00,26680,26760,26630,26660,5248,,9:05,26750,26760,26630,26640,3527,,9:15,26670,26680,26570,26570,3651,,9:45,26570,26570,26480,26570,7519,,,,,,,,,,,,,,
20/12/11,8:47,26720,26720,26710,26710,81,,8:51,26690,26690,26680,26680,128,,8:55,26670,26720,26660,26670,1001,,9:05,26750,26760,26630,26660,2412,,9:15,26670,26680,26600,26630,2051,,9:25,26640,26650,26570,26570,2536,,9:45,26570,26570,26480,26530,5142,,10:45,26570,26570,26490,26520,3313,,,,,,,,,,,,,,
20/12/11,8:48,26710,26710,26700,26700,115,,8:54,26680,26690,26660,26690,167,,9:00,26680,26750,26680,26750,2836,,9:15,26670,26680,26640,26640,1115,,9:30,26630,26640,26570,26570,1600,,9:45,26570,26570,26480,26520,4237,,10:15,26520,26570,26490,26570,2377,,11:45,26510,26550,26490,26540,2532,,,,,,,,,,,,,,
20/12/11,8:49,26700,26710,26700,26710,8,,8:57,26700,26720,26660,26670,878,,9:05,26750,26760,26660,26660,1543,,9:25,26640,26650,26600,26620,1534,,9:45,26570,26570,26480,26520,3364,,10:05,26520,26540,26490,26530,1786,,10:45,26570,26570,26540,26550,1671,,12:45,26540,26580,26540,26570,1833,,,,,,,,,,,,,,
20/12/11,8:50,26700,26700,26690,26690,81,,9:00,26680,26730,26680,26720,2035,,9:10,26650,26680,26630,26660,869,,9:35,26620,26620,26570,26570,1002,,10:00,26530,26550,26520,26530,1778,,10:25,26530,26570,26490,26570,1496,,11:15,26550,26570,26490,26520,1642,,13:45,26580,26620,26560,26600,2779,,,,,,,,,,,,,,
20/12/11,8:51,26690,26690,26690,26690,2,,9:03,26720,26760,26720,26720,1265,,9:15,26670,26680,26660,26670,458,,9:45,26570,26570,26480,26490,2745,,10:15,26520,26540,26490,26520,1487,,10:45,26570,26570,26540,26560,1118,,11:45,26510,26520,26490,26490,944,,14:45,26600,26610,26550,26550,3689,,,,,,,,,,,,,,
20/12/11,8:52,26690,26690,26680,26680,106,,9:06,26720,26720,26690,26690,713,,9:20,26670,26680,26640,26640,657,,9:55,26500,26550,26500,26520,1492,,10:30,26520,26570,26510,26570,890,,11:05,26560,26570,26550,26560,911,,12:15,26500,26550,26500,26540,1588,,15:15,26520,26520,26520,26520,2001,,,,,,,,,,,,,,
20/12/11,8:53,26680,26680,26680,26680,20,,9:09,26690,26700,26630,26660,769,,9:25,26640,26650,26600,26630,936,,10:05,26520,26540,26520,26530,905,,10:45,26570,26570,26540,26550,751,,11:25,26560,26560,26490,26520,1284,,12:45,26540,26560,26540,26550,1031,,16:30,26570,26580,26480,26480,2253,,,,,,,,,,,,,,
20/12/11,8:54,26680,26680,26680,26680,44,,9:12,26660,26680,26650,26660,466,,9:30,26630,26640,26620,26620,598,,10:15,26520,26540,26490,26530,881,,11:00,26550,26560,26540,26550,920,,11:45,26510,26520,26510,26510,522,,13:15,26550,26580,26550,26570,802,,17:30,26470,26480,26400,26480,3556,,,,,,,,,,,,,,
