〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/12/29,8:45,26880,26880,26870,26870,598,,8:45,26880,26880,26870,26880,875,,8:45,26880,26910,26870,26900,983,,8:45,26880,26930,26870,26910,1259,,8:45,26880,26930,26870,26900,1414,,8:45,26880,27040,26870,26960,4259,,8:45,26880,27060,26870,27050,6445,,8:45,26880,27190,26870,27170,11588,,20/12/29,26880,27590,26870,27570,54244,,20/12/29,27530,27690,27450,27500,16627
20/12/29,8:46,26870,26870,26870,26870,141,,8:48,26880,26910,26880,26910,143,,8:50,26910,26930,26910,26910,276,,8:55,26910,27040,26900,26960,3000,,9:00,26900,27060,26900,27050,5031,,9:05,26970,27170,26970,27140,4382,,9:15,27060,27190,27050,27170,5143,,9:45,27180,27260,27160,27240,6051,,,,,,,,,,,,,,
20/12/29,8:47,26880,26880,26880,26880,136,,8:51,26910,26930,26910,26920,174,,8:55,26910,26920,26900,26900,155,,9:05,26970,27060,26970,27050,2186,,9:15,27060,27170,27050,27140,2787,,9:25,27140,27190,27110,27170,2947,,9:45,27180,27210,27160,27170,3427,,10:45,27250,27320,27220,27290,4379,,,,,,,,,,,,,,
20/12/29,8:48,26880,26900,26880,26900,92,,8:54,26910,26910,26910,26910,105,,9:00,26900,27040,26900,26960,2845,,9:15,27060,27170,27050,27140,2196,,9:30,27140,27190,27130,27170,2356,,9:45,27180,27210,27170,27190,2742,,10:15,27170,27260,27170,27240,2624,,11:45,27290,27300,27220,27240,3462,,,,,,,,,,,,,,
20/12/29,8:49,26910,26910,26900,26900,16,,8:57,26910,26920,26900,26900,117,,9:05,26970,27060,26970,27040,1570,,9:25,27140,27150,27110,27130,1067,,9:45,27180,27210,27170,27180,1943,,10:05,27190,27190,27160,27180,1881,,10:45,27250,27290,27220,27240,2700,,12:45,27240,27430,27240,27420,7670,,,,,,,,,,,,,,
20/12/29,8:50,26910,26910,26910,26910,35,,9:00,26900,27010,26900,27000,1589,,9:10,27040,27050,27010,27050,616,,9:35,27130,27190,27130,27170,1880,,10:00,27180,27190,27160,27170,1484,,10:25,27180,27260,27180,27240,1428,,11:15,27250,27320,27250,27290,1679,,13:45,27410,27580,27410,27560,10337,,,,,,,,,,,,,,
20/12/29,8:51,26910,26910,26910,26910,2,,9:03,27000,27040,26960,27010,1592,,9:15,27060,27100,27050,27090,775,,9:45,27180,27210,27170,27180,1633,,10:15,27170,27200,27170,27200,1540,,10:45,27250,27290,27220,27240,1782,,11:45,27290,27300,27260,27270,691,,14:45,27550,27590,27500,27520,6226,,,,,,,,,,,,,,
20/12/29,8:52,26910,26930,26910,26930,95,,9:06,27010,27060,27010,27050,824,,9:20,27090,27170,27090,27140,1421,,9:55,27180,27200,27170,27190,1109,,10:30,27200,27260,27200,27240,1084,,11:05,27240,27270,27220,27270,1287,,12:15,27270,27270,27220,27240,2771,,15:15,27570,27570,27570,27570,4531,,,,,,,,,,,,,,
20/12/29,8:53,26930,26930,26920,26920,77,,9:09,27050,27060,27010,27040,679,,9:25,27140,27150,27110,27140,591,,10:05,27190,27190,27160,27170,685,,10:45,27250,27290,27230,27230,1576,,11:25,27270,27320,27260,27290,1310,,12:45,27240,27310,27240,27310,2503,,16:30,27530,27690,27530,27630,3793,,,,,,,,,,,,,,
20/12/29,8:54,26910,26910,26910,26910,67,,9:12,27050,27050,27020,27050,347,,9:30,27140,27150,27130,27130,476,,10:15,27170,27190,27170,27180,1196,,11:00,27230,27270,27220,27240,1124,,11:45,27290,27290,27260,27260,435,,13:15,27310,27430,27300,27420,5167,,17:30,27640,27680,27620,27660,1903,,,,,,,,,,,,,,
20/12/29,8:55,26910,26910,26910,26910,19,,9:15,27060,27090,27050,27070,483,,9:35,27130,27190,27130,27170,1157,,10:25,27180,27230,27180,27210,774,,11:15,27250,27280,27250,27280,669,,12:05,27270,27300,27240,27240,1203,,13:45,27410,27510,27410,27470,5014,,18:30,27660,27660,27610,27650,1297,,,,,,,,,,,,,,
20/12/29,8:56,26910,26910,26910,26910,19,,9:18,27070,27120,27060,27110,748,,9:40,27170,27180,27150,27170,723,,10:35,27200,27260,27200,27240,654,,11:30,27280,27320,27280,27290,1010,,12:25,27240,27250,27220,27240,1824,,14:15,27460,27580,27440,27560,5323,,19:30,27650,27670,27610,27610,828,,,,,,,,,,,,,,
