〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/01/04,8:45,25740,25750,25710,25710,1577,,8:45,25740,25750,25700,25750,1853,,8:45,25740,25770,25700,25770,2250,,8:45,25740,25790,25700,25770,2546,,8:45,25740,25840,25700,25840,2960,,8:45,25740,25840,25700,25720,5099,,8:45,25740,25840,25630,25660,8161,,8:45,25740,25840,25630,25700,13068,,23/01/04,25740,25840,25610,25610,39247,,23/01/04,25630,25900,25620,25830,21243
23/01/04,8:46,25710,25730,25700,25720,98,,8:48,25750,25770,25740,25760,526,,8:50,25770,25790,25760,25770,296,,8:55,25770,25840,25710,25720,2553,,9:00,25830,25840,25630,25660,5201,,9:05,25720,25740,25630,25740,4839,,9:15,25660,25780,25640,25700,4907,,9:45,25690,25790,25650,25740,7167,,,,,,,,,,,,,,
23/01/04,8:47,25730,25750,25730,25750,178,,8:51,25760,25790,25760,25770,140,,8:55,25770,25840,25760,25840,414,,9:05,25720,25720,25630,25660,3062,,9:15,25660,25770,25640,25770,2729,,9:25,25740,25780,25680,25700,3130,,9:45,25690,25700,25650,25700,3428,,10:45,25740,25740,25670,25690,3765,,,,,,,,,,,,,,
23/01/04,8:48,25750,25760,25750,25760,116,,8:54,25770,25790,25760,25790,141,,9:00,25830,25840,25710,25720,2139,,9:15,25660,25740,25640,25740,1777,,9:30,25770,25780,25680,25700,2178,,9:45,25690,25700,25650,25680,2687,,10:15,25700,25790,25690,25740,3739,,11:45,25690,25720,25680,25700,1773,,,,,,,,,,,,,,
23/01/04,8:49,25750,25770,25740,25770,281,,8:57,25790,25840,25780,25840,300,,9:05,25720,25720,25640,25670,1764,,9:25,25740,25780,25730,25740,1932,,9:45,25690,25700,25650,25690,2220,,10:05,25690,25750,25670,25730,1770,,10:45,25740,25740,25670,25700,2546,,12:45,25700,25740,25680,25730,2748,,,,,,,,,,,,,,
23/01/04,8:50,25770,25770,25760,25760,129,,9:00,25830,25840,25720,25730,1682,,9:10,25660,25670,25630,25660,1298,,9:35,25740,25760,25680,25700,1198,,10:00,25680,25700,25670,25700,1208,,10:25,25730,25790,25710,25740,2710,,11:15,25700,25730,25680,25690,1219,,13:45,25730,25740,25690,25700,2653,,,,,,,,,,,,,,
23/01/04,8:51,25760,25770,25760,25770,34,,9:03,25720,25750,25670,25680,793,,9:15,25660,25680,25640,25660,817,,9:45,25690,25700,25650,25660,1551,,10:15,25700,25760,25690,25760,1664,,10:45,25740,25740,25670,25680,1866,,11:45,25690,25710,25680,25710,749,,14:45,25700,25710,25640,25670,4860,,,,,,,,,,,,,,
23/01/04,8:52,25770,25790,25770,25780,55,,9:06,25670,25700,25640,25690,1270,,9:20,25660,25740,25660,25740,960,,9:55,25650,25700,25650,25680,1136,,10:30,25750,25790,25710,25740,2075,,11:05,25680,25700,25670,25690,989,,12:15,25710,25720,25680,25700,1024,,15:15,25610,25610,25610,25610,3213,,,,,,,,,,,,,,
23/01/04,8:53,25780,25780,25770,25770,51,,9:09,25690,25690,25640,25650,790,,9:25,25740,25770,25740,25770,952,,10:05,25690,25700,25670,25700,741,,10:45,25740,25740,25670,25680,1260,,11:25,25690,25730,25680,25690,910,,12:45,25700,25740,25680,25740,1987,,16:30,25630,25680,25620,25680,2340,,,,,,,,,,,,,,
23/01/04,8:54,25770,25780,25770,25770,27,,9:12,25650,25670,25630,25660,666,,9:30,25770,25780,25730,25740,980,,10:15,25700,25750,25690,25730,1029,,11:00,25680,25700,25670,25700,1286,,11:45,25690,25700,25680,25690,426,,13:15,25740,25740,25720,25730,761,,17:30,25680,25700,25630,25630,1268,,,,,,,,,,,,,,
23/01/04,8:55,25770,25770,25760,25770,34,,9:15,25660,25680,25640,25670,613,,9:35,25740,25760,25710,25710,477,,10:25,25730,25780,25720,25770,1556,,11:15,25700,25700,25680,25690,624,,12:05,25690,25720,25690,25710,520,,13:45,25730,25740,25710,25720,1252,,18:30,25630,25670,25630,25660,825,,,,,,,,,,,,,,
23/01/04,8:56,25770,25790,25770,25790,80,,9:18,25680,25680,25660,25670,385,,9:40,25710,25710,25680,25700,721,,10:35,25770,25790,25710,25740,1154,,11:30,25690,25730,25680,25690,595,,12:25,25710,25710,25680,25700,827,,14:15,25720,25720,25690,25700,1401,,19:30,25660,25660,25620,25640,934,,,,,,,,,,,,,,
23/01/04,8:57,25790,25790,25780,25780,47,,9:21,25670,25740,25660,25730,560,,9:45,25690,25700,25670,25690,883,,10:45,25740,25740,25670,25680,953,,11:45,25690,25700,25680,25680,367,,12:45,25700,25740,25680,25740,1540,,14:45,25700,25710,25640,25670,4860,,20:30,25650,25670,25650,25660,657,,,,,,,,,,,,,,
23/01/04,8:58,25780,25800,25780,25790,64,,9:24,25730,25750,25720,25740,574,,9:50,25680,25690,25650,25660,668,,10:55,25680,25690,25670,25680,913,,12:00,25680,25710,25680,25710,382,,13:05,25740,25740,25720,25730,745,,15:15,25610,25610,25610,25610,3213,,21:30,25670,25720,25650,25710,875,,,,,,,,,,,,,,
23/01/04,8:59,25800,25840,25800,25840,189,,9:27,25740,25770,25740,25770,597,,9:55,25650,25690,25650,25690,669,,11:05,25680,25700,25670,25700,680,,12:15,25710,25720,25700,25710,243,,13:25,25730,25740,25720,25730,463,,16:30,25630,25650,25620,25650,1193,,22:30,25710,25710,25670,25710,1146,,,,,,,,,,,,,,
23/01/04,9:00,25830,25840,25780,25780,887,,9:30,25770,25780,25750,25750,527,,10:00,25680,25700,25670,25680,467,,11:15,25700,25700,25690,25690,309,,12:30,25700,25710,25680,25700,781,,13:45,25730,25740,25720,25740,834,,17:00,25650,25680,25630,25680,1147,,23:30,25710,25770,25630,25710,4226,,,,,,,,,,,,,,
23/01/04,9:01,25780,25780,25740,25750,513,,9:33,25750,25760,25730,25750,560,,10:05,25690,25690,25670,25690,399,,11:25,25690,25730,25680,25700,612,,12:45,25700,25720,25680,25710,1002,,14:05,25730,25740,25710,25710,463,,17:30,25680,25700,25660,25680,652,,0:30,25720,25850,25690,25840,2487,,,,,,,,,,,,,,
23/01/04,9:02,25750,25760,25720,25730,282,,9:36,25750,25750,25730,25730,253,,10:10,25690,25700,25670,25700,342,,11:35,25700,25700,25680,25690,298,,13:00,25720,25740,25720,25740,985,,14:25,25720,25720,25690,25700,1356,,18:00,25680,25680,25630,25630,616,,1:30,25840,25900,25840,25860,1723,,,,,,,,,,,,,,
23/01/04,9:03,25720,25750,25720,25730,244,,9:39,25720,25730,25690,25700,423,,10:15,25700,25700,25690,25700,171,,11:45,25690,25700,25690,25690,181,,13:15,25740,25740,25720,25720,323,,14:45,25700,25710,25660,25670,3605,,18:30,25630,25640,25630,25630,354,,2:30,25860,25890,25810,25880,1514,,,,,,,,,,,,,,
23/01/04,9:04,25740,25740,25710,25720,213,,9:42,25700,25700,25680,25700,415,,10:20,25700,25750,25700,25730,858,,11:55,25690,25690,25680,25690,245,,13:30,25720,25740,25720,25730,438,,15:05,25660,25670,25640,25670,1255,,19:00,25630,25670,25630,25660,471,,3:30,25890,25900,25760,25760,1768,,,,,,,,,,,,,,
23/01/04,9:05,25720,25720,25670,25680,336,,9:45,25690,25700,25670,25690,622,,10:25,25730,25760,25720,25760,635,,12:05,25690,25710,25690,25710,323,,13:45,25730,25740,25720,25730,691,,15:15,25610,25610,25610,25610,3213,,19:30,25660,25660,25620,25630,605,,4:30,25750,25880,25750,25830,980,,,,,,,,,,,,,,
23/01/04,9:06,25670,25670,25640,25660,559,,9:48,25690,25700,25660,25670,496,,10:30,25750,25780,25750,25770,921,,12:15,25710,25720,25710,25710,197,,14:00,25730,25740,25710,25720,561,,16:30,25630,25640,25620,25640,888,,20:00,25630,25660,25630,25640,329,,5:30,25820,25820,25770,25800,356,,,,,,,,,,,,,,
23/01/04,9:07,25660,25680,25660,25670,192,,9:51,25660,25670,25650,25650,432,,10:35,25770,25790,25740,25740,471,,12:25,25710,25710,25690,25690,446,,14:15,25720,25720,25710,25710,270,,16:50,25640,25660,25630,25640,821,,20:30,25650,25670,25650,25660,349,,6:00,25830,25830,25830,25830,144,,,,,,,,,,,,,,
23/01/04,9:08,25670,25700,25660,25690,519,,9:54,25660,25680,25650,25680,377,,10:40,25750,25760,25710,25740,683,,12:35,25690,25700,25680,25700,381,,14:30,25710,25710,25690,25700,1131,,17:10,25640,25680,25640,25680,631,,21:00,25660,25670,25650,25660,308,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:09,25690,25690,25660,25670,158,,9:57,25670,25690,25670,25690,293,,10:45,25740,25740,25700,25710,407,,12:45,25700,25720,25680,25710,634,,14:45,25700,25710,25680,25680,1872,,17:30,25680,25700,25660,25690,451,,21:30,25670,25680,25650,25660,286,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:10,25660,25660,25640,25660,295,,10:00,25680,25700,25670,25690,285,,10:50,25710,25710,25670,25680,546,,12:55,25710,25740,25710,25740,906,,15:00,25670,25700,25640,25670,2988,,17:50,25690,25690,25660,25660,456,,22:00,25660,25720,25660,25710,589,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:11,25660,25660,25650,25650,337,,10:03,25690,25690,25670,25670,258,,10:55,25680,25690,25670,25680,307,,13:05,25740,25740,25720,25740,447,,15:15,25610,25610,25610,25610,3213,,18:10,25650,25650,25630,25630,361,,22:30,25710,25710,25690,25710,637,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:12,25650,25660,25630,25650,296,,10:06,25670,25680,25670,25680,198,,11:00,25680,25690,25670,25680,606,,13:15,25740,25740,25730,25730,298,,16:30,25630,25640,25620,25630,750,,18:30,25630,25640,25630,25640,217,,23:00,25710,25710,25670,25710,509,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:13,25650,25670,25650,25660,163,,10:09,25690,25690,25690,25690,167,,11:05,25680,25690,25680,25680,256,,13:25,25730,25730,25720,25730,251,,16:45,25630,25650,25630,25650,443,,18:50,25640,25660,25630,25660,324,,23:30,25710,25770,25680,25720,2182,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:14,25650,25670,25650,25660,207,,10:12,25680,25700,25670,25700,300,,11:10,25680,25700,25670,25700,424,,13:35,25730,25740,25730,25730,212,,17:00,25650,25660,25630,25660,660,,19:10,25660,25670,25660,25660,284,,0:00,25720,25750,25630,25710,2044,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:15,25660,25660,25640,25640,203,,10:15,25700,25700,25690,25690,113,,11:15,25700,25700,25690,25690,108,,13:45,25730,25740,25720,25730,426,,17:15,25660,25680,25640,25680,487,,19:30,25660,25660,25620,25630,501,,0:30,25720,25800,25690,25790,1234,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:16,25640,25670,25640,25670,236,,10:18,25700,25710,25700,25710,194,,11:20,25690,25690,25690,25690,201,,13:55,25720,25740,25720,25740,408,,17:30,25680,25680,25660,25680,369,,19:50,25630,25650,25630,25650,207,,1:00,25790,25850,25770,25840,1253,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:17,25670,25680,25660,25670,174,,10:21,25710,25750,25700,25720,535,,11:25,25690,25690,25680,25690,315,,14:05,25730,25740,25710,25720,418,,17:45,25680,25700,25670,25680,283,,20:10,25650,25660,25640,25640,226,,1:30,25840,25900,25840,25870,1256,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:18,25680,25680,25670,25680,104,,10:24,25720,25740,25720,25740,462,,11:30,25690,25730,25690,25700,297,,14:15,25720,25720,25710,25710,45,,18:00,25680,25680,25640,25650,302,,20:30,25650,25670,25650,25670,257,,2:00,25870,25870,25850,25860,467,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:19,25680,25680,25660,25660,100,,10:27,25750,25760,25740,25760,360,,11:35,25700,25700,25690,25690,236,,14:25,25720,25720,25690,25690,862,,18:15,25640,25650,25630,25630,314,,20:50,25670,25670,25650,25650,205,,2:30,25860,25890,25860,25860,486,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:20,25660,25680,25660,25670,181,,10:30,25750,25780,25750,25780,645,,11:40,25690,25690,25680,25690,62,,14:35,25690,25710,25690,25700,494,,18:30,25630,25640,25630,25640,144,,21:10,25650,25670,25650,25660,195,,3:00,25850,25890,25810,25880,1028,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:21,25670,25690,25660,25690,101,,10:33,25780,25780,25760,25770,315,,11:45,25690,25700,25690,25700,89,,14:45,25700,25710,25690,25690,537,,18:45,25640,25640,25630,25630,210,,21:30,25670,25680,25660,25660,188,,3:30,25890,25900,25860,25870,457,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:22,25700,25710,25700,25710,157,,10:36,25770,25790,25750,25750,303,,11:50,25690,25700,25690,25690,92,,14:55,25690,25700,25660,25670,3068,,19:00,25630,25670,25630,25670,272,,21:50,25660,25680,25650,25680,233,,4:00,25870,25900,25760,25760,1311,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:23,25710,25740,25700,25730,302,,10:39,25750,25760,25730,25730,472,,11:55,25690,25690,25680,25680,186,,15:05,25660,25670,25640,25670,1255,,19:15,25670,25670,25660,25660,199,,22:10,25690,25720,25680,25710,454,,4:30,25750,25850,25750,25850,578,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:24,25730,25740,25720,25740,219,,10:42,25720,25740,25710,25740,340,,12:00,25680,25690,25680,25690,59,,15:15,25610,25610,25610,25610,3213,,19:30,25660,25660,25620,25620,365,,22:30,25710,25710,25690,25700,487,,5:00,25850,25880,25820,25830,402,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:25,25740,25740,25740,25740,183,,10:45,25740,25740,25710,25730,267,,12:05,25690,25710,25690,25710,233,,16:30,25630,25640,25620,25630,632,,19:45,25620,25630,25620,25630,240,,22:50,25700,25710,25700,25700,297,,5:30,25820,25820,25770,25800,356,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:26,25740,25750,25740,25740,172,,10:48,25730,25730,25700,25710,188,,12:10,25710,25710,25710,25710,90,,16:40,25630,25640,25620,25640,256,,20:00,25630,25650,25630,25650,182,,23:10,25700,25710,25670,25710,362,,6:00,25830,25830,25830,25830,144,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:27,25740,25770,25740,25750,215,,10:51,25710,25710,25680,25680,361,,12:15,25710,25720,25710,25720,26,,16:50,25640,25650,25640,25650,305,,20:15,25650,25660,25640,25640,147,,23:30,25710,25770,25680,25710,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:28,25750,25750,25740,25750,164,,10:54,25680,25690,25670,25670,170,,12:20,25710,25720,25710,25710,171,,17:00,25650,25660,25630,25640,516,,20:30,25650,25670,25650,25670,254,,23:50,25710,25750,25630,25640,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:29,25750,25770,25750,25770,218,,10:57,25680,25680,25670,25680,274,,12:25,25710,25710,25700,25710,46,,17:10,25640,25660,25640,25650,281,,20:45,25670,25670,25660,25660,95,,0:10,25640,25710,25640,25710,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:30,25770,25780,25770,25780,190,,11:00,25680,25690,25670,25690,377,,12:30,25700,25710,25690,25690,400,,17:20,25650,25680,25650,25680,350,,21:00,25660,25670,25650,25670,211,,0:30,25720,25780,25690,25780,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:31,25780,25780,25760,25760,208,,11:03,25690,25690,25670,25680,322,,12:35,25690,25690,25680,25690,288,,17:30,25680,25680,25660,25670,329,,21:15,25670,25670,25660,25660,97,,0:50,25780,25800,25770,25780,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:32,25760,25760,25750,25750,129,,11:06,25680,25690,25680,25680,143,,12:40,25690,25700,25690,25700,93,,17:40,25680,25700,25680,25690,122,,21:30,25670,25680,25660,25680,110,,1:10,25790,25850,25790,25840,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:33,25750,25750,25730,25740,327,,11:09,25680,25690,25670,25680,301,,12:45,25700,25710,25680,25690,318,,17:50,25690,25690,25670,25680,201,,21:45,25670,25670,25650,25660,176,,1:30,25840,25890,25840,25880,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:34,25740,25750,25740,25740,126,,11:12,25680,25700,25680,25700,143,,12:50,25690,25720,25690,25710,316,,18:00,25680,25680,25660,25660,255,,22:00,25660,25690,25660,25680,152,,1:50,25890,25900,25850,25850,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:35,25740,25760,25730,25750,107,,11:15,25700,25700,25690,25700,72,,12:55,25710,25720,25710,25710,368,,18:10,25650,25650,25640,25650,186,,22:15,25690,25720,25690,25710,437,,2:10,25850,25870,25850,25860,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:36,25750,25750,25740,25740,78,,11:18,25700,25700,25690,25690,172,,13:00,25720,25740,25720,25740,538,,18:20,25650,25650,25630,25630,175,,22:30,25710,25710,25690,25690,400,,2:30,25860,25890,25860,25880,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:37,25730,25750,25730,25740,101,,11:21,25690,25690,25690,25690,64,,13:05,25740,25740,25730,25730,278,,18:30,25630,25640,25630,25630,116,,22:45,25690,25710,25690,25710,237,,2:50,25890,25890,25810,25850,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:38,25730,25740,25730,25730,74,,11:24,25690,25690,25690,25690,116,,13:10,25730,25740,25720,25740,169,,18:40,25630,25640,25630,25640,101,,23:00,25710,25710,25700,25700,228,,3:10,25850,25890,25850,25880,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:39,25720,25730,25710,25710,117,,11:27,25690,25690,25680,25690,200,,13:15,25740,25740,25730,25740,111,,18:50,25640,25640,25630,25630,137,,23:15,25700,25710,25670,25710,281,,3:30,25890,25900,25880,25880,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:40,25710,25710,25690,25690,240,,11:30,25690,25700,25690,25700,7,,13:20,25740,25740,25730,25730,187,,19:00,25630,25660,25630,25660,187,,23:30,25710,25770,25680,25710,1350,,3:50,25890,25900,25810,25830,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:41,25690,25700,25690,25700,66,,11:33,25700,25730,25700,25700,351,,13:25,25730,25730,25720,25720,25,,19:10,25660,25670,25660,25660,181,,23:45,25720,25720,25690,25720,832,,4:10,25830,25880,25760,25760,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:42,25700,25700,25680,25700,213,,11:36,25700,25700,25690,25700,75,,13:30,25720,25730,25720,25730,226,,19:20,25660,25660,25660,25660,103,,0:00,25720,25750,25630,25670,1376,,4:30,25750,25820,25750,25810,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:43,25700,25700,25690,25700,148,,11:39,25690,25690,25680,25690,111,,13:35,25730,25740,25730,25730,141,,19:30,25660,25660,25640,25640,172,,0:15,25670,25710,25670,25710,668,,4:50,25800,25880,25790,25840,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:44,25700,25700,25690,25700,54,,11:42,25690,25690,25690,25690,51,,13:40,25730,25730,25730,25730,71,,19:40,25630,25630,25620,25630,329,,0:30,25720,25740,25690,25740,421,,5:10,25850,25860,25820,25830,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:45,25690,25700,25680,25680,114,,11:45,25690,25700,25690,25700,83,,13:45,25730,25730,25720,25730,45,,19:50,25630,25630,25630,25630,104,,0:45,25750,25800,25750,25790,813,,5:30,25820,25820,25770,25790,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:46,25680,25690,25670,25690,292,,11:48,25700,25700,25690,25700,9,,13:50,25730,25740,25720,25730,381,,20:00,25630,25650,25630,25650,103,,1:00,25790,25820,25770,25810,574,,5:50,25800,25810,25800,25800,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:47,25690,25700,25680,25690,216,,11:51,25700,25700,25690,25690,82,,13:55,25720,25730,25720,25730,265,,20:10,25650,25650,25640,25650,116,,1:15,25820,25850,25810,25840,679,,6:00,25830,25830,25830,25830,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:48,25690,25700,25680,25690,162,,11:54,25690,25690,25680,25680,82,,14:00,25730,25740,25730,25740,143,,20:20,25650,25660,25640,25640,110,,1:30,25840,25890,25840,25890,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:49,25690,25700,25690,25690,99,,11:57,25680,25690,25680,25680,111,,14:05,25730,25740,25730,25730,8,,20:30,25650,25660,25650,25660,186,,1:45,25880,25900,25870,25870,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:50,25680,25690,25660,25670,235,,12:00,25680,25690,25680,25690,51,,14:10,25730,25730,25710,25720,410,,20:40,25660,25670,25660,25670,71,,2:00,25870,25870,25850,25850,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:51,25660,25670,25660,25660,163,,12:03,25690,25690,25690,25690,9,,14:15,25720,25720,25710,25710,18,,20:50,25670,25670,25660,25660,92,,2:15,25850,25870,25850,25860,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:52,25660,25660,25660,25660,171,,12:06,25690,25710,25690,25710,176,,14:20,25710,25720,25710,25710,27,,21:00,25660,25660,25650,25650,113,,2:30,25860,25890,25860,25890,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:53,25660,25660,25650,25650,98,,12:09,25700,25710,25700,25710,63,,14:25,25720,25720,25710,25710,225,,21:10,25650,25670,25650,25670,119,,2:45,25890,25890,25860,25860,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:54,25660,25660,25660,25660,1,,12:12,25710,25710,25710,25710,83,,14:30,25710,25710,25690,25690,637,,21:20,25670,25670,25660,25660,76,,3:00,25850,25860,25810,25860,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:55,25650,25670,25650,25660,203,,12:15,25710,25720,25710,25720,19,,14:35,25690,25710,25690,25710,297,,21:30,25670,25680,25660,25670,81,,3:15,25860,25890,25860,25880,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/04,9:56,25670,25680,25670,25680,173,,12:18,25720,25720,25710,25720,14,,14:40,25710,25710,25700,25700,197,,21:40,25670,25680,25660,25660,107,,3:30,25890,25900,25880,25890,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
