〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/01/20,8:45,26320,26330,26310,26310,455,,8:45,26320,26330,26300,26320,570,,8:45,26320,26330,26300,26310,730,,8:45,26320,26330,26300,26310,904,,8:45,26320,26330,26290,26300,1237,,8:45,26320,26350,26280,26350,2633,,8:45,26320,26360,26280,26350,3791,,8:45,26320,26390,26280,26350,6268,,23/01/20,26320,26540,26280,26530,30432,,23/01/20,26540,26910,26530,26910,25049
23/01/20,8:46,26300,26320,26300,26310,108,,8:48,26310,26320,26300,26320,208,,8:50,26310,26320,26300,26310,174,,8:55,26300,26350,26280,26350,1729,,9:00,26300,26360,26280,26350,2554,,9:05,26350,26370,26310,26360,2245,,9:15,26350,26390,26330,26350,2477,,9:45,26350,26410,26330,26380,4858,,,,,,,,,,,,,,
23/01/20,8:47,26310,26320,26310,26320,7,,8:51,26310,26320,26300,26310,113,,8:55,26300,26320,26290,26300,333,,9:05,26350,26360,26310,26350,1158,,9:15,26350,26370,26340,26350,1344,,9:25,26360,26390,26330,26350,1390,,9:45,26350,26410,26330,26390,2974,,10:45,26390,26440,26360,26380,4623,,,,,,,,,,,,,,
23/01/20,8:48,26310,26310,26310,26310,103,,8:54,26300,26320,26300,26320,91,,9:00,26300,26350,26280,26350,1396,,9:15,26350,26370,26340,26360,1087,,9:30,26350,26390,26330,26350,1133,,9:45,26350,26410,26330,26390,1930,,10:15,26390,26400,26360,26380,1884,,11:45,26380,26460,26370,26450,3724,,,,,,,,,,,,,,
23/01/20,8:49,26310,26320,26300,26310,57,,8:57,26310,26320,26290,26300,255,,9:05,26350,26350,26330,26330,494,,9:25,26360,26390,26350,26350,662,,9:45,26350,26360,26330,26350,891,,10:05,26390,26390,26350,26380,1653,,10:45,26390,26440,26360,26380,2763,,12:45,26440,26480,26420,26450,2620,,,,,,,,,,,,,,
23/01/20,8:50,26310,26320,26310,26320,48,,9:00,26300,26310,26280,26310,922,,9:10,26330,26360,26310,26350,664,,9:35,26350,26350,26330,26350,728,,10:00,26360,26410,26350,26390,2083,,10:25,26380,26400,26370,26380,1275,,11:15,26380,26420,26380,26380,1860,,13:45,26450,26520,26450,26520,3487,,,,,,,,,,,,,,
23/01/20,8:51,26310,26320,26310,26320,11,,9:03,26310,26350,26310,26340,601,,9:15,26350,26370,26350,26370,544,,9:45,26350,26360,26330,26330,608,,10:15,26390,26390,26360,26390,866,,10:45,26390,26440,26360,26420,2154,,11:45,26380,26390,26370,26390,699,,14:45,26520,26540,26500,26520,3513,,,,,,,,,,,,,,
23/01/20,8:52,26310,26320,26300,26310,60,,9:06,26330,26340,26330,26340,245,,9:20,26370,26370,26340,26360,543,,9:55,26330,26410,26330,26390,1322,,10:30,26390,26400,26370,26380,1018,,11:05,26420,26430,26380,26410,1348,,12:15,26390,26460,26380,26450,3025,,15:15,26530,26530,26530,26530,1339,,,,,,,,,,,,,,
23/01/20,8:53,26300,26320,26300,26310,42,,9:09,26340,26340,26310,26330,310,,9:25,26360,26370,26350,26350,257,,10:05,26390,26390,26350,26390,1044,,10:45,26390,26440,26360,26430,1358,,11:25,26400,26400,26380,26380,1121,,12:45,26440,26450,26420,26440,1342,,16:30,26540,26600,26530,26550,2791,,,,,,,,,,,,,,
23/01/20,8:54,26300,26310,26300,26310,13,,9:12,26340,26360,26330,26350,476,,9:30,26350,26390,26350,26350,405,,10:15,26390,26390,26360,26380,609,,11:00,26430,26440,26380,26380,1405,,11:45,26380,26390,26370,26380,322,,13:15,26450,26480,26440,26450,1278,,17:30,26550,26680,26550,26650,2507,,,,,,,,,,,,,,
23/01/20,8:55,26300,26310,26300,26310,58,,9:15,26350,26360,26350,26360,313,,9:35,26350,26350,26340,26340,301,,10:25,26380,26400,26370,26390,644,,11:15,26380,26420,26380,26380,1212,,12:05,26380,26390,26380,26380,809,,13:45,26450,26480,26450,26480,1088,,18:30,26660,26680,26640,26650,2141,,,,,,,,,,,,,,
