〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/12/18,8:45,26720,26740,26720,26740,387,,8:45,26720,26740,26720,26740,526,,8:45,26720,26740,26720,26730,577,,8:45,26720,26740,26710,26710,827,,8:45,26720,26740,26700,26700,1247,,8:45,26720,26740,26690,26730,2031,,8:45,26720,26750,26690,26720,3289,,8:45,26720,26750,26690,26730,5361,,20/12/18,26720,26750,26640,26740,18658,,20/12/18,26740,26830,26650,26650,8474
20/12/18,8:46,26740,26740,26740,26740,79,,8:48,26740,26740,26730,26730,51,,8:50,26730,26730,26710,26710,250,,8:55,26710,26730,26690,26730,1204,,9:00,26700,26750,26690,26720,2042,,9:05,26730,26750,26700,26720,2549,,9:15,26730,26740,26700,26730,2072,,9:45,26730,26750,26720,26730,1651,,,,,,,,,,,,,,
20/12/18,8:47,26740,26740,26740,26740,60,,8:51,26720,26720,26710,26710,249,,8:55,26710,26710,26700,26700,420,,9:05,26730,26750,26720,26720,1258,,9:15,26730,26740,26700,26740,1572,,9:25,26720,26740,26710,26730,781,,9:45,26730,26740,26720,26730,711,,10:45,26730,26740,26680,26690,1988,,,,,,,,,,,,,,
20/12/18,8:48,26740,26740,26740,26740,17,,8:54,26710,26710,26700,26700,246,,9:00,26700,26730,26690,26730,784,,9:15,26730,26730,26700,26720,1291,,9:30,26730,26740,26710,26730,500,,9:45,26730,26740,26720,26730,594,,10:15,26730,26750,26720,26730,940,,11:45,26690,26720,26670,26690,1136,,,,,,,,,,,,,,
20/12/18,8:49,26730,26730,26730,26730,34,,8:57,26700,26710,26700,26700,175,,9:05,26730,26750,26730,26750,839,,9:25,26720,26740,26720,26720,467,,9:45,26730,26740,26720,26740,466,,10:05,26730,26750,26730,26740,546,,10:45,26730,26740,26690,26690,1115,,12:45,26700,26720,26690,26700,1102,,,,,,,,,,,,,,
20/12/18,8:50,26730,26730,26730,26730,0,,9:00,26700,26720,26690,26710,619,,9:10,26740,26750,26720,26720,419,,9:35,26720,26740,26710,26730,314,,10:00,26730,26740,26730,26730,245,,10:25,26740,26750,26720,26730,511,,11:15,26690,26700,26680,26690,873,,13:45,26700,26710,26640,26690,3889,,,,,,,,,,,,,,
20/12/18,8:51,26720,26720,26720,26720,89,,9:03,26710,26750,26710,26740,360,,9:15,26730,26730,26700,26720,775,,9:45,26730,26740,26720,26720,233,,10:15,26730,26750,26730,26740,481,,10:45,26730,26740,26710,26710,465,,11:45,26690,26700,26670,26700,192,,14:45,26680,26710,26680,26690,2162,,,,,,,,,,,,,,
20/12/18,8:52,26720,26720,26710,26710,159,,9:06,26750,26750,26740,26740,576,,9:20,26730,26730,26710,26720,516,,9:55,26720,26740,26720,26730,361,,10:30,26740,26750,26720,26730,459,,11:05,26710,26710,26690,26690,888,,12:15,26700,26720,26690,26690,944,,15:15,26740,26740,26740,26740,1369,,,,,,,,,,,,,,
20/12/18,8:53,26710,26710,26710,26710,1,,9:09,26740,26750,26740,26740,96,,9:25,26720,26740,26720,26740,281,,10:05,26730,26730,26730,26730,117,,10:45,26730,26740,26710,26710,376,,11:25,26690,26700,26680,26690,635,,12:45,26700,26720,26690,26710,601,,16:30,26740,26770,26710,26760,1067,,,,,,,,,,,,,,
