〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/05/14,8:45,38280,38280,38260,38280,274,,8:45,38280,38290,38260,38280,437,,8:45,38280,38290,38260,38270,449,,8:45,38280,38290,38250,38250,732,,8:45,38280,38290,38230,38240,933,,8:45,38280,38390,38230,38350,2314,,8:45,38280,38430,38230,38410,3881,,8:45,38280,38490,38230,38390,8166,,24/05/14,38280,38490,38080,38310,30507,,24/05/14,38270,38610,38180,38600,12861
24/05/14,8:46,38270,38290,38260,38290,95,,8:48,38270,38280,38270,38270,60,,8:50,38270,38290,38250,38250,283,,8:55,38250,38390,38230,38350,1582,,9:00,38250,38430,38250,38410,2948,,9:05,38340,38490,38320,38460,3467,,9:15,38400,38490,38360,38390,4285,,9:45,38390,38400,38170,38210,6358,,,,,,,,,,,,,,
24/05/14,8:47,38290,38290,38270,38280,68,,8:51,38270,38290,38250,38260,194,,8:55,38250,38260,38230,38240,201,,9:05,38340,38430,38320,38410,1567,,9:15,38400,38490,38360,38460,2508,,9:25,38460,38460,38370,38390,2385,,9:45,38390,38400,38260,38270,3208,,10:45,38200,38260,38140,38210,3229,,,,,,,,,,,,,,
24/05/14,8:48,38270,38270,38270,38270,9,,8:54,38260,38260,38240,38240,90,,9:00,38250,38390,38250,38350,1381,,9:15,38400,38490,38360,38460,1900,,9:30,38460,38460,38370,38390,1777,,9:45,38390,38400,38310,38340,2273,,10:15,38260,38260,38170,38210,3150,,11:45,38210,38210,38080,38120,2618,,,,,,,,,,,,,,
24/05/14,8:49,38270,38270,38270,38270,3,,8:57,38250,38260,38230,38240,152,,9:05,38340,38390,38320,38380,662,,9:25,38460,38460,38420,38430,1387,,9:45,38390,38400,38310,38350,2013,,10:05,38340,38370,38170,38190,2322,,10:45,38200,38260,38180,38190,1770,,12:45,38120,38300,38120,38250,3368,,,,,,,,,,,,,,
24/05/14,8:50,38270,38280,38270,38270,48,,9:00,38250,38340,38250,38340,880,,9:10,38370,38430,38370,38410,905,,9:35,38430,38460,38370,38390,998,,10:00,38360,38370,38260,38270,1195,,10:25,38200,38240,38170,38210,1763,,11:15,38190,38220,38140,38210,1459,,13:45,38250,38300,38200,38290,2508,,,,,,,,,,,,,,
24/05/14,8:51,38270,38290,38270,38290,33,,9:03,38340,38390,38320,38330,718,,9:15,38400,38430,38360,38420,707,,9:45,38390,38400,38340,38350,1185,,10:15,38260,38260,38170,38180,1714,,10:45,38200,38260,38190,38220,1172,,11:45,38210,38210,38130,38130,556,,14:45,38290,38350,38270,38300,3642,,,,,,,,,,,,,,
24/05/14,8:52,38280,38280,38260,38270,41,,9:06,38340,38380,38340,38370,294,,9:20,38420,38490,38420,38460,1193,,9:55,38340,38370,38310,38340,1088,,10:30,38190,38240,38170,38210,1436,,11:05,38230,38230,38140,38150,1536,,12:15,38140,38150,38080,38120,2062,,15:15,38310,38310,38310,38310,618,,,,,,,,,,,,,,
24/05/14,8:53,38270,38270,38250,38260,120,,9:09,38360,38420,38360,38410,583,,9:25,38460,38460,38440,38460,608,,10:05,38340,38370,38260,38270,935,,10:45,38200,38260,38190,38240,974,,11:25,38150,38220,38150,38210,521,,12:45,38120,38210,38120,38200,1336,,16:30,38270,38310,38260,38280,1010,,,,,,,,,,,,,,
24/05/14,8:54,38260,38260,38250,38250,41,,9:12,38410,38430,38400,38410,473,,9:30,38460,38460,38420,38430,779,,10:15,38260,38260,38170,38190,1387,,11:00,38240,38260,38180,38190,796,,11:45,38210,38210,38150,38150,358,,13:15,38210,38300,38210,38250,2032,,17:30,38280,38300,38250,38250,490,,,,,,,,,,,,,,
24/05/14,8:55,38250,38250,38250,38250,15,,9:15,38400,38400,38360,38380,448,,9:35,38430,38450,38410,38450,460,,10:25,38200,38210,38170,38200,815,,11:15,38190,38210,38140,38200,1146,,12:05,38150,38150,38100,38110,423,,13:45,38250,38260,38210,38250,1174,,18:30,38250,38280,38240,38250,668,,,,,,,,,,,,,,
24/05/14,8:56,38240,38250,38240,38240,34,,9:18,38390,38470,38390,38470,563,,9:40,38450,38460,38370,38390,538,,10:35,38190,38240,38170,38210,948,,11:30,38200,38220,38180,38210,313,,12:25,38100,38150,38080,38120,1837,,14:15,38240,38300,38200,38290,1334,,19:30,38240,38280,38240,38270,700,,,,,,,,,,,,,,
24/05/14,8:57,38250,38250,38250,38250,41,,9:21,38460,38490,38460,38460,757,,9:45,38390,38400,38360,38360,668,,10:45,38200,38220,38190,38220,626,,11:45,38210,38210,38160,38160,292,,12:45,38120,38200,38120,38180,976,,14:45,38290,38350,38270,38300,3642,,20:30,38270,38320,38260,38320,617,,,,,,,,,,,,,,
24/05/14,8:58,38250,38260,38250,38250,40,,9:24,38460,38460,38440,38440,458,,9:50,38360,38360,38340,38350,517,,10:55,38220,38260,38220,38220,546,,12:00,38160,38160,38130,38130,264,,13:05,38170,38250,38170,38250,1257,,15:15,38310,38310,38310,38310,618,,21:30,38320,38440,38180,38420,2954,,,,,,,,,,,,,,
