〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
19/01/23,8:45,20430,20450,20430,20437,804,,8:45,20430,20450,20430,20430,1000,,8:45,20430,20450,20430,20440,1070,,8:45,20430,20450,20430,20450,1255,,8:45,20430,20450,20430,20440,1761,,8:45,20430,20480,20430,20460,4801,,8:45,20430,20500,20430,20490,6651,,8:45,20430,20540,20430,20520,9889,,19/01/23,20430,20670,20430,20560,44280,,19/01/23,20530,20720,20410,20530,24020
19/01/23,8:46,20440,20440,20430,20440,86,,8:48,20440,20450,20430,20440,204,,8:50,20440,20450,20430,20450,185,,8:55,20450,20480,20430,20460,3546,,9:00,20440,20500,20430,20490,4890,,9:05,20450,20500,20450,20480,3146,,9:15,20490,20540,20460,20520,3238,,9:45,20510,20570,20480,20570,7131,,,,,,,,,,,,,,
19/01/23,8:47,20440,20440,20430,20430,110,,8:51,20430,20440,20430,20440,45,,8:55,20450,20450,20440,20440,506,,9:05,20450,20500,20450,20490,1850,,9:15,20490,20510,20460,20490,1868,,9:25,20470,20540,20470,20520,1942,,9:45,20510,20540,20480,20540,3400,,10:45,20570,20660,20570,20630,10006,,,,,,,,,,,,,,
19/01/23,8:48,20440,20440,20430,20430,9,,8:54,20440,20450,20440,20440,111,,9:00,20440,20480,20430,20460,3040,,9:15,20490,20500,20460,20480,1296,,9:30,20490,20540,20490,20520,1370,,9:45,20510,20520,20480,20510,2369,,10:15,20540,20570,20530,20570,3731,,11:45,20630,20660,20580,20630,4733,,,,,,,,,,,,,,
19/01/23,8:49,20430,20440,20430,20440,61,,8:57,20440,20450,20440,20440,401,,9:05,20450,20500,20450,20470,1480,,9:25,20470,20540,20470,20530,1324,,9:45,20510,20520,20480,20490,1568,,10:05,20510,20550,20490,20540,1919,,10:45,20570,20660,20570,20610,8078,,12:45,20630,20670,20600,20600,4793,,,,,,,,,,,,,,
19/01/23,8:50,20440,20450,20440,20440,134,,9:00,20440,20470,20430,20460,2216,,9:10,20480,20490,20480,20490,370,,9:35,20530,20530,20510,20520,618,,10:00,20490,20540,20480,20540,1832,,10:25,20540,20570,20540,20570,2843,,11:15,20600,20640,20590,20630,1928,,13:45,20600,20630,20590,20590,3662,,,,,,,,,,,,,,
19/01/23,8:51,20430,20440,20430,20430,4,,9:03,20450,20480,20440,20450,1147,,9:15,20490,20500,20460,20460,962,,9:45,20510,20520,20500,20510,883,,10:15,20540,20560,20530,20540,1507,,10:45,20570,20660,20570,20610,6444,,11:45,20630,20660,20600,20630,1878,,14:45,20590,20590,20560,20570,3275,,,,,,,,,,,,,,
19/01/23,8:52,20440,20440,20440,20440,41,,9:06,20450,20500,20450,20480,1025,,9:20,20460,20480,20460,20480,334,,9:55,20500,20520,20480,20510,1486,,10:30,20540,20570,20540,20570,2224,,11:05,20610,20610,20590,20610,2178,,12:15,20620,20640,20580,20630,2855,,15:15,20560,20560,20560,20560,791,,,,,,,,,,,,,,
19/01/23,8:53,20440,20440,20440,20440,0,,9:09,20480,20490,20470,20480,323,,9:25,20470,20510,20470,20490,572,,10:05,20510,20540,20490,20540,1031,,10:45,20570,20660,20570,20640,5588,,11:25,20610,20640,20600,20630,1384,,12:45,20630,20670,20600,20620,3357,,16:30,20530,20550,20490,20510,3081,,,,,,,,,,,,,,
19/01/23,8:54,20440,20450,20440,20450,6,,9:12,20480,20490,20480,20490,179,,9:30,20490,20540,20490,20530,752,,10:15,20540,20550,20530,20540,888,,11:00,20640,20640,20590,20610,2490,,11:45,20630,20660,20600,20630,1178,,13:15,20620,20640,20600,20600,1436,,17:30,20510,20550,20510,20540,1534,,,,,,,,,,,,,,
