〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/08/08,8:45,33760,33960,33750,33940,897,,8:45,33760,34040,33750,33970,1354,,8:45,33760,34150,33750,34080,1741,,8:45,33760,34150,33750,34010,2286,,8:45,33760,34350,33750,34310,3137,,8:45,33760,34820,33750,34640,5226,,8:45,33760,34820,33750,34420,6841,,8:45,33760,34820,33750,34340,10426,,24/08/08,33760,35380,33750,34780,41318,,24/08/08,34820,35750,34360,35700,18460
24/08/08,8:46,33920,34040,33900,34010,319,,8:48,33960,34150,33960,34070,450,,8:50,34070,34110,33990,34010,545,,8:55,34000,34820,34000,34640,2940,,9:00,34310,34820,34190,34420,3704,,9:05,34650,34740,34310,34640,2831,,9:15,34400,34740,34320,34340,3585,,9:45,34340,34790,34160,34670,7381,,,,,,,,,,,,,,
24/08/08,8:47,33990,34010,33920,33970,138,,8:51,34060,34110,33990,34050,403,,8:55,34000,34350,34000,34310,851,,9:05,34650,34650,34310,34420,1615,,9:15,34400,34740,34400,34450,1656,,9:25,34630,34690,34320,34340,2369,,9:45,34340,34690,34160,34680,4856,,10:45,34670,35210,34530,35060,5079,,,,,,,,,,,,,,
24/08/08,8:48,33960,34150,33960,34130,104,,8:54,34050,34090,34000,34050,314,,9:00,34310,34820,34190,34640,2089,,9:15,34400,34740,34400,34640,1216,,9:30,34460,34570,34320,34340,1929,,9:45,34340,34520,34160,34510,3034,,10:15,34690,34790,34510,34670,2525,,11:45,35070,35380,35030,35230,3324,,,,,,,,,,,,,,
24/08/08,8:49,34130,34140,34030,34080,283,,8:57,34060,34350,34040,34310,616,,9:05,34650,34650,34360,34480,872,,9:25,34630,34690,34410,34460,1219,,9:45,34340,34490,34160,34410,2534,,10:05,34510,34790,34510,34590,3010,,10:45,34670,34980,34530,34920,2426,,12:45,35230,35320,34770,34850,5418,,,,,,,,,,,,,,
24/08/08,8:50,34070,34090,34060,34070,63,,9:00,34310,34530,34190,34520,1360,,9:10,34490,34550,34310,34420,743,,9:35,34460,34470,34320,34340,1150,,10:00,34410,34690,34350,34680,2322,,10:25,34600,34740,34580,34670,1337,,11:15,34920,35210,34890,35060,2653,,13:45,34860,35010,34710,34750,4515,,,,,,,,,,,,,,
24/08/08,8:51,34060,34060,33990,34040,145,,9:03,34510,34820,34500,34580,901,,9:15,34400,34730,34400,34730,741,,9:45,34340,34440,34160,34400,1928,,10:15,34690,34790,34510,34630,1567,,10:45,34670,34740,34530,34670,1306,,11:45,35070,35120,35030,35120,677,,14:45,34750,34890,34680,34790,4145,,,,,,,,,,,,,,
24/08/08,8:52,34040,34110,34040,34080,77,,9:06,34590,34610,34360,34500,561,,9:20,34730,34740,34560,34640,475,,9:55,34390,34520,34350,34510,1106,,10:30,34640,34740,34590,34670,958,,11:05,34670,35170,34640,35140,2214,,12:15,35120,35380,35080,35230,2647,,15:15,34780,34780,34780,34780,1030,,,,,,,,,,,,,,
24/08/08,8:53,34070,34080,34010,34050,181,,9:09,34490,34550,34310,34360,520,,9:25,34630,34690,34440,34450,440,,10:05,34510,34690,34510,34680,1822,,10:45,34670,34710,34530,34680,961,,11:25,35140,35210,35020,35060,1559,,12:45,35230,35320,34810,34880,3556,,16:30,34820,34820,34360,34560,3963,,,,,,,,,,,,,,
24/08/08,8:54,34050,34060,34000,34010,79,,9:12,34360,34460,34350,34420,362,,9:30,34460,34570,34410,34460,779,,10:15,34690,34790,34510,34590,1188,,11:00,34680,34980,34640,34920,1465,,11:45,35070,35120,35030,35120,497,,13:15,34890,35090,34770,34850,1862,,17:30,34540,34980,34540,34890,1571,,,,,,,,,,,,,,
24/08/08,8:55,34000,34080,34000,34050,169,,9:15,34400,34690,34400,34640,369,,9:35,34460,34470,34320,34340,537,,10:25,34600,34720,34580,34650,914,,11:15,34920,35210,34890,35130,1804,,12:05,35120,35250,35040,35210,589,,13:45,34860,35010,34740,34960,2127,,18:30,34890,34970,34680,34840,696,,,,,,,,,,,,,,
24/08/08,8:56,34040,34090,34030,34050,66,,9:18,34600,34740,34570,34680,478,,9:40,34340,34460,34330,34340,613,,10:35,34650,34740,34620,34670,423,,11:30,35120,35160,35020,35060,849,,12:25,35220,35380,35200,35230,2238,,14:15,34970,34990,34710,34750,2388,,19:30,34850,34920,34690,34740,880,,,,,,,,,,,,,,
24/08/08,8:57,34060,34090,34040,34080,61,,9:21,34680,34700,34560,34630,322,,9:45,34340,34340,34160,34230,1070,,10:45,34670,34670,34530,34650,613,,11:45,35070,35120,35030,35070,397,,12:45,35230,35320,34810,34820,2470,,14:45,34750,34890,34680,34790,4145,,20:30,34720,34870,34700,34770,465,,,,,,,,,,,,,,
24/08/08,8:58,34100,34160,34100,34130,191,,9:24,34630,34690,34560,34670,129,,9:50,34240,34440,34240,34400,858,,10:55,34630,34740,34610,34670,693,,12:00,35080,35120,35040,35120,280,,13:05,34830,35060,34810,35050,1617,,15:15,34780,34780,34780,34780,1030,,21:30,34780,35410,34780,35360,2839,,,,,,,,,,,,,,
24/08/08,8:59,34140,34350,34140,34310,364,,9:27,34640,34640,34440,34450,358,,9:55,34390,34490,34350,34410,606,,11:05,34670,34980,34640,34920,1120,,12:15,35120,35290,35080,35210,770,,13:25,35050,35090,34770,34850,1331,,16:30,34820,34820,34360,34500,3038,,22:30,35350,35460,34990,35450,2278,,,,,,,,,,,,,,
24/08/08,9:00,34310,34410,34190,34260,733,,9:30,34460,34570,34410,34430,541,,10:00,34410,34520,34350,34510,500,,11:15,34920,35170,34890,35140,1094,,12:30,35220,35380,35200,35230,1877,,13:45,34860,35000,34740,34940,1352,,17:00,34490,34690,34480,34560,925,,23:30,35460,35570,35290,35520,1287,,,,,,,,,,,,,,
