〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/12/21,8:45,28290,28300,28280,28300,698,,8:45,28290,28300,28270,28270,850,,8:45,28290,28300,28250,28270,1010,,8:45,28290,28300,28250,28260,1251,,8:45,28290,28320,28250,28310,1577,,8:45,28290,28350,28250,28260,2960,,8:45,28290,28350,28250,28340,4542,,8:45,28290,28350,28160,28300,8733,,21/12/21,28290,28520,28160,28500,33591,,21/12/21,28520,28660,28360,28640,14760
21/12/21,8:46,28300,28300,28270,28270,105,,8:48,28260,28280,28250,28260,263,,8:50,28270,28290,28260,28260,241,,8:55,28260,28350,28260,28260,1709,,9:00,28310,28350,28250,28340,2965,,9:05,28260,28350,28250,28280,2737,,9:15,28340,28350,28160,28300,4191,,9:45,28300,28390,28250,28370,5791,,,,,,,,,,,,,,
21/12/21,8:47,28270,28270,28270,28270,47,,8:51,28260,28290,28260,28280,119,,8:55,28260,28320,28260,28310,326,,9:05,28260,28350,28250,28340,1582,,9:15,28340,28350,28250,28250,1739,,9:25,28280,28310,28160,28300,3036,,9:45,28300,28350,28250,28300,2992,,10:45,28370,28470,28360,28410,6591,,,,,,,,,,,,,,
21/12/21,8:48,28260,28260,28250,28260,82,,8:54,28270,28290,28260,28290,83,,9:00,28310,28350,28260,28260,1383,,9:15,28340,28350,28280,28280,1155,,9:30,28250,28310,28160,28300,2452,,9:45,28300,28350,28250,28300,2341,,10:15,28310,28390,28280,28370,2799,,11:45,28410,28490,28410,28420,2055,,,,,,,,,,,,,,
21/12/21,8:49,28250,28270,28250,28270,78,,8:57,28290,28320,28290,28310,262,,9:05,28260,28310,28250,28290,804,,9:25,28280,28300,28160,28230,1679,,9:45,28300,28350,28290,28320,1458,,10:05,28300,28330,28290,28290,1154,,10:45,28370,28460,28360,28450,4542,,12:45,28420,28450,28390,28420,2225,,,,,,,,,,,,,,
21/12/21,8:50,28270,28280,28260,28260,103,,9:00,28310,28350,28280,28280,956,,9:10,28300,28350,28300,28340,778,,9:35,28230,28310,28230,28300,1357,,10:00,28330,28340,28250,28300,1534,,10:25,28290,28390,28280,28370,2296,,11:15,28450,28470,28400,28410,2049,,13:45,28420,28450,28410,28450,2406,,,,,,,,,,,,,,
21/12/21,8:51,28260,28270,28260,28270,38,,9:03,28290,28300,28260,28270,529,,9:15,28340,28350,28300,28300,614,,9:45,28300,28350,28300,28310,1249,,10:15,28310,28310,28280,28300,756,,10:45,28370,28440,28360,28430,2739,,11:45,28410,28460,28410,28460,667,,14:45,28440,28520,28430,28500,3841,,,,,,,,,,,,,,
21/12/21,8:52,28270,28270,28270,28270,3,,9:06,28260,28310,28250,28300,599,,9:20,28300,28320,28280,28280,541,,9:55,28310,28340,28250,28300,1092,,10:30,28300,28390,28300,28370,2043,,11:05,28430,28470,28410,28450,2909,,12:15,28460,28490,28420,28420,1388,,15:15,28500,28500,28500,28500,1949,,,,,,,,,,,,,,
21/12/21,8:53,28280,28290,28280,28280,78,,9:09,28300,28350,28290,28340,541,,9:25,28280,28300,28250,28250,584,,10:05,28300,28330,28300,28300,651,,10:45,28370,28430,28360,28430,2073,,11:25,28440,28460,28400,28410,943,,12:45,28420,28450,28390,28420,1594,,16:30,28520,28520,28390,28390,2810,,,,,,,,,,,,,,
21/12/21,8:54,28270,28270,28260,28260,19,,9:12,28340,28350,28330,28340,340,,9:30,28250,28260,28160,28230,1095,,10:15,28310,28310,28290,28290,503,,11:00,28430,28460,28410,28450,2469,,11:45,28410,28460,28410,28460,563,,13:15,28420,28450,28410,28420,631,,17:30,28380,28450,28360,28440,1596,,,,,,,,,,,,,,
21/12/21,8:55,28260,28270,28260,28270,19,,9:15,28340,28350,28310,28310,353,,9:35,28230,28310,28230,28300,741,,10:25,28290,28390,28280,28360,1359,,11:15,28450,28470,28430,28440,1440,,12:05,28460,28490,28440,28450,709,,13:45,28420,28450,28420,28420,1171,,18:30,28440,28440,28370,28430,904,,,,,,,,,,,,,,
21/12/21,8:56,28280,28290,28280,28290,45,,9:18,28310,28310,28280,28280,369,,9:40,28300,28310,28280,28300,616,,10:35,28350,28390,28330,28370,937,,11:30,28440,28460,28400,28410,609,,12:25,28450,28470,28420,28420,783,,14:15,28430,28450,28410,28450,1235,,19:30,28430,28480,28420,28480,822,,,,,,,,,,,,,,
21/12/21,8:57,28290,28320,28290,28300,149,,9:21,28280,28320,28280,28290,346,,9:45,28300,28340,28300,28330,648,,10:45,28370,28410,28360,28410,1107,,11:45,28410,28450,28410,28440,467,,12:45,28420,28450,28390,28440,1210,,14:45,28440,28520,28430,28500,3841,,20:30,28480,28490,28470,28490,691,,,,,,,,,,,,,,
