〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/01/09,8:45,33760,33780,33750,33760,684,,8:45,33760,33780,33750,33770,1001,,8:45,33760,33810,33750,33790,1258,,8:45,33760,33820,33750,33810,1675,,8:45,33760,33830,33750,33800,2440,,8:45,33760,33830,33750,33810,4042,,8:45,33760,33970,33750,33870,8916,,8:45,33760,33970,33750,33940,14489,,24/01/09,33760,33970,33580,33760,44538,,24/01/09,33770,33910,33590,33880,13993
24/01/09,8:46,33750,33770,33750,33770,188,,8:48,33780,33820,33780,33810,455,,8:50,33800,33820,33800,33810,417,,8:55,33810,33830,33770,33810,2367,,9:00,33800,33970,33770,33870,6476,,9:05,33820,33970,33820,33940,7492,,9:15,33870,33950,33850,33940,5573,,9:45,33940,33970,33830,33840,6214,,,,,,,,,,,,,,
24/01/09,8:47,33770,33770,33760,33770,129,,8:51,33810,33820,33800,33810,161,,8:55,33810,33830,33770,33800,765,,9:05,33820,33970,33820,33870,4874,,9:15,33870,33950,33850,33870,3555,,9:25,33930,33950,33860,33940,2955,,9:45,33940,33970,33880,33890,3045,,10:45,33830,33860,33770,33800,4503,,,,,,,,,,,,,,
24/01/09,8:48,33780,33810,33780,33790,217,,8:54,33810,33830,33800,33800,301,,9:00,33800,33820,33770,33810,1602,,9:15,33870,33950,33850,33940,2618,,9:30,33870,33950,33860,33940,2018,,9:45,33940,33970,33900,33920,2186,,10:15,33890,33910,33830,33840,3169,,11:45,33800,33820,33750,33760,3790,,,,,,,,,,,,,,
24/01/09,8:49,33780,33800,33780,33790,40,,8:57,33790,33800,33770,33800,522,,9:05,33820,33970,33820,33960,3053,,9:25,33930,33930,33860,33900,1702,,9:45,33940,33970,33900,33930,1678,,10:05,33910,33930,33860,33900,2010,,10:45,33830,33860,33770,33820,2841,,12:45,33760,33760,33580,33690,5337,,,,,,,,,,,,,,
24/01/09,8:50,33800,33820,33800,33810,198,,9:00,33800,33820,33770,33810,1079,,9:10,33960,33960,33860,33870,1821,,9:35,33900,33950,33880,33940,1253,,10:00,33940,33950,33880,33890,1367,,10:25,33900,33900,33830,33840,2018,,11:15,33820,33860,33800,33800,1662,,13:45,33680,33780,33680,33770,5173,,,,,,,,,,,,,,
24/01/09,8:51,33810,33820,33810,33820,94,,9:03,33820,33840,33790,33830,982,,9:15,33870,33920,33850,33920,1592,,9:45,33940,33970,33910,33930,1304,,10:15,33890,33910,33860,33870,1489,,10:45,33830,33860,33770,33790,2326,,11:45,33800,33820,33750,33750,1870,,14:45,33770,33800,33740,33800,3436,,,,,,,,,,,,,,
24/01/09,8:52,33820,33820,33810,33810,27,,9:06,33840,33970,33840,33960,1967,,9:20,33920,33950,33910,33940,1026,,9:55,33930,33950,33900,33920,882,,10:30,33880,33900,33830,33840,1680,,11:05,33790,33850,33780,33840,1208,,12:15,33760,33800,33760,33760,1920,,15:15,33760,33760,33760,33760,1596,,,,,,,,,,,,,,
24/01/09,8:53,33810,33810,33800,33810,40,,9:09,33960,33970,33930,33940,1375,,9:25,33930,33930,33860,33870,937,,10:05,33910,33930,33880,33890,859,,10:45,33830,33860,33780,33800,1662,,11:25,33840,33860,33800,33800,969,,12:45,33760,33760,33670,33680,2058,,16:30,33770,33850,33760,33770,2144,,,,,,,,,,,,,,
24/01/09,8:54,33810,33810,33810,33810,58,,9:12,33940,33940,33860,33870,1073,,9:30,33870,33900,33860,33900,765,,10:15,33890,33910,33860,33900,1151,,11:00,33790,33830,33770,33820,1179,,11:45,33800,33820,33780,33790,994,,13:15,33680,33690,33580,33690,3279,,17:30,33770,33790,33690,33720,1507,,,,,,,,,,,,,,
