〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/01/18,8:45,35460,35460,35430,35450,384,,8:45,35460,35460,35420,35430,541,,8:45,35460,35460,35400,35410,674,,8:45,35460,35460,35380,35400,909,,8:45,35460,35460,35360,35370,1265,,8:45,35460,35510,35350,35460,3361,,8:45,35460,35600,35350,35590,5637,,8:45,35460,35620,35350,35520,10640,,24/01/18,35460,35730,35350,35590,39144,,24/01/18,35580,36070,35530,36070,17288
24/01/18,8:46,35440,35450,35420,35430,106,,8:48,35430,35430,35390,35390,211,,8:50,35410,35410,35380,35400,235,,8:55,35400,35510,35350,35460,2452,,9:00,35380,35600,35350,35590,4372,,9:05,35460,35620,35400,35570,4336,,9:15,35600,35620,35460,35520,5003,,9:45,35520,35600,35390,35570,6674,,,,,,,,,,,,,,
24/01/18,8:47,35440,35440,35420,35430,51,,8:51,35380,35400,35380,35390,133,,8:55,35400,35400,35360,35370,356,,9:05,35460,35600,35400,35590,2276,,9:15,35600,35620,35460,35470,2898,,9:25,35560,35580,35460,35520,2943,,9:45,35520,35600,35430,35430,3519,,10:45,35570,35730,35520,35590,5940,,,,,,,,,,,,,,
24/01/18,8:48,35430,35430,35430,35430,36,,8:54,35400,35400,35380,35380,158,,9:00,35380,35510,35350,35460,2096,,9:15,35600,35620,35510,35570,2060,,9:30,35480,35580,35480,35520,2105,,9:45,35520,35600,35480,35480,2369,,10:15,35420,35570,35390,35570,3155,,11:45,35590,35670,35540,35650,2194,,,,,,,,,,,,,,
24/01/18,8:49,35420,35420,35400,35410,97,,8:57,35380,35400,35360,35370,222,,9:05,35460,35470,35400,35460,1188,,9:25,35560,35560,35460,35500,1564,,9:45,35520,35600,35500,35590,1625,,10:05,35470,35510,35390,35460,2165,,10:45,35570,35730,35520,35610,4804,,12:45,35650,35680,35440,35440,3656,,,,,,,,,,,,,,
24/01/18,8:50,35410,35410,35390,35390,78,,9:00,35380,35460,35350,35460,1420,,9:10,35470,35600,35460,35590,1088,,9:35,35500,35580,35500,35520,1379,,10:00,35590,35590,35430,35430,1894,,10:25,35460,35570,35460,35570,2140,,11:15,35610,35670,35580,35590,1136,,13:45,35440,35490,35390,35430,5085,,,,,,,,,,,,,,
24/01/18,8:51,35380,35390,35380,35390,40,,9:03,35460,35510,35420,35460,995,,9:15,35600,35620,35550,35550,1232,,9:45,35520,35600,35500,35540,1135,,10:15,35420,35500,35390,35490,1333,,10:45,35570,35730,35520,35650,4057,,11:45,35590,35600,35540,35570,916,,14:45,35430,35500,35410,35480,3266,,,,,,,,,,,,,,
24/01/18,8:52,35400,35400,35380,35380,57,,9:06,35460,35470,35400,35430,676,,9:20,35550,35570,35510,35570,828,,9:55,35540,35590,35480,35480,1234,,10:30,35490,35570,35460,35570,1822,,11:05,35640,35670,35600,35620,1291,,12:15,35580,35670,35580,35650,1278,,15:15,35590,35590,35590,35590,1689,,,,,,,,,,,,,,
24/01/18,8:53,35390,35390,35390,35390,36,,9:09,35430,35530,35430,35520,651,,9:25,35560,35560,35460,35470,838,,10:05,35470,35510,35430,35430,1150,,10:45,35570,35730,35520,35730,3376,,11:25,35630,35650,35580,35590,592,,12:45,35650,35680,35560,35570,1838,,16:30,35580,35610,35530,35590,1536,,,,,,,,,,,,,,
24/01/18,8:54,35400,35400,35400,35400,24,,9:12,35530,35600,35530,35590,630,,9:30,35480,35530,35480,35500,726,,10:15,35420,35470,35390,35460,1015,,11:00,35720,35720,35600,35610,1428,,11:45,35590,35600,35540,35600,656,,13:15,35570,35580,35440,35440,1818,,17:30,35600,35630,35570,35610,987,,,,,,,,,,,,,,
24/01/18,8:55,35400,35400,35380,35380,101,,9:15,35600,35620,35560,35600,911,,9:35,35500,35570,35500,35540,621,,10:25,35460,35500,35460,35490,812,,11:15,35610,35670,35600,35620,662,,12:05,35600,35610,35560,35590,577,,13:45,35440,35490,35390,35470,2891,,18:30,35600,35610,35550,35560,837,,,,,,,,,,,,,,
24/01/18,8:56,35380,35380,35380,35380,33,,9:18,35600,35610,35530,35560,462,,9:40,35530,35580,35520,35520,758,,10:35,35480,35570,35480,35570,1328,,11:30,35610,35650,35580,35590,474,,12:25,35600,35670,35600,35650,961,,14:15,35470,35480,35400,35430,2194,,19:30,35570,35700,35570,35680,1107,,,,,,,,,,,,,,
24/01/18,8:57,35380,35380,35380,35380,27,,9:21,35560,35570,35510,35560,587,,9:45,35520,35600,35500,35600,670,,10:45,35570,35680,35520,35660,2033,,11:45,35590,35600,35540,35540,379,,12:45,35650,35680,35570,35590,1200,,14:45,35430,35500,35410,35480,3266,,20:30,35680,35750,35660,35740,985,,,,,,,,,,,,,,
24/01/18,8:58,35390,35390,35390,35390,43,,9:24,35550,35570,35470,35500,464,,9:50,35600,35600,35540,35540,465,,10:55,35660,35730,35640,35650,2024,,12:00,35540,35600,35540,35570,537,,13:05,35600,35610,35530,35550,1232,,15:15,35590,35590,35590,35590,1689,,21:30,35740,35810,35740,35790,1325,,,,,,,,,,,,,,
24/01/18,8:59,35390,35400,35360,35370,152,,9:27,35500,35510,35460,35470,474,,9:55,35540,35590,35530,35590,490,,11:05,35640,35670,35600,35610,747,,12:15,35580,35610,35580,35610,403,,13:25,35560,35570,35440,35440,1224,,16:30,35580,35590,35530,35570,710,,22:30,35790,35840,35720,35740,1697,,,,,,,,,,,,,,
24/01/18,9:00,35380,35460,35350,35440,660,,9:30,35480,35530,35480,35510,483,,10:00,35590,35590,35480,35480,744,,11:15,35610,35670,35600,35620,544,,12:30,35610,35670,35610,35650,875,,13:45,35440,35480,35390,35470,2253,,17:00,35570,35610,35550,35590,826,,23:30,35750,35930,35740,35900,3330,,,,,,,,,,,,,,
24/01/18,9:01,35430,35460,35390,35450,416,,9:33,35510,35530,35500,35500,389,,10:05,35470,35500,35450,35470,616,,11:25,35630,35650,35610,35650,323,,12:45,35650,35680,35620,35620,718,,14:05,35460,35490,35430,35440,1181,,17:30,35600,35610,35570,35600,458,,0:30,35900,35920,35840,35890,1763,,,,,,,,,,,,,,
24/01/18,9:02,35450,35460,35430,35460,344,,9:36,35510,35570,35510,35540,369,,10:10,35470,35510,35430,35430,534,,11:35,35650,35650,35580,35590,269,,13:00,35620,35620,35560,35570,1120,,14:25,35440,35460,35400,35430,1651,,18:00,35600,35630,35590,35610,529,,1:30,35890,35940,35850,35870,904,,,,,,,,,,,,,,
24/01/18,9:03,35460,35510,35460,35500,326,,9:39,35540,35560,35520,35550,366,,10:15,35420,35450,35390,35420,640,,11:45,35590,35600,35550,35550,227,,13:15,35570,35580,35530,35550,723,,14:45,35430,35490,35410,35490,2737,,18:30,35600,35610,35570,35590,455,,2:30,35870,35870,35780,35800,922,,,,,,,,,,,,,,
24/01/18,9:04,35500,35500,35460,35460,350,,9:42,35550,35580,35520,35520,498,,10:20,35430,35470,35430,35460,375,,11:55,35550,35600,35540,35600,429,,13:30,35560,35570,35440,35440,1095,,15:05,35490,35500,35470,35480,529,,19:00,35590,35590,35550,35560,382,,3:30,35800,35960,35800,35960,589,,,,,,,,,,,,,,
24/01/18,9:05,35460,35470,35420,35460,319,,9:45,35520,35560,35500,35560,400,,10:25,35460,35500,35460,35490,318,,12:05,35600,35600,35560,35570,260,,13:45,35440,35470,35390,35440,2002,,15:15,35590,35590,35590,35590,1689,,19:30,35570,35610,35570,35610,271,,4:30,35970,36020,35930,36020,737,,,,,,,,,,,,,,
24/01/18,9:06,35460,35470,35410,35420,247,,9:48,35560,35600,35560,35580,380,,10:30,35490,35500,35460,35490,494,,12:15,35580,35610,35580,35590,317,,14:00,35440,35490,35430,35470,889,,16:30,35580,35590,35530,35550,537,,20:00,35620,35700,35620,35680,836,,5:30,36020,36070,36010,36070,508,,,,,,,,,,,,,,
24/01/18,9:07,35420,35440,35400,35410,195,,9:51,35580,35590,35550,35560,252,,10:35,35480,35540,35480,35530,617,,12:25,35600,35650,35600,35620,554,,14:15,35470,35480,35410,35430,876,,16:50,35560,35590,35550,35570,476,,20:30,35680,35700,35660,35670,249,,6:00,36070,36070,36070,36070,61,,,,,,,,,,,,,,
24/01/18,9:08,35410,35440,35400,35430,234,,9:54,35550,35560,35530,35560,293,,10:40,35530,35570,35530,35570,711,,12:35,35620,35670,35620,35650,407,,14:30,35430,35460,35400,35430,1318,,17:10,35560,35610,35560,35590,523,,21:00,35670,35750,35670,35740,736,,,,,,,,,,,,,,,,,,,,,
