〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/05/17,8:45,38630,38630,38610,38620,287,,8:45,38630,38630,38610,38630,471,,8:45,38630,38630,38610,38620,577,,8:45,38630,38650,38610,38640,737,,8:45,38630,38650,38610,38630,1170,,8:45,38630,38670,38570,38600,2956,,8:45,38630,38670,38570,38600,4925,,8:45,38630,38680,38570,38600,9099,,24/05/17,38630,38850,38530,38740,29920,,24/05/17,38750,38850,38620,38690,11554
24/05/17,8:46,38620,38630,38620,38630,110,,8:48,38630,38640,38620,38640,159,,8:50,38620,38650,38620,38640,160,,8:55,38640,38670,38570,38600,2219,,9:00,38620,38670,38570,38600,3755,,9:05,38600,38680,38570,38680,3436,,9:15,38600,38680,38570,38600,4174,,9:45,38600,38760,38530,38720,6432,,,,,,,,,,,,,,
24/05/17,8:47,38630,38630,38630,38630,74,,8:51,38630,38640,38630,38640,90,,8:55,38640,38650,38610,38630,433,,9:05,38600,38660,38570,38600,1969,,9:15,38600,38680,38570,38620,2297,,9:25,38670,38670,38590,38600,2707,,9:45,38600,38730,38530,38690,3838,,10:45,38730,38810,38730,38750,3493,,,,,,,,,,,,,,
24/05/17,8:48,38630,38630,38620,38620,49,,8:54,38650,38650,38610,38610,104,,9:00,38620,38670,38570,38600,1786,,9:15,38600,38680,38570,38680,1467,,9:30,38620,38660,38590,38600,1877,,9:45,38600,38620,38530,38620,2144,,10:15,38690,38760,38670,38720,2594,,11:45,38750,38840,38710,38820,1880,,,,,,,,,,,,,,
24/05/17,8:49,38620,38630,38620,38620,57,,8:57,38620,38640,38610,38630,346,,9:05,38600,38660,38570,38620,767,,9:25,38670,38670,38590,38640,1515,,9:45,38600,38620,38530,38570,1768,,10:05,38620,38760,38600,38700,2886,,10:45,38730,38810,38730,38760,2522,,12:45,38830,38850,38760,38780,2855,,,,,,,,,,,,,,
24/05/17,8:50,38620,38640,38620,38640,53,,9:00,38620,38660,38570,38660,1277,,9:10,38620,38620,38570,38600,1202,,9:35,38630,38640,38590,38600,1192,,10:00,38580,38730,38560,38690,2070,,10:25,38700,38760,38690,38720,1402,,11:15,38760,38790,38750,38750,971,,13:45,38780,38810,38690,38720,2641,,,,,,,,,,,,,,
24/05/17,8:51,38630,38630,38630,38630,30,,9:03,38670,38670,38570,38600,726,,9:15,38600,38670,38570,38650,827,,9:45,38600,38620,38530,38550,1371,,10:15,38690,38760,38670,38740,1582,,10:45,38730,38810,38730,38760,1875,,11:45,38750,38760,38710,38710,567,,14:45,38720,38790,38680,38750,2868,,,,,,,,,,,,,,
24/05/17,8:52,38640,38640,38630,38630,24,,9:06,38610,38660,38610,38650,461,,9:20,38650,38680,38650,38680,640,,9:55,38550,38620,38550,38620,773,,10:30,38740,38760,38690,38720,1012,,11:05,38760,38790,38740,38770,999,,12:15,38710,38840,38710,38820,1313,,15:15,38740,38740,38740,38740,652,,,,,,,,,,,,,,
24/05/17,8:53,38640,38640,38640,38640,36,,9:09,38650,38650,38580,38590,655,,9:25,38670,38670,38590,38620,830,,10:05,38620,38730,38600,38690,1694,,10:45,38730,38810,38730,38800,1422,,11:25,38770,38790,38750,38750,619,,12:45,38830,38850,38760,38780,1951,,16:30,38750,38760,38690,38690,893,,,,,,,,,,,,,,
24/05/17,8:54,38650,38650,38640,38640,17,,9:12,38580,38620,38570,38600,636,,9:30,38620,38660,38600,38640,685,,10:15,38690,38760,38670,38700,1192,,11:00,38810,38810,38740,38760,1100,,11:45,38750,38760,38710,38730,386,,13:15,38790,38810,38760,38780,904,,17:30,38690,38740,38670,38740,497,,,,,,,,,,,,,,
24/05/17,8:55,38640,38650,38630,38630,36,,9:15,38600,38620,38570,38620,562,,9:35,38630,38640,38590,38590,669,,10:25,38700,38760,38700,38730,781,,11:15,38760,38790,38760,38780,609,,12:05,38720,38730,38710,38730,317,,13:45,38780,38810,38730,38760,1161,,18:30,38740,38770,38720,38770,645,,,,,,,,,,,,,,
24/05/17,8:56,38630,38630,38610,38610,51,,9:18,38630,38670,38630,38670,416,,9:40,38590,38620,38590,38600,523,,10:35,38730,38750,38690,38720,621,,11:30,38790,38790,38750,38750,362,,12:25,38730,38840,38720,38820,1177,,14:15,38760,38760,38690,38720,1480,,19:30,38770,38810,38760,38800,489,,,,,,,,,,,,,,
24/05/17,8:57,38620,38620,38610,38620,79,,9:21,38660,38680,38650,38670,412,,9:45,38600,38620,38580,38600,791,,10:45,38730,38810,38730,38800,1057,,11:45,38750,38760,38710,38710,257,,12:45,38830,38850,38800,38800,1186,,14:45,38720,38790,38680,38750,2868,,20:30,38810,38810,38770,38790,416,,,,,,,,,,,,,,
24/05/17,8:58,38630,38640,38630,38640,90,,9:24,38680,38680,38620,38640,442,,9:50,38590,38590,38530,38550,580,,10:55,38800,38810,38760,38760,818,,12:00,38720,38730,38710,38710,310,,13:05,38800,38800,38760,38780,1111,,15:15,38740,38740,38740,38740,652,,21:30,38800,38810,38770,38770,409,,,,,,,,,,,,,,
24/05/17,8:59,38640,38640,38610,38630,177,,9:27,38640,38640,38590,38620,465,,9:55,38550,38600,38550,38570,397,,11:05,38760,38780,38740,38760,647,,12:15,38710,38750,38710,38750,240,,13:25,38780,38810,38780,38780,558,,16:30,38750,38760,38730,38740,464,,22:30,38780,38800,38660,38740,2071,,,,,,,,,,,,,,
