〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/09/06,8:45,37000,37030,36990,37030,198,,8:45,37000,37040,36990,37000,287,,8:45,37000,37040,36950,36950,359,,8:45,37000,37040,36920,36930,500,,8:45,37000,37040,36850,36850,845,,8:45,37000,37040,36770,36820,2281,,8:45,37000,37040,36760,36760,3402,,8:45,37000,37040,36580,36650,6190,,24/09/06,37000,37040,36240,36360,26515,,24/09/06,36140,36670,35120,35150,30237
24/09/06,8:46,37030,37040,37020,37020,58,,8:48,36990,36990,36940,36950,143,,8:50,36960,36980,36920,36930,141,,8:55,36930,36930,36770,36820,1781,,9:00,36850,36910,36760,36760,2557,,9:05,36820,36910,36620,36630,2342,,9:15,36760,36760,36580,36650,2788,,9:45,36650,36730,36470,36680,4718,,,,,,,,,,,,,,
24/09/06,8:47,37020,37020,37000,37000,31,,8:51,36950,36950,36940,36940,43,,8:55,36930,36930,36850,36850,345,,9:05,36820,36910,36760,36760,1121,,9:15,36760,36760,36620,36720,1628,,9:25,36620,36760,36580,36650,1567,,9:45,36650,36730,36470,36560,2976,,10:45,36690,36750,36530,36660,3250,,,,,,,,,,,,,,
24/09/06,8:48,36990,36990,36970,36980,31,,8:54,36930,36930,36900,36910,117,,9:00,36850,36900,36770,36820,1436,,9:15,36760,36760,36620,36630,1221,,9:30,36720,36760,36580,36650,1160,,9:45,36650,36730,36550,36550,1743,,10:15,36550,36710,36510,36680,1742,,11:45,36660,36680,36460,36510,1943,,,,,,,,,,,,,,
24/09/06,8:49,36970,36970,36950,36950,41,,8:57,36910,36910,36850,36850,255,,9:05,36820,36910,36820,36820,668,,9:25,36620,36760,36620,36650,815,,9:45,36650,36730,36630,36630,1017,,10:05,36540,36600,36470,36570,1803,,10:45,36690,36750,36640,36680,1637,,12:45,36520,36540,36430,36500,2358,,,,,,,,,,,,,,
24/09/06,8:50,36960,36980,36940,36950,71,,9:00,36850,36900,36780,36800,1187,,9:10,36820,36870,36760,36760,453,,9:35,36650,36650,36580,36650,752,,10:00,36630,36650,36470,36560,1959,,10:25,36570,36710,36570,36680,1172,,11:15,36680,36700,36530,36660,1613,,13:45,36500,36520,36240,36290,3550,,,,,,,,,,,,,,
24/09/06,8:51,36950,36950,36950,36950,12,,9:03,36800,36870,36770,36860,409,,9:15,36760,36760,36680,36700,614,,9:45,36650,36730,36640,36660,670,,10:15,36550,36650,36510,36640,893,,10:45,36690,36750,36640,36750,1042,,11:45,36660,36680,36600,36670,422,,14:45,36300,36540,36300,36400,3788,,,,,,,,,,,,,,
24/09/06,8:52,36940,36940,36940,36940,9,,9:06,36860,36910,36840,36870,386,,9:20,36710,36710,36620,36630,607,,9:55,36660,36690,36550,36550,1073,,10:30,36640,36710,36580,36680,849,,11:05,36750,36750,36630,36640,1163,,12:15,36670,36670,36460,36510,1521,,15:15,36360,36360,36360,36360,718,,,,,,,,,,,,,,
24/09/06,8:53,36940,36940,36940,36940,22,,9:09,36870,36870,36820,36830,288,,9:25,36620,36740,36620,36720,407,,10:05,36540,36580,36470,36560,1233,,10:45,36690,36720,36640,36720,803,,11:25,36650,36670,36530,36660,1045,,12:45,36520,36540,36430,36470,1341,,16:30,36140,36280,36070,36160,2420,,,,,,,,,,,,,,
24/09/06,8:54,36930,36930,36920,36930,27,,9:12,36830,36830,36760,36760,287,,9:30,36720,36760,36650,36650,408,,10:15,36550,36600,36510,36570,570,,11:00,36720,36750,36680,36680,834,,11:45,36660,36670,36600,36620,290,,13:15,36470,36530,36440,36500,1017,,17:30,36170,36190,35970,36050,984,,,,,,,,,,,,,,
