〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
19/12/06,8:45,23340,23340,23340,23340,538,,8:45,23340,23340,23330,23330,645,,8:45,23340,23340,23330,23340,671,,8:45,23340,23340,23330,23340,1079,,8:45,23340,23350,23330,23340,1368,,8:45,23340,23400,23330,23350,6184,,8:45,23340,23400,23330,23350,9785,,8:45,23340,23410,23330,23390,13503,,19/12/06,23340,23440,23310,23420,39798,,19/12/06,23420,23560,23340,23530,26215
19/12/06,8:46,23340,23340,23340,23340,102,,8:48,23340,23340,23340,23340,31,,8:50,23340,23340,23330,23340,408,,8:55,23340,23400,23340,23350,5105,,9:00,23350,23400,23340,23350,8417,,9:05,23350,23370,23340,23340,4821,,9:15,23350,23410,23340,23390,3718,,9:45,23390,23410,23360,23360,4793,,,,,,,,,,,,,,
19/12/06,8:47,23330,23330,23330,23330,5,,8:51,23340,23340,23340,23340,305,,8:55,23340,23350,23340,23340,289,,9:05,23350,23361,23340,23350,3601,,9:15,23350,23370,23340,23360,1728,,9:25,23350,23410,23350,23390,2498,,9:45,23390,23410,23380,23400,2600,,10:45,23370,23390,23350,23350,4671,,,,,,,,,,,,,,
19/12/06,8:48,23340,23340,23340,23340,12,,8:54,23340,23350,23330,23350,194,,9:00,23350,23400,23340,23350,4816,,9:15,23350,23370,23340,23340,1220,,9:30,23370,23410,23370,23390,1990,,9:45,23390,23410,23380,23400,1895,,10:15,23400,23400,23360,23360,2193,,11:45,23350,23380,23310,23360,3437,,,,,,,,,,,,,,
19/12/06,8:49,23340,23340,23340,23340,14,,8:57,23350,23350,23340,23340,193,,9:05,23350,23360,23350,23350,485,,9:25,23350,23400,23350,23400,1149,,9:45,23390,23410,23380,23400,1439,,10:05,23400,23400,23380,23390,1669,,10:45,23370,23390,23360,23360,2353,,12:45,23360,23379,23350,23370,3783,,,,,,,,,,,,,,
19/12/06,8:50,23340,23340,23340,23340,5,,9:00,23350,23400,23340,23350,2127,,9:10,23340,23361,23340,23350,3116,,9:35,23400,23410,23381,23390,1349,,10:00,23400,23410,23380,23400,1161,,10:25,23380,23390,23360,23360,1229,,11:15,23360,23370,23350,23350,2318,,13:45,23369,23370,23350,23369,2509,,,,,,,,,,,,,,
19/12/06,8:51,23340,23340,23340,23340,0,,9:03,23360,23370,23350,23350,2814,,9:15,23350,23370,23350,23360,417,,9:45,23390,23410,23380,23410,1047,,10:15,23400,23400,23380,23390,1002,,10:45,23370,23390,23370,23380,1351,,11:45,23350,23350,23310,23350,1514,,14:45,23360,23440,23350,23430,6020,,,,,,,,,,,,,,
19/12/06,8:52,23340,23340,23340,23340,300,,9:06,23350,23360,23350,23350,233,,9:20,23360,23361,23340,23340,803,,9:55,23400,23410,23390,23400,848,,10:30,23380,23390,23360,23360,1191,,11:05,23380,23390,23350,23360,1977,,12:15,23340,23380,23340,23360,1923,,15:15,23420,23420,23420,23420,1082,,,,,,,,,,,,,,
19/12/06,8:53,23340,23340,23340,23340,5,,9:09,23350,23350,23340,23350,413,,9:25,23350,23370,23350,23360,508,,10:05,23400,23400,23380,23400,705,,10:45,23370,23390,23370,23380,902,,11:25,23360,23370,23350,23350,1343,,12:45,23360,23370,23350,23360,2339,,16:30,23420,23420,23380,23380,4295,,,,,,,,,,,,,,
19/12/06,8:54,23340,23340,23330,23340,98,,9:12,23350,23361,23350,23350,2830,,9:30,23370,23400,23370,23400,641,,10:15,23400,23400,23380,23390,964,,11:00,23380,23390,23360,23360,1451,,11:45,23350,23350,23310,23340,1263,,13:15,23369,23379,23359,23370,1444,,17:30,23380,23400,23360,23390,1977,,,,,,,,,,,,,,
19/12/06,8:55,23340,23350,23340,23350,89,,9:15,23350,23370,23350,23370,288,,9:35,23400,23410,23390,23400,794,,10:25,23380,23390,23370,23380,516,,11:15,23360,23370,23350,23370,1210,,12:05,23340,23350,23340,23350,708,,13:45,23369,23370,23350,23360,1236,,18:30,23390,23400,23380,23380,625,,,,,,,,,,,,,,
19/12/06,8:56,23350,23350,23340,23350,7,,9:18,23370,23370,23350,23350,519,,9:40,23400,23400,23381,23390,555,,10:35,23370,23380,23360,23360,713,,11:30,23370,23370,23350,23350,1108,,12:25,23350,23380,23350,23360,1466,,14:15,23369,23370,23350,23369,1273,,19:30,23380,23400,23370,23390,655,,,,,,,,,,,,,,
19/12/06,8:57,23350,23350,23350,23350,192,,9:21,23350,23350,23340,23350,410,,9:45,23390,23400,23380,23391,541,,10:45,23370,23380,23370,23380,763,,11:45,23350,23350,23310,23330,929,,12:45,23360,23370,23350,23360,1847,,14:45,23360,23440,23350,23430,6020,,20:30,23400,23410,23389,23389,1320,,,,,,,,,,,,,,
19/12/06,8:58,23340,23340,23340,23340,1,,9:24,23350,23360,23340,23360,172,,9:50,23400,23410,23390,23410,506,,10:55,23390,23390,23380,23380,588,,12:00,23330,23350,23320,23350,585,,13:05,23370,23370,23359,23370,1038,,15:15,23420,23420,23420,23420,1082,,21:30,23389,23400,23370,23380,1744,,,,,,,,,,,,,,
19/12/06,8:59,23340,23340,23340,23340,0,,9:27,23360,23370,23360,23360,339,,9:55,23400,23410,23390,23400,392,,11:05,23380,23390,23360,23360,1002,,12:15,23340,23360,23340,23360,742,,13:25,23369,23379,23360,23370,898,,16:30,23420,23420,23390,23410,2618,,22:30,23380,23540,23340,23530,6357,,,,,,,,,,,,,,
19/12/06,9:00,23350,23400,23340,23400,1338,,9:30,23370,23370,23370,23370,211,,10:00,23400,23410,23390,23400,456,,11:15,23360,23360,23350,23360,975,,12:30,23360,23380,23360,23360,1181,,13:45,23369,23370,23350,23359,678,,17:00,23400,23410,23380,23380,1677,,23:30,23530,23550,23510,23530,4728,,,,,,,,,,,,,,
19/12/06,9:01,23390,23400,23360,23370,393,,9:33,23380,23400,23380,23400,440,,10:05,23400,23400,23380,23390,481,,11:25,23360,23370,23360,23360,421,,12:45,23360,23360,23350,23360,613,,14:05,23360,23370,23360,23369,814,,17:30,23380,23380,23360,23380,773,,0:30,23530,23540,23520,23540,1956,,,,,,,,,,,,,,
19/12/06,9:02,23370,23370,23350,23350,396,,9:36,23390,23400,23390,23390,574,,10:10,23400,23400,23390,23400,224,,11:35,23360,23360,23350,23350,922,,13:00,23360,23370,23360,23360,1726,,14:25,23369,23370,23350,23369,1017,,18:00,23390,23400,23380,23390,1204,,1:30,23540,23560,23530,23539,848,,,,,,,,,,,,,,
19/12/06,9:03,23360,23370,23351,23351,2535,,9:39,23391,23410,23390,23390,468,,10:15,23400,23400,23390,23400,537,,11:45,23350,23350,23340,23350,187,,13:15,23369,23379,23359,23370,931,,14:45,23360,23410,23350,23400,4982,,18:30,23390,23400,23389,23390,286,,2:30,23539,23540,23530,23540,419,,,,,,,,,,,,,,
