〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
19/10/21,8:45,22490,22500,22480,22490,709,,8:45,22490,22500,22480,22490,754,,8:45,22490,22500,22480,22490,787,,8:45,22490,22510,22480,22510,1284,,8:45,22490,22540,22480,22540,2813,,8:45,22490,22550,22480,22540,4513,,8:45,22490,22550,22480,22530,5713,,8:45,22490,22550,22480,22530,8243,,19/10/21,22490,22570,22480,22570,26770,,19/10/21,22580,22690,22580,22680,10547
19/10/21,8:46,22490,22490,22490,22490,20,,8:48,22480,22490,22480,22480,64,,8:50,22490,22510,22480,22510,497,,8:55,22510,22550,22500,22540,3229,,9:00,22530,22550,22510,22530,2900,,9:05,22540,22550,22510,22530,2568,,9:15,22530,22540,22520,22530,2530,,9:45,22530,22540,22520,22530,3029,,,,,,,,,,,,,,
19/10/21,8:47,22490,22490,22490,22490,25,,8:51,22490,22510,22490,22510,446,,8:55,22510,22540,22500,22540,1529,,9:05,22540,22550,22510,22530,1200,,9:15,22530,22530,22520,22530,1652,,9:25,22530,22540,22520,22530,1162,,9:45,22530,22530,22520,22530,949,,10:45,22530,22570,22530,22550,3036,,,,,,,,,,,,,,
19/10/21,8:48,22480,22480,22480,22480,7,,8:54,22510,22530,22500,22520,520,,9:00,22530,22550,22510,22540,1700,,9:15,22530,22530,22520,22530,1368,,9:30,22520,22540,22520,22530,878,,9:45,22530,22530,22520,22530,668,,10:15,22530,22540,22520,22530,2080,,11:45,22550,22560,22540,22560,1757,,,,,,,,,,,,,,
19/10/21,8:49,22490,22490,22480,22490,26,,8:57,22520,22540,22520,22540,1029,,9:05,22540,22550,22520,22520,867,,9:25,22530,22540,22520,22530,707,,9:45,22530,22530,22520,22530,635,,10:05,22530,22540,22520,22530,967,,10:45,22530,22550,22530,22540,1458,,12:45,22550,22570,22550,22570,2744,,,,,,,,,,,,,,
19/10/21,8:50,22490,22490,22480,22480,31,,9:00,22530,22550,22510,22530,1168,,9:10,22520,22530,22510,22530,333,,9:35,22530,22540,22520,22530,455,,10:00,22530,22530,22520,22530,314,,10:25,22530,22540,22520,22530,1394,,11:15,22540,22570,22540,22550,1578,,13:45,22560,22570,22540,22550,2379,,,,,,,,,,,,,,
19/10/21,8:51,22490,22490,22490,22490,31,,9:03,22530,22540,22530,22530,652,,9:15,22530,22530,22520,22520,952,,9:45,22530,22530,22520,22530,476,,10:15,22530,22540,22530,22530,888,,10:45,22530,22550,22530,22550,946,,11:45,22550,22560,22540,22550,737,,14:45,22550,22570,22530,22550,4120,,,,,,,,,,,,,,
19/10/21,8:52,22490,22500,22490,22500,128,,9:06,22530,22550,22530,22540,463,,9:20,22520,22530,22520,22530,416,,9:55,22530,22530,22530,22530,192,,10:30,22530,22540,22520,22530,1192,,11:05,22540,22570,22530,22560,1481,,12:15,22550,22560,22550,22560,1020,,15:15,22570,22570,22570,22570,1462,,,,,,,,,,,,,,
19/10/21,8:53,22500,22510,22500,22510,287,,9:09,22540,22540,22510,22530,342,,9:25,22530,22530,22530,22530,284,,10:05,22530,22530,22520,22530,281,,10:45,22530,22540,22530,22540,822,,11:25,22560,22570,22550,22550,609,,12:45,22550,22570,22550,22560,1556,,16:30,22580,22640,22580,22610,2178,,,,,,,,,,,,,,
19/10/21,8:54,22510,22510,22500,22510,20,,9:12,22520,22530,22520,22530,275,,9:30,22520,22540,22520,22530,423,,10:15,22530,22540,22530,22530,686,,11:00,22540,22550,22530,22540,636,,11:45,22550,22550,22540,22550,441,,13:15,22570,22570,22560,22570,1188,,17:30,22610,22630,22580,22590,1355,,,,,,,,,,,,,,
19/10/21,8:55,22510,22510,22500,22510,161,,9:15,22530,22530,22520,22520,547,,9:35,22530,22540,22520,22520,226,,10:25,22530,22530,22520,22530,758,,11:15,22540,22570,22540,22550,1223,,12:05,22550,22560,22550,22550,479,,13:45,22560,22570,22550,22550,894,,18:30,22590,22610,22590,22600,830,,,,,,,,,,,,,,
19/10/21,8:56,22520,22530,22510,22520,339,,9:18,22520,22530,22520,22520,509,,9:40,22520,22530,22520,22530,229,,10:35,22530,22540,22520,22530,636,,11:30,22550,22550,22550,22550,355,,12:25,22550,22560,22550,22560,837,,14:15,22560,22560,22540,22550,1485,,19:30,22600,22600,22580,22590,287,,,,,,,,,,,,,,
19/10/21,8:57,22520,22530,22520,22520,239,,9:21,22520,22530,22520,22530,267,,9:45,22530,22530,22520,22520,130,,10:45,22530,22540,22530,22540,628,,11:45,22550,22550,22540,22550,399,,12:45,22550,22570,22550,22570,1185,,14:45,22550,22570,22530,22550,4120,,20:30,22590,22620,22590,22620,357,,,,,,,,,,,,,,
19/10/21,8:58,22530,22540,22530,22530,406,,9:24,22530,22530,22530,22530,86,,9:50,22520,22530,22520,22530,346,,10:55,22530,22550,22530,22550,318,,12:00,22550,22560,22540,22550,338,,13:05,22570,22570,22560,22560,890,,15:15,22570,22570,22570,22570,1462,,21:30,22620,22640,22610,22620,848,,,,,,,,,,,,,,
19/10/21,8:59,22530,22540,22530,22540,384,,9:27,22530,22530,22530,22530,243,,9:55,22530,22530,22530,22530,159,,11:05,22540,22540,22530,22540,512,,12:15,22550,22550,22550,22550,188,,13:25,22570,22570,22560,22570,669,,16:30,22580,22640,22580,22630,1474,,22:30,22630,22650,22600,22640,1563,,,,,,,,,,,,,,
19/10/21,9:00,22530,22550,22520,22540,336,,9:30,22520,22540,22520,22540,196,,10:00,22530,22530,22530,22530,33,,11:15,22540,22570,22540,22560,969,,12:30,22560,22560,22550,22560,832,,13:45,22560,22570,22550,22560,559,,17:00,22630,22630,22610,22610,704,,23:30,22650,22680,22630,22670,984,,,,,,,,,,,,,,
19/10/21,9:01,22540,22540,22510,22510,515,,9:33,22540,22540,22530,22530,287,,10:05,22530,22530,22520,22530,144,,11:25,22560,22570,22550,22550,403,,12:45,22550,22570,22550,22570,772,,14:05,22560,22560,22540,22560,852,,17:30,22610,22630,22600,22600,746,,0:30,22670,22680,22640,22670,934,,,,,,,,,,,,,,
19/10/21,9:02,22520,22530,22520,22530,317,,9:36,22530,22540,22520,22520,132,,10:10,22530,22530,22530,22530,137,,11:35,22550,22550,22550,22550,206,,13:00,22570,22570,22560,22560,784,,14:25,22550,22560,22550,22550,968,,18:00,22600,22610,22580,22590,609,,1:30,22680,22690,22670,22670,352,,,,,,,,,,,,,,
