〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/06/14,8:45,33390,33390,33350,33380,731,,8:45,33390,33390,33350,33350,1170,,8:45,33390,33390,33330,33340,1553,,8:45,33390,33390,33320,33330,2161,,8:45,33390,33390,33310,33330,2913,,8:45,33390,33430,33300,33410,4861,,8:45,33390,33430,33240,33260,8276,,8:45,33390,33430,33150,33190,15154,,23/06/14,33390,33620,33150,33550,63244,,23/06/14,33680,33760,33220,33600,32680
23/06/14,8:46,33390,33390,33370,33370,342,,8:48,33350,33350,33320,33330,744,,8:50,33330,33360,33320,33330,608,,8:55,33330,33430,33300,33410,2700,,9:00,33320,33430,33240,33260,5363,,9:05,33410,33430,33220,33230,5577,,9:15,33260,33310,33150,33190,6878,,9:45,33200,33340,33190,33300,10154,,,,,,,,,,,,,,
23/06/14,8:47,33370,33370,33350,33350,97,,8:51,33340,33360,33340,33340,212,,8:55,33330,33340,33310,33330,752,,9:05,33410,33430,33240,33260,3415,,9:15,33260,33310,33180,33180,3466,,9:25,33230,33280,33150,33190,4716,,9:45,33200,33330,33190,33290,4808,,10:45,33300,33340,33180,33240,6697,,,,,,,,,,,,,,
23/06/14,8:48,33350,33350,33330,33330,175,,8:54,33340,33350,33310,33320,276,,9:00,33320,33430,33300,33410,1948,,9:15,33260,33310,33220,33230,2162,,9:30,33180,33280,33150,33190,3412,,9:45,33200,33310,33190,33290,3300,,10:15,33300,33340,33210,33300,5346,,11:45,33240,33310,33210,33240,3633,,,,,,,,,,,,,,
23/06/14,8:49,33330,33350,33330,33340,208,,8:57,33320,33340,33320,33330,511,,9:05,33410,33430,33340,33340,1303,,9:25,33230,33230,33150,33220,2509,,9:45,33200,33240,33190,33240,1902,,10:05,33290,33330,33210,33240,3579,,10:45,33300,33340,33220,33220,4096,,12:45,33240,33500,33230,33490,8696,,,,,,,,,,,,,,
23/06/14,8:50,33330,33340,33320,33330,361,,9:00,33320,33380,33300,33380,1184,,9:10,33340,33340,33240,33260,2112,,9:35,33220,33280,33180,33190,2207,,10:00,33250,33330,33250,33290,2906,,10:25,33240,33340,33220,33300,3275,,11:15,33230,33270,33180,33240,2601,,13:45,33490,33620,33430,33440,10306,,,,,,,,,,,,,,
23/06/14,8:51,33340,33350,33340,33350,100,,9:03,33380,33430,33380,33380,1277,,9:15,33260,33310,33250,33270,1064,,9:45,33200,33240,33190,33230,1343,,10:15,33300,33300,33210,33260,2729,,10:45,33300,33340,33270,33310,2789,,11:45,33240,33310,33240,33290,1496,,14:45,33440,33560,33430,33530,6548,,,,,,,,,,,,,,
23/06/14,8:52,33350,33360,33350,33350,102,,9:06,33380,33400,33340,33350,659,,9:20,33260,33290,33220,33230,1098,,9:55,33230,33310,33210,33290,1957,,10:30,33260,33340,33260,33300,2617,,11:05,33320,33320,33180,33240,2474,,12:15,33290,33300,33210,33240,2137,,15:15,33550,33550,33550,33550,2056,,,,,,,,,,,,,,
23/06/14,8:53,33350,33350,33340,33340,10,,9:09,33360,33360,33290,33310,898,,9:25,33230,33230,33180,33180,1304,,10:05,33290,33330,33290,33290,1508,,10:45,33300,33340,33290,33320,2047,,11:25,33240,33270,33240,33240,1434,,12:45,33240,33420,33230,33370,5614,,16:30,33680,33730,33580,33640,3288,,,,,,,,,,,,,,
