〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/03/27,8:45,27200,27240,27200,27230,543,,8:45,27200,27270,27200,27260,1304,,8:45,27200,27270,27200,27240,1590,,8:45,27200,27270,27200,27230,1944,,8:45,27200,27270,27200,27230,2324,,8:45,27200,27270,27140,27190,4440,,8:45,27200,27270,27140,27170,5934,,8:45,27200,27270,27090,27130,9976,,23/03/27,27200,27290,27090,27270,27939,,23/03/27,27240,27350,27130,27340,18971
23/03/27,8:46,27230,27270,27230,27260,585,,8:48,27250,27260,27230,27260,446,,8:50,27240,27260,27230,27230,354,,8:55,27230,27240,27140,27190,2496,,9:00,27230,27230,27140,27170,3610,,9:05,27180,27180,27110,27120,2818,,9:15,27170,27170,27090,27130,4042,,9:45,27130,27220,27120,27210,4783,,,,,,,,,,,,,,
23/03/27,8:47,27260,27260,27250,27260,176,,8:51,27250,27260,27230,27240,163,,8:55,27230,27240,27220,27230,380,,9:05,27180,27180,27150,27170,1494,,9:15,27170,27170,27110,27110,1985,,9:25,27120,27170,27090,27130,2718,,9:45,27130,27200,27120,27160,2515,,10:45,27200,27230,27180,27190,3372,,,,,,,,,,,,,,
23/03/27,8:48,27250,27250,27230,27230,210,,8:54,27240,27240,27220,27230,207,,9:00,27230,27230,27140,27190,2116,,9:15,27170,27170,27110,27120,1324,,9:30,27110,27170,27090,27130,2057,,9:45,27130,27200,27120,27200,2036,,10:15,27160,27220,27150,27210,2268,,11:45,27190,27280,27190,27270,1868,,,,,,,,,,,,,,
23/03/27,8:49,27230,27250,27230,27240,76,,8:57,27230,27240,27220,27230,204,,9:05,27180,27180,27150,27170,999,,9:25,27120,27130,27090,27120,1552,,9:45,27130,27200,27120,27170,1453,,10:05,27200,27200,27150,27180,1209,,10:45,27200,27220,27180,27210,2399,,12:45,27270,27290,27220,27250,2566,,,,,,,,,,,,,,
23/03/27,8:50,27240,27260,27240,27260,160,,9:00,27230,27230,27140,27160,1678,,9:10,27170,27180,27150,27170,495,,9:35,27120,27170,27100,27130,1166,,10:00,27170,27200,27150,27160,1062,,10:25,27190,27220,27170,27210,1538,,11:15,27210,27230,27180,27190,973,,13:45,27250,27270,27230,27240,2063,,,,,,,,,,,,,,
23/03/27,8:51,27250,27260,27250,27250,28,,9:03,27160,27190,27150,27180,584,,9:15,27170,27170,27120,27140,770,,9:45,27130,27160,27120,27140,677,,10:15,27160,27220,27150,27210,1185,,10:45,27200,27210,27180,27200,1661,,11:45,27190,27210,27190,27200,298,,14:45,27240,27270,27220,27260,2254,,,,,,,,,,,,,,
23/03/27,8:52,27250,27250,27240,27240,22,,9:06,27170,27170,27150,27170,661,,9:20,27130,27140,27110,27120,554,,9:55,27140,27200,27140,27200,1359,,10:30,27210,27220,27170,27210,1083,,11:05,27200,27230,27190,27210,1148,,12:15,27200,27280,27200,27270,1570,,15:15,27270,27270,27270,27270,1057,,,,,,,,,,,,,,
23/03/27,8:53,27240,27240,27230,27240,113,,9:09,27160,27180,27150,27170,417,,9:25,27120,27130,27110,27110,661,,10:05,27200,27200,27150,27160,479,,10:45,27200,27210,27180,27190,754,,11:25,27210,27210,27180,27190,563,,12:45,27270,27290,27220,27240,1685,,16:30,27240,27240,27130,27230,2936,,,,,,,,,,,,,,
23/03/27,8:54,27240,27240,27230,27230,31,,9:12,27160,27180,27150,27170,270,,9:30,27110,27130,27090,27120,891,,10:15,27160,27190,27150,27180,730,,11:00,27200,27220,27180,27210,1645,,11:45,27190,27210,27190,27200,141,,13:15,27240,27260,27230,27250,881,,17:30,27230,27270,27220,27260,1546,,,,,,,,,,,,,,
23/03/27,8:55,27230,27230,27220,27220,96,,9:15,27170,27170,27130,27130,314,,9:35,27120,27140,27100,27140,313,,10:25,27190,27220,27170,27190,714,,11:15,27210,27230,27200,27200,601,,12:05,27200,27210,27190,27210,241,,13:45,27250,27260,27230,27250,1196,,18:30,27260,27310,27260,27300,1915,,,,,,,,,,,,,,
23/03/27,8:56,27220,27240,27220,27230,80,,9:18,27130,27150,27120,27130,576,,9:40,27140,27170,27130,27130,853,,10:35,27190,27220,27170,27210,824,,11:30,27200,27200,27180,27190,372,,12:25,27210,27280,27200,27270,1486,,14:15,27250,27270,27230,27240,867,,19:30,27290,27320,27290,27300,800,,,,,,,,,,,,,,
23/03/27,8:57,27230,27240,27230,27230,31,,9:21,27140,27140,27120,27130,222,,9:45,27130,27160,27130,27150,282,,10:45,27200,27210,27180,27200,473,,11:45,27190,27200,27190,27200,137,,12:45,27270,27290,27230,27230,1216,,14:45,27240,27270,27220,27260,2254,,20:30,27310,27330,27280,27310,839,,,,,,,,,,,,,,
23/03/27,8:58,27230,27230,27220,27220,44,,9:24,27120,27130,27110,27110,563,,9:50,27150,27150,27120,27140,395,,10:55,27200,27210,27180,27200,1188,,12:00,27200,27210,27190,27200,161,,13:05,27240,27250,27220,27230,577,,15:15,27270,27270,27270,27270,1057,,21:30,27310,27320,27280,27310,988,,,,,,,,,,,,,,
23/03/27,8:59,27220,27230,27220,27230,129,,9:27,27110,27130,27110,27110,310,,9:55,27140,27200,27140,27170,776,,11:05,27200,27220,27190,27210,738,,12:15,27200,27210,27200,27200,162,,13:25,27240,27260,27240,27250,773,,16:30,27240,27240,27130,27160,1812,,22:30,27310,27330,27260,27260,2439,,,,,,,,,,,,,,
23/03/27,9:00,27230,27230,27180,27190,797,,9:30,27110,27110,27090,27100,628,,10:00,27170,27200,27170,27200,583,,11:15,27210,27230,27200,27210,410,,12:30,27210,27280,27210,27270,1408,,13:45,27250,27260,27230,27250,854,,17:00,27160,27230,27160,27230,1124,,23:30,27250,27310,27240,27260,2773,,,,,,,,,,,,,,
23/03/27,9:01,27180,27180,27160,27160,593,,9:33,27110,27130,27110,27120,337,,10:05,27200,27200,27150,27160,290,,11:25,27210,27210,27180,27200,431,,12:45,27270,27290,27240,27240,1163,,14:05,27260,27260,27240,27250,731,,17:30,27230,27250,27220,27240,624,,0:30,27270,27300,27250,27290,1247,,,,,,,,,,,,,,
23/03/27,9:02,27160,27170,27140,27160,288,,9:36,27130,27130,27100,27130,172,,10:10,27160,27180,27150,27160,189,,11:35,27190,27200,27180,27190,132,,13:00,27240,27240,27220,27240,522,,14:25,27260,27270,27230,27240,478,,18:00,27230,27270,27220,27260,922,,1:30,27300,27310,27270,27310,533,,,,,,,,,,,,,,
23/03/27,9:03,27160,27180,27150,27160,289,,9:39,27130,27160,27130,27160,595,,10:15,27160,27190,27150,27190,417,,11:45,27190,27190,27190,27190,84,,13:15,27240,27250,27230,27250,188,,14:45,27240,27270,27220,27240,1946,,18:30,27260,27310,27260,27290,818,,2:30,27320,27330,27270,27310,1281,,,,,,,,,,,,,,
23/03/27,9:04,27160,27190,27160,27190,149,,9:42,27170,27170,27130,27130,325,,10:20,27190,27190,27170,27180,313,,11:55,27200,27210,27200,27200,57,,13:30,27240,27260,27240,27250,693,,15:05,27240,27260,27240,27260,308,,19:00,27300,27310,27280,27300,1097,,3:30,27310,27350,27310,27330,786,,,,,,,,,,,,,,
23/03/27,9:05,27180,27180,27170,27180,146,,9:45,27130,27150,27130,27150,229,,10:25,27190,27220,27190,27210,455,,12:05,27200,27210,27190,27200,157,,13:45,27250,27250,27230,27250,604,,15:15,27270,27270,27270,27270,1057,,19:30,27290,27320,27290,27290,417,,4:30,27330,27350,27310,27340,737,,,,,,,,,,,,,,
23/03/27,9:06,27170,27170,27150,27150,72,,9:48,27150,27160,27130,27130,98,,10:30,27210,27210,27170,27190,259,,12:15,27200,27210,27200,27210,84,,14:00,27240,27260,27240,27250,592,,16:30,27240,27240,27130,27140,1419,,20:00,27290,27310,27290,27300,383,,5:30,27340,27350,27330,27330,104,,,,,,,,,,,,,,
23/03/27,9:07,27150,27170,27150,27160,273,,9:51,27140,27150,27120,27150,267,,10:35,27190,27220,27170,27220,500,,12:25,27210,27240,27200,27240,357,,14:15,27250,27270,27250,27260,478,,16:50,27140,27210,27140,27200,789,,20:30,27310,27330,27280,27300,600,,6:00,27340,27340,27340,27340,47,,,,,,,,,,,,,,
23/03/27,9:08,27160,27170,27150,27170,316,,9:54,27140,27180,27140,27170,429,,10:40,27210,27220,27190,27210,324,,12:35,27230,27280,27230,27270,1129,,14:30,27250,27250,27230,27240,389,,17:10,27200,27230,27190,27230,728,,21:00,27300,27310,27300,27310,239,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:09,27160,27180,27150,27170,192,,9:57,27180,27200,27170,27170,430,,10:45,27200,27210,27190,27190,193,,12:45,27270,27290,27240,27240,998,,14:45,27240,27270,27230,27230,1135,,17:30,27230,27250,27230,27240,478,,21:30,27310,27320,27300,27310,343,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:10,27170,27170,27150,27160,155,,10:00,27170,27200,27170,27190,298,,10:50,27190,27210,27180,27200,280,,12:55,27240,27250,27230,27230,218,,15:00,27230,27260,27220,27260,1119,,17:50,27230,27250,27220,27240,262,,22:00,27310,27310,27280,27310,645,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:11,27160,27170,27150,27170,70,,10:03,27200,27200,27180,27180,401,,10:55,27200,27210,27180,27190,281,,13:05,27240,27240,27220,27240,469,,15:15,27270,27270,27270,27270,1057,,18:10,27240,27270,27220,27260,806,,22:30,27310,27330,27280,27310,1122,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:12,27160,27170,27150,27170,136,,10:06,27180,27180,27150,27160,174,,11:00,27200,27200,27180,27200,907,,13:15,27240,27250,27230,27230,108,,16:30,27240,27240,27190,27190,1017,,18:30,27260,27310,27260,27290,559,,23:00,27320,27320,27260,27260,1317,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:13,27160,27170,27150,27160,83,,10:09,27160,27170,27150,27160,36,,11:05,27200,27210,27190,27200,393,,13:25,27240,27260,27240,27250,309,,16:45,27190,27190,27130,27160,795,,18:50,27290,27310,27290,27300,767,,23:30,27250,27310,27240,27280,2049,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:14,27170,27180,27170,27170,51,,10:12,27170,27180,27150,27160,153,,11:10,27200,27220,27200,27210,345,,13:35,27250,27250,27240,27250,464,,17:00,27160,27210,27160,27210,579,,19:10,27300,27310,27280,27300,589,,0:00,27270,27280,27240,27260,724,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:15,27170,27170,27150,27150,125,,10:15,27160,27190,27150,27170,260,,11:15,27210,27230,27210,27220,231,,13:45,27250,27250,27230,27240,396,,17:15,27200,27230,27190,27230,545,,19:30,27290,27320,27290,27320,231,,0:30,27270,27280,27250,27260,787,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:16,27150,27150,27130,27140,124,,10:18,27170,27190,27170,27190,246,,11:20,27210,27220,27200,27210,179,,13:55,27240,27260,27230,27250,458,,17:30,27230,27250,27230,27230,453,,19:50,27320,27320,27290,27310,402,,1:00,27260,27300,27260,27290,460,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:17,27130,27140,27130,27130,65,,10:21,27180,27180,27170,27180,224,,11:25,27210,27210,27200,27200,191,,14:05,27260,27260,27240,27250,342,,17:45,27230,27250,27220,27240,171,,20:10,27310,27310,27300,27300,167,,1:30,27300,27300,27280,27290,158,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:18,27130,27130,27120,27130,152,,10:24,27180,27200,27180,27200,81,,11:30,27200,27200,27180,27200,240,,14:15,27250,27260,27250,27250,389,,18:00,27230,27250,27220,27220,309,,20:30,27310,27330,27300,27300,441,,2:00,27290,27310,27270,27310,375,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:19,27140,27150,27140,27140,304,,10:27,27190,27220,27190,27210,374,,11:35,27190,27200,27180,27190,57,,14:25,27260,27270,27230,27230,215,,18:15,27230,27270,27220,27260,613,,20:50,27300,27310,27280,27300,249,,2:30,27320,27330,27290,27290,943,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:20,27130,27130,27120,27130,120,,10:30,27210,27210,27180,27190,85,,11:40,27190,27200,27180,27190,75,,14:35,27240,27240,27230,27240,263,,18:30,27260,27290,27260,27280,268,,21:10,27300,27310,27300,27310,149,,3:00,27290,27320,27270,27310,338,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:21,27140,27140,27130,27130,56,,10:33,27180,27190,27170,27180,267,,11:45,27190,27190,27190,27190,71,,14:45,27240,27270,27240,27250,700,,18:45,27290,27310,27290,27290,550,,21:30,27310,27320,27310,27320,231,,3:30,27310,27340,27310,27330,322,,,,,,,,,,,,,,,,,,,,,
23/03/27,9:22,27130,27130,27120,27130,111,,10:36,27180,27200,27170,27200,329,,11:50,27190,27190,27190,27190,13,,14:55,27250,27250,27220,27240,1246,,19:00,27300,27310,27280,27280,669,,21:50,27320,27320,27290,27300,403,,4:00,27340,27350,27310,27330,464,,,,,,,,,,,,,,,,,,,,,
