〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/02/17,8:45,27470,27480,27420,27430,602,,8:45,27470,27480,27420,27440,873,,8:45,27470,27480,27410,27440,1014,,8:45,27470,27480,27410,27420,1269,,8:45,27470,27480,27390,27400,1740,,8:45,27470,27480,27320,27320,3312,,8:45,27470,27480,27320,27340,4934,,8:45,27470,27480,27310,27350,7202,,22/02/17,27470,27480,27060,27160,35911,,22/02/17,27220,27320,26860,26880,21270
22/02/17,8:46,27430,27460,27430,27460,123,,8:48,27440,27440,27410,27430,183,,8:50,27440,27440,27410,27420,255,,8:55,27420,27420,27320,27320,2043,,9:00,27400,27410,27320,27340,3194,,9:05,27320,27370,27310,27330,2587,,9:15,27340,27400,27310,27350,2268,,9:45,27350,27370,27330,27340,2108,,,,,,,,,,,,,,
22/02/17,8:47,27460,27460,27440,27440,148,,8:51,27430,27430,27410,27420,147,,8:55,27420,27420,27390,27400,471,,9:05,27320,27370,27320,27340,1622,,9:15,27340,27370,27310,27360,1347,,9:25,27330,27400,27330,27350,1303,,9:45,27350,27360,27330,27350,1147,,10:45,27330,27380,27290,27360,1701,,,,,,,,,,,,,,
22/02/17,8:48,27440,27440,27410,27420,132,,8:54,27430,27430,27390,27400,214,,9:00,27400,27410,27320,27320,1572,,9:15,27340,27340,27310,27330,965,,9:30,27350,27400,27340,27350,921,,9:45,27350,27360,27330,27350,1006,,10:15,27350,27370,27330,27340,961,,11:45,27360,27430,27360,27400,1522,,,,,,,,,,,,,,
22/02/17,8:49,27430,27440,27430,27440,9,,8:57,27410,27410,27390,27400,323,,9:05,27320,27370,27320,27360,971,,9:25,27330,27380,27330,27380,631,,9:45,27350,27360,27330,27330,824,,10:05,27350,27360,27340,27340,520,,10:45,27330,27380,27290,27370,1330,,12:45,27400,27400,27060,27180,14688,,,,,,,,,,,,,,
22/02/17,8:50,27440,27440,27430,27430,42,,9:00,27400,27410,27360,27360,846,,9:10,27360,27360,27320,27340,651,,9:35,27380,27400,27350,27350,672,,10:00,27340,27360,27330,27350,323,,10:25,27340,27370,27330,27340,582,,11:15,27370,27380,27360,27360,371,,13:45,27190,27270,27130,27250,4703,,,,,,,,,,,,,,
22/02/17,8:51,27430,27430,27420,27420,53,,9:03,27360,27360,27320,27350,1042,,9:15,27340,27340,27310,27330,493,,9:45,27350,27360,27330,27330,498,,10:15,27350,27370,27340,27370,530,,10:45,27330,27350,27290,27350,969,,11:45,27360,27400,27360,27390,368,,14:45,27240,27260,27190,27200,2496,,,,,,,,,,,,,,
22/02/17,8:52,27430,27430,27410,27420,38,,9:06,27350,27350,27320,27350,487,,9:20,27330,27340,27310,27330,472,,9:55,27340,27360,27330,27350,508,,10:30,27360,27360,27330,27340,431,,11:05,27350,27380,27350,27370,513,,12:15,27390,27430,27390,27400,1154,,15:15,27160,27160,27160,27160,1491,,,,,,,,,,,,,,
22/02/17,8:53,27430,27430,27420,27420,56,,9:09,27350,27370,27340,27340,308,,9:25,27330,27370,27330,27360,382,,10:05,27350,27350,27340,27350,141,,10:45,27330,27330,27290,27310,649,,11:25,27370,27380,27360,27360,219,,12:45,27400,27400,27060,27210,11939,,16:30,27220,27320,27160,27210,3811,,,,,,,,,,,,,,
22/02/17,8:54,27430,27430,27420,27420,66,,9:12,27340,27350,27320,27340,511,,9:30,27350,27380,27340,27380,249,,10:15,27350,27360,27340,27340,379,,11:00,27310,27380,27310,27370,681,,11:45,27360,27380,27360,27380,243,,13:15,27200,27230,27160,27180,2749,,17:30,27190,27220,27140,27170,3068,,,,,,,,,,,,,,
