〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/04/23,8:45,19240,19240,19220,19230,466,,8:45,19240,19240,19220,19240,624,,8:45,19240,19260,19220,19250,842,,8:45,19240,19260,19220,19240,1060,,8:45,19240,19270,19220,19260,1688,,8:45,19240,19310,19220,19260,2966,,8:45,19240,19310,19220,19240,4224,,8:45,19240,19310,19200,19250,6635,,20/04/23,19240,19470,19200,19440,35981,,20/04/23,19370,19660,19320,19370,20811
20/04/23,8:46,19240,19240,19240,19240,81,,8:48,19250,19260,19240,19240,309,,8:50,19250,19250,19230,19240,218,,8:55,19240,19310,19230,19260,1906,,9:00,19260,19310,19240,19240,2536,,9:05,19270,19310,19210,19230,2316,,9:15,19240,19270,19200,19250,2411,,9:45,19250,19370,19240,19280,5991,,,,,,,,,,,,,,
20/04/23,8:47,19240,19240,19240,19240,77,,8:51,19240,19250,19230,19250,118,,8:55,19240,19270,19230,19260,628,,9:05,19270,19310,19240,19240,1258,,9:15,19240,19270,19210,19250,1420,,9:25,19240,19260,19200,19250,1353,,9:45,19250,19370,19240,19330,2397,,10:45,19280,19310,19230,19230,2801,,,,,,,,,,,,,,
20/04/23,8:48,19250,19260,19240,19240,76,,8:54,19250,19250,19230,19240,18,,9:00,19260,19310,19250,19260,1278,,9:15,19240,19270,19210,19230,1058,,9:30,19250,19250,19200,19250,991,,9:45,19250,19310,19240,19300,1111,,10:15,19330,19370,19280,19280,3594,,11:45,19230,19280,19230,19260,1434,,,,,,,,,,,,,,
20/04/23,8:49,19240,19260,19240,19250,142,,8:57,19240,19270,19240,19260,619,,9:05,19270,19310,19270,19300,835,,9:25,19240,19260,19200,19210,746,,9:45,19250,19290,19240,19270,731,,10:05,19310,19370,19310,19360,2562,,10:45,19280,19310,19260,19300,1562,,12:45,19250,19320,19240,19310,2332,,,,,,,,,,,,,,
20/04/23,8:50,19250,19250,19240,19240,91,,9:00,19260,19310,19250,19310,974,,9:10,19290,19290,19240,19240,423,,9:35,19210,19250,19210,19250,607,,10:00,19270,19370,19270,19330,1666,,10:25,19360,19370,19280,19280,2318,,11:15,19290,19290,19230,19230,1239,,13:45,19300,19390,19280,19390,5764,,,,,,,,,,,,,,
20/04/23,8:51,19240,19240,19230,19240,51,,9:03,19300,19300,19250,19300,461,,9:15,19240,19270,19240,19240,512,,9:45,19250,19290,19240,19260,652,,10:15,19330,19370,19300,19300,2436,,10:45,19280,19300,19260,19290,1250,,11:45,19230,19250,19230,19250,587,,14:45,19380,19470,19350,19440,8347,,,,,,,,,,,,,,
20/04/23,8:52,19230,19230,19230,19230,45,,9:06,19300,19310,19280,19280,420,,9:20,19240,19250,19210,19230,546,,9:55,19260,19310,19250,19300,459,,10:30,19300,19330,19280,19280,1158,,11:05,19290,19310,19250,19260,861,,12:15,19250,19280,19240,19260,847,,15:15,19440,19440,19440,19440,2677,,,,,,,,,,,,,,
20/04/23,8:53,19240,19250,19240,19250,22,,9:09,19290,19300,19270,19280,388,,9:25,19240,19260,19240,19250,362,,10:05,19310,19370,19310,19330,1286,,10:45,19280,19300,19260,19280,1110,,11:25,19260,19260,19230,19230,690,,12:45,19250,19280,19240,19260,1043,,16:30,19370,19400,19320,19370,2801,,,,,,,,,,,,,,
20/04/23,8:54,19250,19250,19240,19240,9,,9:12,19280,19280,19240,19240,293,,9:30,19250,19250,19200,19210,384,,10:15,19330,19370,19320,19360,1276,,11:00,19280,19310,19280,19300,452,,11:45,19230,19250,19230,19240,407,,13:15,19270,19320,19270,19310,1289,,17:30,19370,19390,19340,19390,1046,,,,,,,,,,,,,,
20/04/23,8:55,19240,19240,19240,19240,0,,9:15,19240,19270,19240,19270,348,,9:35,19210,19230,19210,19230,316,,10:25,19360,19370,19300,19300,1637,,11:15,19290,19290,19230,19250,796,,12:05,19250,19260,19240,19240,341,,13:45,19300,19360,19280,19330,2126,,18:30,19390,19420,19380,19390,751,,,,,,,,,,,,,,
20/04/23,8:56,19230,19240,19230,19240,9,,9:18,19260,19260,19240,19250,234,,9:40,19230,19250,19220,19250,291,,10:35,19310,19330,19280,19280,681,,11:30,19240,19260,19230,19230,443,,12:25,19240,19280,19240,19260,686,,14:15,19330,19390,19330,19390,3638,,19:30,19380,19380,19350,19360,772,,,,,,,,,,,,,,
20/04/23,8:57,19240,19240,19240,19240,108,,9:21,19250,19250,19210,19230,387,,9:45,19250,19270,19240,19260,329,,10:45,19280,19300,19260,19270,830,,11:45,19230,19250,19230,19250,294,,12:45,19250,19280,19240,19270,742,,14:45,19380,19470,19350,19440,8347,,20:30,19370,19380,19330,19350,657,,,,,,,,,,,,,,
20/04/23,8:58,19240,19240,19240,19240,54,,9:24,19230,19240,19230,19240,305,,9:50,19270,19290,19260,19260,323,,10:55,19280,19300,19270,19290,420,,12:00,19250,19250,19240,19250,293,,13:05,19280,19290,19260,19280,532,,15:15,19440,19440,19440,19440,2677,,21:30,19360,19410,19350,19410,1107,,,,,,,,,,,,,,
20/04/23,8:59,19240,19270,19240,19260,457,,9:27,19240,19260,19240,19250,146,,9:55,19260,19270,19250,19270,79,,11:05,19290,19310,19280,19300,312,,12:15,19250,19260,19240,19260,324,,13:25,19290,19320,19290,19310,1058,,16:30,19370,19400,19340,19350,2005,,22:30,19410,19630,19410,19590,5575,,,,,,,,,,,,,,
20/04/23,9:00,19260,19280,19250,19250,355,,9:30,19250,19250,19220,19220,265,,10:00,19270,19310,19270,19300,380,,11:15,19290,19290,19250,19260,549,,12:30,19250,19280,19250,19260,523,,13:45,19300,19360,19280,19350,1555,,17:00,19340,19390,19320,19370,796,,23:30,19600,19660,19570,19580,2186,,,,,,,,,,,,,,
20/04/23,9:01,19260,19310,19260,19300,457,,9:33,19220,19220,19200,19210,226,,10:05,19310,19370,19310,19360,799,,11:25,19260,19260,19230,19240,424,,12:45,19250,19270,19240,19270,604,,14:05,19350,19380,19320,19380,1555,,17:30,19370,19390,19340,19340,626,,0:30,19580,19580,19510,19560,1241,,,,,,,,,,,,,,
20/04/23,9:02,19300,19310,19290,19310,162,,9:36,19210,19230,19210,19230,175,,10:10,19360,19360,19330,19330,487,,11:35,19250,19260,19230,19230,266,,13:00,19280,19280,19260,19260,439,,14:25,19370,19390,19340,19390,2654,,18:00,19340,19390,19340,19390,420,,1:30,19560,19560,19380,19410,2671,,,,,,,,,,,,,,
20/04/23,9:03,19300,19300,19260,19260,219,,9:39,19230,19230,19220,19220,127,,10:15,19330,19340,19320,19340,344,,11:45,19230,19250,19230,19240,224,,13:15,19270,19310,19270,19310,531,,14:45,19380,19450,19350,19420,6347,,18:30,19390,19420,19390,19410,423,,2:30,19410,19440,19340,19400,891,,,,,,,,,,,,,,
20/04/23,9:04,19260,19260,19250,19260,85,,9:42,19220,19250,19220,19250,198,,10:20,19340,19370,19340,19360,932,,11:55,19240,19250,19230,19240,183,,13:30,19300,19320,19290,19310,758,,15:05,19420,19470,19420,19440,2000,,19:00,19410,19410,19380,19390,328,,3:30,19400,19430,19360,19380,443,,,,,,,,,,,,,,
20/04/23,9:05,19270,19300,19270,19300,157,,9:45,19250,19270,19240,19260,256,,10:25,19360,19370,19300,19300,1160,,12:05,19250,19250,19240,19250,180,,13:45,19300,19320,19280,19320,814,,15:15,19440,19440,19440,19440,2677,,19:30,19380,19380,19350,19350,417,,4:30,19370,19410,19350,19350,604,,,,,,,,,,,,,,
20/04/23,9:06,19300,19310,19280,19290,244,,9:48,19260,19280,19250,19280,213,,10:30,19300,19330,19300,19300,477,,12:15,19250,19260,19240,19240,161,,14:00,19320,19360,19320,19330,1312,,16:30,19370,19400,19340,19350,1582,,20:00,19350,19380,19350,19360,355,,5:30,19370,19370,19370,19370,66,,,,,,,,,,,,,,
