〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
22/12/22,8:45,26510,26510,26480,26480,702,,8:45,26510,26510,26470,26490,1090,,8:45,26510,26510,26470,26490,1285,,8:45,26510,26520,26470,26500,1936,,8:45,26510,26530,26470,26530,2304,,8:45,26510,26530,26460,26470,4046,,8:45,26510,26530,26440,26460,5792,,8:45,26510,26530,26390,26430,9950,,22/12/22,26510,26530,26330,26440,33203,,22/12/22,26420,26460,25900,26100,23661
22/12/22,8:46,26480,26500,26470,26500,215,,8:48,26490,26510,26480,26500,292,,8:50,26500,26520,26490,26500,651,,8:55,26500,26530,26460,26470,2110,,9:00,26530,26530,26440,26460,3488,,9:05,26470,26500,26420,26450,3020,,9:15,26460,26470,26390,26430,4158,,9:45,26430,26490,26330,26340,8769,,,,,,,,,,,,,,
22/12/22,8:47,26500,26500,26490,26490,173,,8:51,26500,26520,26500,26510,426,,8:55,26500,26530,26500,26530,368,,9:05,26470,26500,26440,26460,1746,,9:15,26460,26470,26420,26440,1858,,9:25,26450,26470,26390,26430,2884,,9:45,26430,26490,26360,26380,4555,,10:45,26340,26450,26330,26420,3612,,,,,,,,,,,,,,
22/12/22,8:48,26490,26490,26480,26490,80,,8:54,26500,26500,26490,26500,244,,9:00,26530,26530,26460,26470,1742,,9:15,26460,26470,26420,26450,1274,,9:30,26440,26440,26390,26430,2300,,9:45,26430,26490,26390,26390,2891,,10:15,26380,26410,26330,26340,4214,,11:45,26420,26440,26400,26420,1555,,,,,,,,,,,,,,
22/12/22,8:49,26500,26500,26490,26490,115,,8:57,26500,26530,26500,26530,252,,9:05,26470,26500,26440,26460,897,,9:25,26450,26470,26390,26400,1855,,9:45,26430,26490,26420,26420,2024,,10:05,26390,26410,26360,26390,3240,,10:45,26340,26440,26330,26410,2252,,12:45,26420,26460,26420,26440,2172,,,,,,,,,,,,,,
22/12/22,8:50,26500,26510,26490,26500,97,,9:00,26530,26530,26460,26510,1472,,9:10,26460,26470,26440,26460,849,,9:35,26400,26440,26390,26430,1029,,10:00,26410,26420,26360,26380,2531,,10:25,26390,26410,26330,26340,2638,,11:15,26410,26450,26400,26420,1360,,13:45,26450,26460,26430,26450,2391,,,,,,,,,,,,,,
22/12/22,8:51,26500,26520,26500,26520,163,,9:03,26500,26510,26470,26500,477,,9:15,26460,26460,26430,26440,721,,9:45,26430,26490,26420,26460,1437,,10:15,26380,26410,26360,26370,1943,,10:45,26340,26410,26330,26400,1279,,11:45,26420,26440,26410,26410,476,,14:45,26440,26450,26400,26420,3035,,,,,,,,,,,,,,
22/12/22,8:52,26520,26520,26510,26510,167,,9:06,26490,26490,26460,26470,528,,9:20,26440,26470,26420,26450,553,,9:55,26460,26460,26390,26390,1454,,10:30,26370,26370,26330,26340,2271,,11:05,26410,26450,26400,26430,1714,,12:15,26410,26420,26400,26420,1079,,15:15,26440,26440,26440,26440,1719,,,,,,,,,,,,,,
22/12/22,8:53,26510,26510,26500,26510,96,,9:09,26460,26470,26440,26450,459,,9:25,26450,26470,26430,26440,584,,10:05,26390,26390,26360,26380,1664,,10:45,26340,26400,26330,26400,1058,,11:25,26430,26440,26400,26420,619,,12:45,26420,26460,26420,26460,1313,,16:30,26420,26460,26410,26420,1585,,,,,,,,,,,,,,
22/12/22,8:54,26500,26500,26490,26500,128,,9:12,26450,26470,26440,26460,552,,9:30,26440,26440,26390,26400,1271,,10:15,26380,26410,26360,26390,1576,,11:00,26400,26440,26390,26410,1194,,11:45,26420,26440,26420,26420,393,,13:15,26460,26460,26430,26440,859,,17:30,26420,26430,26350,26370,1569,,,,,,,,,,,,,,
22/12/22,8:55,26500,26500,26500,26500,73,,9:15,26460,26460,26430,26450,490,,9:35,26400,26420,26390,26400,569,,10:25,26390,26410,26350,26350,1102,,11:15,26410,26450,26400,26420,985,,12:05,26420,26420,26410,26410,340,,13:45,26450,26460,26430,26440,1107,,18:30,26370,26390,26310,26360,1465,,,,,,,,,,,,,,
22/12/22,8:56,26500,26500,26500,26500,43,,9:18,26450,26450,26420,26430,342,,9:40,26410,26440,26400,26430,460,,10:35,26350,26370,26330,26340,1536,,11:30,26410,26430,26400,26420,375,,12:25,26420,26420,26400,26420,822,,14:15,26450,26450,26430,26450,1284,,19:30,26350,26360,26320,26330,642,,,,,,,,,,,,,,
22/12/22,8:57,26500,26500,26500,26500,44,,9:21,26420,26470,26420,26440,382,,9:45,26430,26490,26420,26480,966,,10:45,26340,26380,26330,26380,771,,11:45,26420,26440,26420,26420,295,,12:45,26420,26460,26420,26450,960,,14:45,26440,26450,26400,26420,3035,,20:30,26330,26340,26280,26300,1292,,,,,,,,,,,,,,
22/12/22,8:58,26500,26500,26500,26500,58,,9:24,26440,26470,26440,26450,343,,9:50,26480,26480,26460,26460,471,,10:55,26380,26410,26370,26400,508,,12:00,26430,26440,26410,26410,181,,13:05,26440,26460,26440,26450,748,,15:15,26440,26440,26440,26440,1719,,21:30,26300,26330,26290,26310,624,,,,,,,,,,,,,,
22/12/22,8:59,26500,26530,26500,26530,150,,9:27,26440,26450,26430,26440,301,,9:55,26460,26460,26420,26420,587,,11:05,26410,26440,26400,26410,973,,12:15,26410,26420,26410,26410,372,,13:25,26440,26460,26430,26440,464,,16:30,26420,26430,26410,26430,687,,22:30,26300,26300,26230,26250,1823,,,,,,,,,,,,,,
22/12/22,9:00,26530,26530,26460,26500,900,,9:30,26440,26440,26400,26400,893,,10:00,26410,26420,26390,26390,867,,11:15,26410,26450,26400,26430,741,,12:30,26410,26420,26400,26420,707,,13:45,26450,26460,26440,26440,503,,17:00,26420,26460,26420,26420,898,,23:30,26250,26250,26080,26120,4571,,,,,,,,,,,,,,
22/12/22,9:01,26500,26520,26490,26520,270,,9:33,26390,26420,26390,26410,427,,10:05,26390,26390,26360,26370,920,,11:25,26430,26440,26400,26420,399,,12:45,26420,26460,26420,26450,635,,14:05,26440,26450,26430,26440,1056,,17:30,26420,26430,26410,26420,406,,0:30,26120,26120,26070,26070,2107,,,,,,,,,,,,,,
22/12/22,9:02,26520,26520,26500,26510,302,,9:36,26410,26420,26390,26400,370,,10:10,26370,26390,26360,26380,744,,11:35,26410,26430,26410,26420,220,,13:00,26450,26460,26440,26460,678,,14:25,26450,26450,26430,26450,832,,18:00,26420,26430,26350,26370,1163,,1:30,26080,26090,25980,25980,2344,,,,,,,,,,,,,,
22/12/22,9:03,26500,26510,26490,26500,150,,9:39,26400,26430,26390,26420,378,,10:15,26380,26410,26360,26360,984,,11:45,26420,26440,26420,26430,144,,13:15,26460,26460,26440,26440,556,,14:45,26440,26450,26400,26400,2277,,18:30,26370,26390,26370,26370,634,,2:30,25980,25980,25920,25940,2249,,,,,,,,,,,,,,
22/12/22,9:04,26490,26490,26470,26470,120,,9:42,26420,26440,26420,26430,232,,10:20,26370,26400,26360,26390,592,,11:55,26430,26440,26420,26420,249,,13:30,26450,26460,26430,26440,303,,15:05,26410,26430,26400,26420,758,,19:00,26360,26370,26310,26360,831,,3:30,25930,25990,25900,25990,1278,,,,,,,,,,,,,,
22/12/22,9:05,26470,26500,26470,26500,207,,9:45,26430,26470,26420,26450,621,,10:25,26390,26410,26370,26370,367,,12:05,26420,26420,26410,26410,83,,13:45,26450,26460,26440,26440,461,,15:15,26440,26440,26440,26440,1719,,19:30,26350,26360,26340,26350,265,,4:30,25990,26120,25980,26120,1250,,,,,,,,,,,,,,
22/12/22,9:06,26490,26490,26470,26480,184,,9:48,26460,26490,26460,26480,366,,10:30,26370,26370,26350,26350,735,,12:15,26410,26420,26410,26410,257,,14:00,26440,26450,26430,26440,646,,16:30,26420,26420,26410,26420,566,,20:00,26350,26350,26320,26330,377,,5:30,26120,26120,26060,26110,710,,,,,,,,,,,,,,
22/12/22,9:07,26470,26470,26460,26470,168,,9:51,26470,26480,26470,26470,366,,10:35,26350,26360,26330,26360,933,,12:25,26420,26420,26400,26410,488,,14:15,26450,26450,26430,26450,476,,16:50,26420,26440,26420,26440,342,,20:30,26330,26340,26280,26310,733,,6:00,26100,26100,26100,26100,152,,,,,,,,,,,,,,
22/12/22,9:08,26470,26470,26460,26470,176,,9:54,26470,26470,26450,26450,248,,10:40,26370,26370,26330,26340,603,,12:35,26410,26420,26400,26420,334,,14:30,26440,26450,26430,26450,808,,17:10,26430,26460,26420,26420,677,,21:00,26320,26330,26290,26300,559,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:09,26460,26470,26440,26460,162,,9:57,26440,26440,26420,26420,423,,10:45,26340,26360,26330,26350,341,,12:45,26420,26440,26420,26430,316,,14:45,26440,26450,26410,26420,1286,,17:30,26420,26430,26420,26420,319,,21:30,26300,26310,26290,26310,363,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:10,26460,26460,26450,26450,120,,10:00,26410,26420,26390,26410,660,,10:50,26350,26380,26350,26380,430,,12:55,26430,26460,26430,26450,644,,15:00,26430,26430,26400,26420,1749,,17:50,26420,26430,26410,26430,229,,22:00,26310,26330,26300,26310,261,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:11,26460,26460,26440,26450,177,,10:03,26410,26410,26370,26380,499,,10:55,26380,26400,26370,26400,287,,13:05,26440,26460,26440,26460,353,,15:15,26440,26440,26440,26440,1719,,18:10,26420,26420,26350,26370,1021,,22:30,26300,26300,26230,26250,1252,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:12,26450,26470,26440,26470,245,,10:06,26380,26390,26370,26380,469,,11:00,26400,26410,26390,26400,221,,13:15,26460,26460,26440,26450,395,,16:30,26420,26420,26410,26410,485,,18:30,26370,26390,26370,26380,396,,23:00,26250,26260,26240,26250,571,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:13,26470,26470,26450,26460,123,,10:09,26380,26390,26360,26370,534,,11:05,26410,26440,26400,26430,649,,13:25,26440,26460,26440,26440,306,,16:45,26410,26430,26410,26430,202,,18:50,26380,26380,26350,26350,418,,23:30,26250,26250,26170,26190,1936,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:14,26460,26470,26450,26460,184,,10:12,26370,26380,26360,26380,369,,11:10,26430,26440,26410,26410,324,,13:35,26440,26450,26430,26440,158,,17:00,26420,26440,26420,26440,442,,19:10,26350,26360,26310,26360,651,,0:00,26190,26190,26080,26120,2635,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:15,26460,26460,26450,26450,108,,10:15,26380,26410,26370,26400,651,,11:15,26410,26420,26400,26420,368,,13:45,26450,26460,26440,26440,449,,17:15,26440,26460,26420,26420,456,,19:30,26350,26360,26340,26360,196,,0:30,26120,26120,26070,26080,1223,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:16,26460,26460,26430,26430,239,,10:18,26400,26400,26360,26370,431,,11:20,26430,26450,26430,26430,373,,13:55,26440,26450,26440,26440,54,,17:30,26420,26430,26420,26430,257,,19:50,26360,26360,26340,26340,184,,1:00,26080,26110,26070,26070,884,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:17,26440,26450,26440,26450,143,,10:21,26370,26400,26370,26390,465,,11:25,26430,26440,26420,26420,244,,14:05,26440,26450,26430,26440,604,,17:45,26420,26420,26410,26420,149,,20:10,26340,26340,26320,26330,262,,1:30,26080,26090,26020,26050,1202,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:18,26450,26450,26430,26450,194,,10:24,26390,26410,26380,26400,195,,11:30,26410,26420,26400,26420,155,,14:15,26450,26450,26430,26440,452,,18:00,26420,26430,26410,26420,187,,20:30,26330,26340,26280,26290,572,,2:00,26050,26060,25980,25980,1142,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:19,26450,26450,26440,26440,37,,10:27,26400,26400,26370,26370,201,,11:35,26410,26430,26410,26430,82,,14:25,26450,26450,26440,26450,183,,18:15,26420,26420,26350,26370,976,,20:50,26290,26330,26290,26320,295,,2:30,25980,25980,25940,25970,1003,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:20,26440,26440,26420,26430,111,,10:30,26370,26370,26360,26360,565,,11:40,26420,26430,26420,26420,138,,14:35,26450,26450,26430,26450,649,,18:30,26370,26390,26370,26380,330,,21:10,26320,26320,26290,26300,425,,3:00,25970,25970,25920,25940,1246,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:21,26420,26440,26420,26440,198,,10:33,26360,26360,26340,26340,500,,11:45,26420,26440,26420,26420,66,,14:45,26440,26450,26420,26420,494,,18:45,26380,26380,26370,26370,304,,21:30,26300,26310,26290,26300,215,,3:30,25930,25960,25900,25940,739,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:22,26440,26470,26440,26460,91,,10:36,26340,26350,26330,26350,538,,11:50,26420,26430,26420,26430,78,,14:55,26420,26430,26400,26400,1783,,19:00,26360,26370,26340,26340,364,,21:50,26300,26330,26300,26320,252,,4:00,25950,25990,25940,25990,539,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:23,26450,26450,26440,26440,93,,10:39,26350,26370,26350,26350,464,,11:55,26430,26440,26420,26420,151,,15:05,26410,26430,26400,26420,758,,19:15,26330,26360,26310,26360,467,,22:10,26320,26320,26300,26310,157,,4:30,25990,26040,25980,26040,573,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:24,26440,26450,26440,26450,60,,10:42,26350,26350,26330,26340,204,,12:00,26430,26440,26420,26420,98,,15:15,26440,26440,26440,26440,1719,,19:30,26350,26360,26350,26350,171,,22:30,26300,26300,26240,26240,824,,5:00,26040,26120,26030,26120,677,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:25,26450,26460,26440,26450,107,,10:45,26340,26360,26330,26350,181,,12:05,26420,26420,26420,26420,13,,16:30,26420,26420,26410,26420,390,,19:45,26340,26360,26340,26350,94,,22:50,26250,26260,26230,26240,714,,5:30,26120,26120,26060,26110,710,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:26,26450,26470,26440,26450,176,,10:48,26350,26360,26350,26360,218,,12:10,26420,26420,26410,26410,70,,16:40,26420,26420,26410,26420,176,,20:00,26350,26350,26330,26340,153,,23:10,26240,26260,26240,26250,285,,6:00,26100,26100,26100,26100,152,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:27,26440,26440,26430,26440,83,,10:51,26360,26380,26360,26380,296,,12:15,26410,26420,26410,26420,224,,16:50,26420,26430,26420,26430,121,,20:15,26340,26340,26320,26330,224,,23:30,26250,26250,26170,26180,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:28,26450,26450,26440,26450,134,,10:54,26370,26390,26360,26390,225,,12:20,26420,26420,26410,26410,33,,17:00,26420,26440,26420,26440,221,,20:30,26330,26340,26330,26340,207,,23:50,26180,26190,26110,26110,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:29,26450,26450,26440,26440,84,,10:57,26390,26400,26390,26400,138,,12:25,26420,26420,26410,26410,115,,17:10,26430,26460,26430,26450,426,,20:45,26340,26340,26280,26310,526,,0:10,26110,26140,26080,26120,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:30,26440,26440,26430,26430,202,,11:00,26400,26400,26390,26390,154,,12:30,26410,26420,26400,26410,373,,17:20,26460,26460,26420,26420,251,,21:00,26320,26330,26310,26310,223,,0:30,26120,26120,26090,26110,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:31,26420,26420,26400,26420,439,,11:03,26390,26410,26390,26410,100,,12:35,26410,26410,26400,26410,192,,17:30,26420,26430,26420,26420,208,,21:15,26310,26310,26290,26300,336,,0:50,26110,26110,26070,26100,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/22,9:32,26410,26410,26400,26400,252,,11:06,26410,26430,26400,26430,406,,12:40,26410,26420,26400,26420,142,,17:40,26420,26430,26420,26420,111,,21:30,26300,26310,26290,26310,145,,1:10,26100,26110,26070,26070,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
