〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/02/03,8:45,22780,22790,22760,22770,1184,,8:45,22780,22790,22750,22780,1857,,8:45,22780,22790,22750,22770,2342,,8:45,22780,22790,22710,22720,3204,,8:45,22780,22790,22710,22760,3949,,8:45,22780,22790,22710,22750,5856,,8:45,22780,22840,22710,22820,9184,,8:45,22780,22930,22710,22920,16672,,20/02/03,22780,23000,22710,22890,78868,,20/02/03,22930,23010,22780,22930,36994
20/02/03,8:46,22770,22770,22750,22770,553,,8:48,22780,22780,22740,22740,672,,8:50,22770,22770,22710,22720,862,,8:55,22720,22780,22720,22750,2652,,9:00,22760,22840,22720,22820,5235,,9:05,22750,22850,22750,22840,5361,,9:15,22820,22930,22800,22920,7488,,9:45,22920,22970,22780,22920,19620,,,,,,,,,,,,,,
20/02/03,8:47,22770,22780,22770,22780,120,,8:51,22740,22750,22710,22720,490,,8:55,22720,22760,22720,22760,745,,9:05,22750,22840,22750,22820,3328,,9:15,22820,22850,22800,22850,3162,,9:25,22840,22930,22830,22920,5455,,9:45,22920,22930,22810,22830,8561,,10:45,22930,22990,22900,22930,11915,,,,,,,,,,,,,,
20/02/03,8:48,22780,22780,22770,22770,401,,8:54,22720,22750,22720,22750,524,,9:00,22760,22780,22720,22750,1907,,9:15,22820,22850,22800,22840,2033,,9:30,22850,22930,22830,22920,4326,,9:45,22920,22930,22810,22820,5091,,10:15,22830,22970,22780,22920,11059,,11:45,22930,22950,22880,22940,6817,,,,,,,,,,,,,,
20/02/03,8:49,22780,22780,22770,22770,84,,8:57,22750,22760,22740,22760,406,,9:05,22750,22790,22750,22780,1242,,9:25,22840,22870,22830,22870,2457,,9:45,22920,22930,22830,22830,3201,,10:05,22820,22890,22780,22790,6319,,10:45,22930,22990,22900,22910,7968,,12:45,22930,22950,22900,22910,4469,,,,,,,,,,,,,,
20/02/03,8:50,22770,22770,22740,22740,187,,9:00,22760,22770,22720,22770,1203,,9:10,22780,22840,22770,22820,2086,,9:35,22870,22930,22870,22920,2998,,10:00,22830,22890,22810,22830,5360,,10:25,22790,22970,22780,22920,8210,,11:15,22910,22960,22910,22930,3947,,13:45,22910,23000,22900,22970,9246,,,,,,,,,,,,,,
20/02/03,8:51,22740,22750,22730,22730,192,,9:03,22760,22780,22740,22760,961,,9:15,22820,22830,22800,22820,1175,,9:45,22920,22930,22860,22860,2200,,10:15,22830,22840,22780,22820,4048,,10:45,22930,22990,22900,22940,6194,,11:45,22930,22930,22880,22900,3106,,14:45,22970,22970,22890,22910,8542,,,,,,,,,,,,,,
20/02/03,8:52,22740,22740,22740,22740,112,,9:06,22750,22770,22750,22770,604,,9:20,22820,22850,22810,22840,858,,9:55,22860,22860,22810,22820,2891,,10:30,22820,22970,22800,22920,7011,,11:05,22940,22960,22900,22940,3377,,12:15,22890,22950,22890,22940,3711,,15:15,22890,22890,22890,22890,1587,,,,,,,,,,,,,,
20/02/03,8:53,22740,22740,22710,22720,186,,9:09,22780,22820,22770,22820,1162,,9:25,22840,22850,22830,22850,1129,,10:05,22820,22890,22810,22830,3470,,10:45,22930,22990,22900,22980,4987,,11:25,22950,22960,22930,22930,2344,,12:45,22930,22950,22900,22910,2650,,16:30,22930,22950,22780,22820,8404,,,,,,,,,,,,,,
20/02/03,8:54,22720,22730,22720,22720,185,,9:12,22820,22840,22810,22820,1305,,9:30,22850,22870,22830,22870,1328,,10:15,22830,22840,22780,22790,2849,,11:00,22980,22980,22900,22910,2981,,11:45,22930,22930,22880,22880,2314,,13:15,22910,22930,22900,22910,1819,,17:30,22820,22900,22800,22830,4181,,,,,,,,,,,,,,
20/02/03,8:55,22720,22740,22720,22740,223,,9:15,22820,22830,22800,22820,780,,9:35,22870,22910,22870,22900,1788,,10:25,22790,22950,22780,22920,4544,,11:15,22910,22960,22910,22950,2148,,12:05,22880,22940,22880,22930,2249,,13:45,22910,22950,22900,22950,3375,,18:30,22830,22840,22790,22840,2114,,,,,,,,,,,,,,
20/02/03,8:56,22740,22750,22740,22750,116,,9:18,22820,22830,22810,22810,520,,9:40,22910,22930,22890,22920,1210,,10:35,22920,22970,22900,22920,3666,,11:30,22950,22960,22930,22930,1799,,12:25,22930,22950,22920,22940,2254,,14:15,22950,23000,22950,22970,5871,,19:30,22830,22850,22810,22820,1647,,,,,,,,,,,,,,
20/02/03,8:57,22750,22760,22750,22750,117,,9:21,22820,22850,22820,22840,610,,9:45,22920,22930,22910,22910,919,,10:45,22930,22980,22900,22970,3330,,11:45,22930,22930,22890,22900,1907,,12:45,22930,22950,22910,22910,1580,,14:45,22970,22970,22890,22910,8542,,20:30,22820,22850,22810,22830,1219,,,,,,,,,,,,,,
20/02/03,8:58,22750,22750,22740,22740,49,,9:24,22840,22850,22830,22830,484,,9:50,22900,22910,22860,22860,1281,,10:55,22960,22990,22930,22940,2864,,12:00,22890,22900,22880,22900,1199,,13:05,22910,22930,22900,22910,1619,,15:15,22890,22890,22890,22890,1587,,21:30,22830,22890,22830,22890,1637,,,,,,,,,,,,,,
20/02/03,8:59,22750,22760,22750,22760,240,,9:27,22840,22850,22830,22850,768,,9:55,22860,22860,22830,22830,1001,,11:05,22940,22940,22900,22910,1774,,12:15,22890,22940,22890,22930,1835,,13:25,22910,22930,22900,22910,1270,,16:30,22930,22950,22910,22920,1770,,22:30,22900,22900,22840,22840,2309,,,,,,,,,,,,,,
20/02/03,9:00,22760,22760,22740,22740,482,,9:30,22850,22860,22830,22860,888,,10:00,22830,22840,22810,22820,1890,,11:15,22910,22960,22910,22940,1603,,12:30,22930,22950,22920,22940,1876,,13:45,22910,22950,22900,22950,2395,,17:00,22920,22930,22780,22820,6634,,23:30,22830,23010,22830,23010,7176,,,,,,,,,,,,,,
20/02/03,9:01,22740,22750,22720,22750,452,,9:33,22860,22880,22850,22880,781,,10:05,22820,22870,22810,22870,1317,,11:25,22950,22960,22930,22930,1384,,12:45,22930,22950,22920,22930,1204,,14:05,22940,22990,22930,22980,2872,,17:30,22820,22900,22800,22870,2857,,0:30,23010,23010,22900,22900,3123,,,,,,,,,,,,,,
20/02/03,9:02,22750,22770,22740,22770,269,,9:36,22880,22910,22880,22910,1182,,10:10,22860,22890,22830,22830,2153,,11:35,22940,22960,22930,22930,960,,13:00,22930,22930,22900,22910,1446,,14:25,22980,23000,22960,22970,3979,,18:00,22860,22860,22820,22830,1324,,1:30,22900,22910,22830,22900,2258,,,,,,,,,,,,,,
20/02/03,9:03,22760,22780,22760,22760,207,,9:39,22910,22910,22890,22890,760,,10:15,22830,22840,22810,22810,1429,,11:45,22930,22930,22900,22910,1222,,13:15,22910,22930,22910,22920,794,,14:45,22970,22970,22900,22900,7507,,18:30,22830,22840,22810,22810,943,,2:30,22900,22930,22860,22870,1407,,,,,,,,,,,,,,
20/02/03,9:04,22750,22750,22740,22750,497,,9:42,22890,22930,22890,22920,715,,10:20,22820,22840,22780,22790,1420,,11:55,22910,22910,22880,22880,1092,,13:30,22920,22930,22900,22910,1025,,15:05,22910,22910,22890,22910,1035,,19:00,22810,22840,22790,22840,1171,,3:30,22870,22900,22870,22880,868,,,,,,,,,,,,,,
20/02/03,9:05,22750,22770,22750,22760,257,,9:45,22920,22930,22920,22920,644,,10:25,22790,22830,22780,22820,1199,,12:05,22880,22900,22880,22900,792,,13:45,22910,22930,22900,22920,1638,,15:15,22890,22890,22890,22890,1587,,19:30,22830,22830,22810,22820,729,,4:30,22880,22920,22870,22920,590,,,,,,,,,,,,,,
20/02/03,9:06,22750,22760,22750,22760,150,,9:48,22920,22920,22890,22900,759,,10:30,22820,22950,22800,22920,3345,,12:15,22890,22940,22890,22930,1457,,14:00,22920,22950,22920,22950,1737,,16:30,22930,22950,22920,22950,1312,,20:00,22820,22850,22820,22820,918,,5:30,22930,22930,22930,22930,61,,,,,,,,,,,,,,
20/02/03,9:07,22760,22760,22750,22750,147,,9:51,22890,22890,22860,22860,641,,10:35,22920,22950,22900,22930,2214,,12:25,22930,22950,22920,22940,1400,,14:15,22950,23000,22950,22990,3424,,16:50,22940,22940,22870,22870,3061,,20:30,22820,22850,22810,22820,633,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:08,22760,22770,22760,22770,307,,9:54,22860,22870,22850,22850,415,,10:40,22930,22970,22920,22920,1452,,12:35,22950,22950,22930,22940,854,,14:30,22990,23000,22970,22970,2447,,17:10,22870,22870,22780,22820,4031,,21:00,22830,22840,22810,22830,586,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:09,22780,22790,22770,22780,381,,9:57,22850,22850,22830,22830,742,,10:45,22930,22950,22900,22930,2035,,12:45,22930,22950,22920,22940,761,,14:45,22970,22970,22930,22940,4617,,17:30,22820,22860,22800,22860,2067,,21:30,22830,22840,22830,22830,260,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:10,22780,22790,22770,22780,443,,10:00,22830,22840,22810,22840,1280,,10:50,22930,22980,22930,22970,1295,,12:55,22940,22940,22910,22910,819,,15:00,22940,22950,22890,22910,3925,,17:50,22860,22900,22820,22830,1400,,22:00,22830,22890,22830,22890,1377,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:11,22770,22820,22770,22820,338,,10:03,22840,22840,22810,22830,820,,10:55,22960,22990,22940,22980,1657,,13:05,22910,22930,22900,22910,1070,,15:15,22890,22890,22890,22890,1587,,18:10,22830,22860,22820,22830,714,,22:30,22900,22900,22860,22870,1299,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:12,22820,22840,22810,22820,544,,10:06,22820,22860,22820,22860,825,,11:00,22980,22980,22930,22940,1207,,13:15,22910,22930,22910,22910,549,,16:30,22930,22950,22920,22950,1294,,18:30,22830,22840,22810,22820,607,,23:00,22860,22860,22840,22840,1010,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:13,22820,22830,22820,22830,321,,10:09,22860,22890,22860,22890,778,,11:05,22940,22940,22900,22910,1095,,13:25,22910,22930,22910,22910,633,,16:45,22950,22950,22910,22920,476,,18:50,22830,22830,22790,22820,777,,23:30,22830,22940,22830,22930,2702,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:14,22830,22830,22820,22820,440,,10:12,22890,22890,22830,22830,1657,,11:10,22910,22930,22910,22910,679,,13:35,22910,22930,22900,22910,637,,17:00,22920,22930,22830,22840,4060,,19:10,22820,22840,22820,22840,730,,0:00,22930,23010,22920,23010,4474,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:15,22820,22830,22810,22820,315,,10:15,22830,22840,22810,22820,1149,,11:15,22910,22950,22910,22950,813,,13:45,22910,22920,22900,22920,1298,,17:15,22830,22840,22780,22820,2574,,19:30,22830,22830,22810,22830,459,,0:30,23010,23010,22910,22940,1812,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:16,22820,22820,22800,22810,247,,10:18,22810,22830,22810,22830,520,,11:20,22950,22960,22940,22940,790,,13:55,22920,22950,22920,22950,1097,,17:30,22820,22860,22800,22850,1454,,19:50,22830,22850,22810,22850,706,,1:00,22940,22950,22900,22900,1311,,,,,,,,,,,,,,,,,,,,,
20/02/03,9:17,22810,22830,22810,22820,218,,10:21,22830,22840,22780,22790,741,,11:25,22950,22960,22950,22950,545,,14:05,22940,22950,22930,22950,980,,17:45,22850,22900,22830,22870,1403,,20:10,22850,22850,22820,22820,482,,1:30,22900,22900,22830,22860,1175,,,,,,,,,,,,,,,,,,,,,
