〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/02/05,8:45,23330,23350,23330,23350,905,,8:45,23330,23350,23320,23330,1101,,8:45,23330,23350,23320,23330,1301,,8:45,23330,23350,23300,23300,1852,,8:45,23330,23350,23300,23310,2325,,8:45,23330,23350,23290,23310,4231,,8:45,23330,23380,23290,23360,6043,,8:45,23330,23380,23270,23290,11151,,20/02/05,23330,23390,23210,23360,50400,,20/02/05,23330,23700,23320,23690,46120
20/02/05,8:46,23340,23340,23330,23330,84,,8:48,23320,23330,23320,23330,265,,8:50,23330,23340,23300,23300,551,,8:55,23310,23320,23290,23310,2379,,9:00,23310,23380,23290,23360,3718,,9:05,23310,23380,23280,23290,4170,,9:15,23370,23380,23270,23290,5108,,9:45,23280,23290,23210,23270,10397,,,,,,,,,,,,,,
20/02/05,8:47,23330,23336,23320,23330,112,,8:51,23330,23340,23310,23320,418,,8:55,23310,23320,23300,23310,473,,9:05,23310,23380,23310,23360,1812,,9:15,23370,23380,23270,23280,3280,,9:25,23290,23320,23270,23290,2750,,9:45,23280,23290,23230,23280,4773,,10:45,23270,23350,23260,23340,6767,,,,,,,,,,,,,,
20/02/05,8:48,23320,23320,23320,23320,3,,8:54,23320,23320,23300,23310,245,,9:00,23310,23320,23290,23310,1906,,9:15,23370,23380,23280,23290,2358,,9:30,23290,23316,23270,23290,1828,,9:45,23280,23280,23230,23260,3785,,10:15,23280,23290,23210,23270,5624,,11:45,23340,23360,23300,23350,4008,,,,,,,,,,,,,,
20/02/05,8:49,23330,23330,23330,23330,197,,8:57,23310,23320,23310,23310,296,,9:05,23310,23320,23310,23320,572,,9:25,23290,23320,23270,23280,1600,,9:45,23280,23280,23230,23260,3000,,10:05,23260,23290,23260,23260,2105,,10:45,23270,23340,23260,23310,4719,,12:45,23350,23380,23350,23370,2467,,,,,,,,,,,,,,
20/02/05,8:50,23330,23330,23320,23330,65,,9:00,23310,23320,23300,23310,1004,,9:10,23320,23380,23320,23360,1240,,9:35,23280,23296,23270,23290,1150,,10:00,23260,23290,23240,23280,1773,,10:25,23260,23290,23210,23270,4507,,11:15,23300,23350,23290,23340,2048,,13:45,23370,23390,23310,23310,5906,,,,,,,,,,,,,,
20/02/05,8:51,23330,23330,23330,23330,20,,9:03,23310,23310,23290,23310,1130,,9:15,23370,23380,23340,23340,1398,,9:45,23280,23280,23230,23270,2513,,10:15,23280,23290,23250,23270,1868,,10:45,23270,23340,23260,23320,3883,,11:45,23340,23340,23300,23300,1635,,14:45,23320,23360,23290,23350,7975,,,,,,,,,,,,,,
20/02/05,8:52,23340,23340,23330,23330,100,,9:06,23310,23320,23310,23320,274,,9:20,23350,23350,23280,23290,960,,9:55,23280,23280,23240,23260,1272,,10:30,23270,23290,23210,23270,3756,,11:05,23320,23340,23290,23320,1719,,12:15,23300,23360,23300,23350,2373,,15:15,23360,23360,23360,23360,1729,,,,,,,,,,,,,,
20/02/05,8:53,23320,23320,23310,23320,298,,9:09,23320,23340,23320,23340,455,,9:25,23290,23320,23270,23280,922,,10:05,23260,23290,23260,23280,988,,10:45,23270,23330,23260,23330,3080,,11:25,23320,23350,23310,23340,1165,,12:45,23350,23360,23350,23350,1324,,16:30,23330,23420,23320,23420,3290,,,,,,,,,,,,,,
20/02/05,8:54,23320,23320,23300,23300,68,,9:12,23350,23380,23350,23360,855,,9:30,23290,23316,23280,23280,678,,10:15,23280,23290,23260,23260,1117,,11:00,23330,23340,23310,23310,1639,,11:45,23340,23340,23310,23330,1141,,13:15,23350,23380,23350,23370,1143,,17:30,23420,23610,23410,23600,13699,,,,,,,,,,,,,,
20/02/05,8:55,23310,23320,23300,23320,173,,9:15,23370,23380,23360,23370,623,,9:35,23280,23296,23270,23280,822,,10:25,23260,23280,23220,23230,2244,,11:15,23300,23330,23290,23320,1161,,12:05,23330,23330,23300,23320,855,,13:45,23370,23390,23360,23360,2241,,18:30,23600,23690,23600,23610,5350,,,,,,,,,,,,,,
20/02/05,8:56,23310,23310,23310,23310,4,,9:18,23370,23370,23340,23350,848,,9:40,23280,23290,23270,23290,328,,10:35,23220,23290,23210,23270,2263,,11:30,23330,23350,23310,23340,887,,12:25,23320,23360,23310,23350,2012,,14:15,23360,23360,23310,23310,3665,,19:30,23620,23690,23610,23680,2631,,,,,,,,,,,,,,
20/02/05,8:57,23310,23320,23310,23310,65,,9:21,23340,23340,23300,23300,541,,9:45,23280,23280,23230,23250,1983,,10:45,23270,23320,23260,23320,2001,,11:45,23340,23340,23320,23320,748,,12:45,23350,23360,23350,23360,930,,14:45,23320,23360,23290,23350,7975,,20:30,23680,23680,23570,23620,4735,,,,,,,,,,,,,,
20/02/05,8:58,23310,23310,23310,23310,69,,9:24,23300,23320,23280,23290,777,,9:50,23250,23270,23240,23270,530,,10:55,23320,23340,23310,23320,1882,,12:00,23320,23330,23300,23300,887,,13:05,23360,23360,23350,23360,640,,15:15,23360,23360,23360,23360,1729,,21:30,23620,23680,23610,23650,2078,,,,,,,,,,,,,,
20/02/05,8:59,23310,23320,23310,23310,162,,9:27,23290,23290,23270,23280,491,,9:55,23280,23280,23250,23260,487,,11:05,23320,23340,23310,23310,836,,12:15,23300,23320,23300,23320,647,,13:25,23350,23380,23350,23370,897,,16:30,23330,23350,23320,23330,1140,,22:30,23660,23680,23630,23670,1705,,,,,,,,,,,,,,
20/02/05,9:00,23310,23320,23310,23320,460,,9:30,23290,23316,23280,23290,562,,10:00,23260,23270,23240,23260,785,,11:15,23300,23330,23290,23320,883,,12:30,23320,23360,23320,23350,1726,,13:45,23370,23390,23370,23370,1004,,17:00,23320,23420,23320,23420,2150,,23:30,23660,23660,23550,23570,5061,,,,,,,,,,,,,,
20/02/05,9:01,23320,23320,23310,23310,168,,9:33,23300,23300,23270,23280,671,,10:05,23260,23290,23260,23270,416,,11:25,23320,23330,23310,23330,584,,12:45,23350,23360,23350,23350,750,,14:05,23370,23380,23320,23330,2722,,17:30,23420,23580,23410,23520,9142,,0:30,23570,23650,23560,23650,4050,,,,,,,,,,,,,,
20/02/05,9:02,23310,23320,23300,23310,376,,9:36,23280,23296,23280,23280,171,,10:10,23270,23280,23260,23280,572,,11:35,23330,23350,23330,23340,581,,13:00,23350,23360,23350,23350,574,,14:25,23330,23350,23310,23310,2180,,18:00,23520,23610,23510,23600,4557,,1:30,23640,23660,23590,23650,1405,,,,,,,,,,,,,,
20/02/05,9:03,23310,23310,23290,23310,579,,9:39,23290,23290,23270,23270,123,,10:15,23280,23290,23260,23280,517,,11:45,23340,23340,23320,23330,563,,13:15,23350,23370,23350,23370,374,,14:45,23320,23330,23290,23320,6340,,18:30,23600,23690,23600,23660,3374,,2:30,23640,23650,23620,23630,684,,,,,,,,,,,,,,
20/02/05,9:04,23310,23310,23310,23310,323,,9:42,23270,23290,23270,23290,301,,10:20,23270,23280,23260,23260,600,,11:55,23330,23330,23310,23330,578,,13:30,23370,23380,23360,23370,769,,15:05,23320,23360,23320,23350,1635,,19:00,23660,23660,23610,23610,1976,,3:30,23630,23660,23630,23660,593,,,,,,,,,,,,,,
20/02/05,9:05,23310,23310,23310,23310,228,,9:45,23280,23280,23230,23230,1814,,10:25,23260,23280,23250,23270,751,,12:05,23330,23330,23300,23300,494,,13:45,23370,23390,23370,23380,624,,15:15,23360,23360,23360,23360,1729,,19:30,23620,23640,23610,23630,1007,,4:30,23660,23700,23660,23690,743,,,,,,,,,,,,,,
20/02/05,9:06,23310,23310,23310,23310,39,,9:48,23230,23250,23230,23250,376,,10:30,23270,23280,23220,23230,1493,,12:15,23300,23320,23300,23320,361,,14:00,23380,23390,23360,23360,1617,,16:30,23330,23340,23320,23340,882,,20:00,23630,23690,23630,23680,1624,,5:30,23690,23690,23690,23690,96,,,,,,,,,,,,,,
20/02/05,9:07,23310,23310,23310,23310,83,,9:51,23250,23270,23250,23260,253,,10:35,23220,23260,23210,23260,1224,,12:25,23320,23330,23310,23330,697,,14:15,23360,23360,23320,23340,2056,,16:50,23350,23360,23320,23350,934,,20:30,23680,23680,23570,23590,3251,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:08,23320,23320,23320,23320,152,,9:54,23270,23280,23270,23280,195,,10:40,23260,23290,23260,23270,1039,,12:35,23330,23360,23330,23350,1315,,14:30,23340,23340,23310,23310,1609,,17:10,23350,23420,23330,23420,1474,,21:00,23580,23640,23580,23620,1484,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:09,23320,23320,23320,23320,70,,9:57,23280,23280,23250,23260,362,,10:45,23270,23300,23260,23300,867,,12:45,23350,23360,23350,23350,571,,14:45,23320,23330,23290,23310,3573,,17:30,23420,23580,23410,23520,7709,,21:30,23620,23640,23610,23620,693,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:10,23320,23330,23320,23320,144,,10:00,23260,23270,23240,23250,645,,10:50,23300,23320,23290,23320,1134,,12:55,23350,23360,23350,23360,359,,15:00,23310,23360,23290,23350,4402,,17:50,23530,23590,23500,23570,3044,,22:00,23620,23680,23620,23650,1385,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:11,23330,23340,23320,23340,241,,10:03,23260,23270,23260,23260,198,,10:55,23320,23330,23320,23330,1079,,13:05,23360,23360,23350,23350,394,,15:15,23360,23360,23360,23360,1729,,18:10,23570,23610,23540,23600,2946,,22:30,23660,23680,23650,23670,1008,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:12,23350,23360,23350,23360,382,,10:06,23270,23290,23270,23290,314,,11:00,23330,23340,23310,23320,803,,13:15,23350,23360,23350,23360,246,,16:30,23330,23330,23320,23330,766,,18:30,23600,23670,23600,23650,2669,,23:00,23670,23670,23630,23670,697,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:13,23360,23380,23360,23380,106,,10:09,23280,23280,23270,23280,155,,11:05,23320,23340,23310,23310,540,,13:25,23350,23380,23350,23380,489,,16:45,23330,23350,23320,23330,374,,18:50,23650,23690,23630,23650,1552,,23:30,23660,23660,23590,23630,2124,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:14,23370,23380,23360,23360,367,,10:12,23270,23280,23260,23280,461,,11:10,23320,23320,23310,23310,296,,13:35,23380,23380,23360,23370,408,,17:00,23320,23360,23320,23350,923,,19:10,23650,23650,23610,23610,1129,,0:00,23630,23650,23550,23570,2937,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:15,23370,23370,23360,23370,282,,10:15,23280,23280,23260,23280,397,,11:15,23300,23310,23290,23300,358,,13:45,23370,23390,23370,23380,609,,17:15,23340,23420,23330,23420,1227,,19:30,23620,23640,23610,23630,733,,0:30,23570,23650,23560,23640,2942,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:16,23380,23380,23360,23360,146,,10:18,23290,23290,23270,23270,167,,11:20,23310,23330,23310,23320,525,,13:55,23380,23390,23370,23370,395,,17:30,23420,23580,23410,23490,6154,,19:50,23630,23660,23630,23660,842,,1:00,23630,23650,23620,23650,1108,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:17,23370,23370,23360,23370,195,,10:21,23270,23270,23260,23260,384,,11:25,23320,23320,23310,23320,278,,14:05,23370,23380,23360,23360,1237,,17:45,23490,23560,23490,23520,2988,,20:10,23650,23690,23640,23680,1056,,1:30,23640,23650,23590,23640,1033,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:18,23370,23370,23340,23340,487,,10:24,23260,23260,23250,23260,560,,11:30,23330,23330,23310,23330,306,,14:15,23360,23360,23320,23330,1485,,18:00,23520,23590,23510,23540,2217,,20:30,23680,23680,23570,23620,2922,,2:00,23640,23660,23640,23650,372,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:19,23340,23340,23340,23340,288,,10:27,23270,23280,23270,23270,360,,11:35,23330,23340,23330,23340,216,,14:25,23330,23350,23330,23340,732,,18:15,23550,23610,23550,23600,2340,,20:50,23610,23620,23580,23590,1029,,2:30,23640,23650,23630,23630,421,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:20,23350,23350,23350,23350,73,,10:30,23270,23280,23240,23240,762,,11:40,23340,23350,23330,23340,365,,14:35,23330,23340,23310,23310,1448,,18:30,23600,23670,23600,23670,2174,,21:10,23600,23640,23600,23620,784,,3:00,23630,23630,23620,23630,263,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:21,23340,23340,23320,23330,242,,10:33,23240,23240,23210,23220,1053,,11:45,23340,23340,23320,23330,402,,14:45,23320,23330,23290,23320,1576,,18:45,23670,23690,23650,23660,1200,,21:30,23620,23640,23610,23630,377,,3:30,23630,23660,23630,23650,317,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:22,23320,23320,23320,23320,166,,10:36,23230,23250,23230,23240,599,,11:50,23330,23330,23330,23330,161,,14:55,23320,23320,23290,23320,4764,,19:00,23660,23660,23620,23620,1306,,21:50,23630,23650,23610,23650,583,,4:00,23650,23660,23630,23660,276,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:23,23310,23320,23300,23300,133,,10:39,23250,23280,23250,23280,935,,11:55,23330,23330,23320,23320,185,,15:05,23320,23360,23320,23350,1635,,19:15,23620,23640,23610,23610,670,,22:10,23650,23680,23640,23650,1118,,4:30,23660,23680,23660,23680,299,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:24,23300,23300,23280,23290,346,,10:42,23280,23290,23260,23270,407,,12:00,23320,23330,23310,23330,393,,15:15,23360,23360,23360,23360,1729,,19:30,23620,23640,23610,23630,625,,22:30,23660,23680,23650,23670,776,,5:00,23670,23700,23670,23690,444,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:25,23290,23320,23290,23310,320,,10:45,23270,23290,23260,23290,506,,12:05,23330,23330,23330,23330,198,,16:30,23330,23330,23320,23330,706,,19:45,23630,23640,23620,23630,382,,22:50,23670,23680,23650,23650,467,,5:30,23690,23690,23690,23690,96,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:26,23310,23310,23290,23290,111,,10:48,23300,23300,23290,23300,392,,12:10,23320,23320,23300,23300,296,,16:40,23330,23340,23320,23340,176,,20:00,23630,23660,23630,23650,767,,23:10,23660,23670,23630,23670,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/05,9:27,23290,23290,23270,23280,264,,10:51,23300,23306,23290,23300,758,,12:15,23300,23310,23300,23310,202,,16:50,23350,23350,23320,23330,258,,20:15,23640,23690,23640,23680,857,,23:30,23660,23660,23590,23630,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
