〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/02/04,8:45,22830,22850,22830,22840,718,,8:45,22830,22850,22830,22850,975,,8:45,22830,22870,22830,22860,1164,,8:45,22830,22870,22830,22840,1602,,8:45,22830,22870,22830,22850,2017,,8:45,22830,22870,22830,22860,3492,,8:45,22830,22910,22830,22870,4781,,8:45,22830,22910,22830,22860,8893,,20/02/04,22830,23090,22830,23090,52346,,20/02/04,23080,23400,23040,23390,30460
20/02/04,8:46,22840,22840,22830,22840,145,,8:48,22860,22870,22850,22860,282,,8:50,22850,22864,22840,22840,438,,8:55,22840,22860,22830,22860,1890,,9:00,22840,22910,22830,22870,2764,,9:05,22860,22910,22850,22850,2671,,9:15,22880,22880,22840,22860,4112,,9:45,22860,23000,22850,22960,11246,,,,,,,,,,,,,,
20/02/04,8:47,22840,22850,22840,22850,112,,8:51,22860,22860,22850,22850,277,,8:55,22840,22850,22830,22850,415,,9:05,22860,22910,22860,22870,1289,,9:15,22880,22880,22840,22870,2235,,9:25,22850,22880,22840,22860,2730,,9:45,22860,22920,22850,22900,4250,,10:45,22960,23010,22930,22960,6534,,,,,,,,,,,,,,
20/02/04,8:48,22860,22860,22850,22850,76,,8:54,22850,22850,22840,22850,148,,9:00,22840,22860,22830,22860,1475,,9:15,22880,22880,22850,22850,1382,,9:30,22870,22880,22840,22860,1877,,9:45,22860,22920,22850,22880,3404,,10:15,22910,23000,22900,22960,6996,,11:45,22950,23050,22930,23020,5958,,,,,,,,,,,,,,
20/02/04,8:49,22860,22870,22850,22860,113,,8:57,22840,22850,22830,22850,335,,9:05,22860,22880,22860,22880,415,,9:25,22850,22880,22840,22880,1494,,9:45,22860,22880,22850,22880,1431,,10:05,22870,22960,22870,22940,3404,,10:45,22960,23010,22960,22960,4082,,12:45,23020,23080,23010,23040,5692,,,,,,,,,,,,,,
20/02/04,8:50,22850,22864,22850,22860,93,,9:00,22840,22860,22830,22840,1149,,9:10,22880,22910,22860,22870,874,,9:35,22880,22880,22840,22860,1236,,10:00,22880,22920,22870,22900,2819,,10:25,22940,23000,22920,22960,4438,,11:15,22960,22980,22930,22960,2452,,13:45,23040,23090,23020,23070,6108,,,,,,,,,,,,,,
20/02/04,8:51,22860,22860,22860,22860,124,,9:03,22840,22860,22840,22860,387,,9:15,22880,22880,22860,22870,900,,9:45,22860,22870,22850,22860,1011,,10:15,22910,22960,22900,22920,3517,,10:45,22960,23010,22960,22980,2860,,11:45,22950,22960,22930,22950,1337,,14:45,23070,23080,23040,23070,6566,,,,,,,,,,,,,,
20/02/04,8:52,22860,22860,22860,22860,0,,9:06,22860,22860,22860,22860,231,,9:20,22870,22880,22850,22850,482,,9:55,22860,22920,22860,22880,2393,,10:30,22930,23000,22930,22960,3479,,11:05,22980,22990,22930,22950,2347,,12:15,22950,23050,22940,23020,4621,,15:15,23090,23090,23090,23090,1349,,,,,,,,,,,,,,
20/02/04,8:53,22850,22860,22850,22850,153,,9:09,22870,22910,22870,22880,700,,9:25,22850,22870,22840,22870,853,,10:05,22870,22910,22870,22900,846,,10:45,22960,23010,22960,23000,2474,,11:25,22960,22980,22950,22960,1327,,12:45,23020,23040,23010,23010,2361,,16:30,23080,23230,23040,23210,5805,,,,,,,,,,,,,,
20/02/04,8:54,22850,22850,22840,22840,68,,9:12,22880,22890,22860,22870,297,,9:30,22870,22880,22870,22880,641,,10:15,22910,22960,22900,22940,2558,,11:00,23000,23000,22960,22960,1608,,11:45,22950,22960,22940,22950,924,,13:15,23010,23080,23010,23040,3331,,17:30,23210,23210,23170,23210,3157,,,,,,,,,,,,,,
