〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/04/19,8:45,29720,29730,29710,29720,319,,8:45,29720,29740,29710,29740,400,,8:45,29720,29740,29710,29730,442,,8:45,29720,29740,29710,29720,614,,8:45,29720,29740,29690,29700,784,,8:45,29720,29740,29550,29600,3206,,8:45,29720,29740,29520,29540,4927,,8:45,29720,29740,29520,29630,7058,,21/04/19,29720,29820,29520,29690,26390,,21/04/19,29690,29700,29190,29310,11882
21/04/19,8:46,29720,29740,29720,29740,64,,8:48,29740,29740,29730,29740,64,,8:50,29730,29740,29710,29720,172,,8:55,29710,29710,29550,29600,2592,,9:00,29700,29700,29520,29540,4143,,9:05,29600,29600,29520,29550,2442,,9:15,29540,29650,29530,29630,2131,,9:45,29630,29670,29610,29660,2511,,,,,,,,,,,,,,
21/04/19,8:47,29740,29740,29740,29740,17,,8:51,29740,29740,29710,29720,133,,8:55,29710,29710,29690,29700,170,,9:05,29600,29600,29520,29540,1721,,9:15,29540,29580,29530,29560,875,,9:25,29560,29650,29540,29630,1410,,9:45,29630,29670,29620,29660,1253,,10:45,29670,29760,29660,29750,2801,,,,,,,,,,,,,,
21/04/19,8:48,29740,29740,29740,29740,21,,8:54,29720,29720,29690,29710,133,,9:00,29700,29700,29550,29600,2422,,9:15,29540,29580,29530,29550,721,,9:30,29560,29650,29540,29630,1256,,9:45,29630,29670,29620,29660,912,,10:15,29670,29670,29610,29660,1258,,11:45,29750,29820,29710,29790,3823,,,,,,,,,,,,,,
21/04/19,8:49,29740,29740,29730,29730,21,,8:57,29710,29710,29700,29700,54,,9:05,29600,29600,29520,29570,1253,,9:25,29560,29650,29540,29610,771,,9:45,29630,29660,29620,29650,557,,10:05,29660,29670,29630,29630,712,,10:45,29670,29760,29660,29740,2207,,12:45,29790,29800,29730,29740,1192,,,,,,,,,,,,,,
21/04/19,8:50,29730,29740,29730,29740,22,,9:00,29700,29700,29550,29600,2020,,9:10,29560,29570,29540,29540,468,,9:35,29610,29640,29600,29630,639,,10:00,29650,29670,29630,29660,696,,10:25,29620,29660,29610,29660,887,,11:15,29740,29760,29730,29750,594,,13:45,29740,29750,29650,29680,2306,,,,,,,,,,,,,,
21/04/19,8:51,29740,29740,29740,29740,40,,9:03,29590,29610,29570,29570,589,,9:15,29540,29580,29530,29560,404,,9:45,29630,29660,29620,29650,504,,10:15,29670,29670,29620,29650,598,,10:45,29670,29760,29660,29740,1843,,11:45,29750,29750,29710,29740,642,,14:45,29680,29690,29640,29650,2447,,,,,,,,,,,,,,
21/04/19,8:52,29740,29740,29730,29730,33,,9:06,29560,29560,29520,29540,978,,9:20,29570,29570,29550,29550,317,,9:55,29650,29670,29640,29660,408,,10:30,29640,29660,29610,29660,660,,11:05,29750,29750,29730,29740,572,,12:15,29740,29820,29720,29790,3181,,15:15,29690,29690,29690,29690,4252,,,,,,,,,,,,,,
21/04/19,8:53,29720,29720,29710,29720,60,,9:09,29550,29570,29550,29560,256,,9:25,29560,29570,29560,29560,154,,10:05,29660,29670,29630,29660,341,,10:45,29670,29740,29660,29720,1300,,11:25,29740,29760,29730,29750,386,,12:45,29790,29800,29750,29750,700,,16:30,29690,29700,29630,29650,870,,,,,,,,,,,,,,
21/04/19,8:54,29720,29720,29710,29720,17,,9:12,29560,29570,29540,29540,300,,9:30,29560,29650,29540,29610,617,,10:15,29670,29670,29630,29630,371,,11:00,29720,29760,29710,29740,907,,11:45,29750,29750,29710,29730,542,,13:15,29760,29760,29730,29740,492,,17:30,29640,29650,29610,29620,387,,,,,,,,,,,,,,
