〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/04/20,8:45,29400,29410,29370,29390,888,,8:45,29400,29410,29340,29380,1222,,8:45,29400,29410,29340,29370,1360,,8:45,29400,29410,29340,29360,1660,,8:45,29400,29410,29310,29340,2104,,8:45,29400,29410,29220,29270,4108,,8:45,29400,29410,29200,29220,6265,,8:45,29400,29410,29130,29170,11502,,21/04/20,29400,29410,29000,29140,41137,,21/04/20,29140,29140,28510,28610,21970
21/04/20,8:46,29380,29380,29340,29350,229,,8:48,29380,29390,29370,29380,225,,8:50,29370,29390,29350,29360,300,,8:55,29360,29360,29220,29270,2448,,9:00,29340,29360,29200,29220,4161,,9:05,29270,29280,29130,29140,5404,,9:15,29210,29220,29130,29170,5237,,9:45,29170,29200,29070,29120,6900,,,,,,,,,,,,,,
21/04/20,8:47,29350,29380,29350,29380,105,,8:51,29380,29380,29350,29360,153,,8:55,29360,29360,29310,29340,444,,9:05,29270,29280,29200,29220,2157,,9:15,29210,29210,29130,29150,3838,,9:25,29140,29220,29130,29170,1990,,9:45,29170,29180,29070,29140,3645,,10:45,29130,29180,29100,29120,3666,,,,,,,,,,,,,,
21/04/20,8:48,29380,29380,29370,29370,60,,8:54,29370,29370,29330,29330,317,,9:00,29340,29360,29220,29270,2004,,9:15,29210,29210,29130,29140,3247,,9:30,29150,29220,29140,29170,1399,,9:45,29170,29180,29090,29130,2775,,10:15,29140,29200,29120,29120,3255,,11:45,29120,29170,29100,29130,2192,,,,,,,,,,,,,,
21/04/20,8:49,29370,29380,29370,29370,78,,8:57,29330,29340,29310,29340,187,,9:05,29270,29280,29240,29240,911,,9:25,29140,29220,29130,29220,1274,,9:45,29170,29180,29090,29100,2030,,10:05,29120,29180,29070,29160,2284,,10:45,29130,29180,29100,29110,2629,,12:45,29120,29130,29000,29080,4631,,,,,,,,,,,,,,
21/04/20,8:50,29370,29390,29370,29380,87,,9:00,29340,29360,29220,29290,1491,,9:10,29250,29260,29200,29220,1246,,9:35,29220,29220,29160,29170,716,,10:00,29090,29140,29070,29140,1615,,10:25,29170,29200,29120,29120,1841,,11:15,29100,29140,29100,29120,1037,,13:45,29080,29110,29030,29100,3531,,,,,,,,,,,,,,
21/04/20,8:51,29380,29380,29370,29370,81,,9:03,29290,29300,29240,29260,782,,9:15,29210,29210,29130,29150,1981,,9:45,29170,29180,29120,29120,822,,10:15,29140,29200,29130,29200,1960,,10:45,29130,29180,29120,29130,1765,,11:45,29120,29160,29100,29140,799,,14:45,29100,29110,29040,29060,4133,,,,,,,,,,,,,,
21/04/20,8:52,29370,29370,29360,29360,15,,9:06,29260,29280,29240,29250,440,,9:20,29140,29170,29130,29140,1266,,9:55,29120,29140,29090,29130,1953,,10:30,29190,29190,29120,29120,1295,,11:05,29130,29140,29100,29140,1359,,12:15,29140,29170,29120,29130,1393,,15:15,29140,29140,29140,29140,4582,,,,,,,,,,,,,,
21/04/20,8:53,29360,29360,29350,29360,57,,9:09,29250,29260,29200,29200,990,,9:25,29140,29170,29130,29150,591,,10:05,29120,29140,29070,29140,870,,10:45,29130,29180,29120,29160,1488,,11:25,29140,29140,29110,29120,542,,12:45,29120,29130,29040,29040,2071,,16:30,29140,29140,29050,29100,2577,,,,,,,,,,,,,,
21/04/20,8:54,29370,29370,29360,29360,60,,9:12,29200,29230,29200,29220,458,,9:30,29150,29220,29140,29220,683,,10:15,29140,29180,29130,29160,1414,,11:00,29160,29170,29100,29110,1141,,11:45,29120,29120,29100,29120,409,,13:15,29040,29100,29000,29080,2560,,17:30,29100,29100,28940,28940,2177,,,,,,,,,,,,,,
21/04/20,8:55,29360,29360,29330,29330,191,,9:15,29210,29210,29150,29170,1259,,9:35,29220,29220,29160,29180,420,,10:25,29170,29200,29150,29180,1066,,11:15,29100,29140,29100,29140,727,,12:05,29120,29160,29110,29130,562,,13:45,29080,29110,29050,29050,1466,,18:30,28930,28940,28770,28830,3198,,,,,,,,,,,,,,
21/04/20,8:56,29330,29340,29330,29330,66,,9:18,29180,29190,29130,29140,997,,9:40,29170,29180,29160,29170,296,,10:35,29170,29170,29120,29120,775,,11:30,29130,29130,29110,29120,310,,12:25,29140,29170,29130,29130,1221,,14:15,29060,29110,29030,29100,2065,,19:30,28840,28850,28700,28730,2620,,,,,,,,,,,,,,
21/04/20,8:57,29330,29330,29330,29330,1,,9:21,29150,29170,29130,29130,709,,9:45,29170,29180,29150,29150,254,,10:45,29130,29170,29120,29160,1011,,11:45,29120,29120,29100,29110,234,,12:45,29120,29130,29090,29100,750,,14:45,29100,29110,29040,29060,4133,,20:30,28720,28780,28720,28760,993,,,,,,,,,,,,,,
21/04/20,8:58,29340,29340,29320,29320,141,,9:24,29140,29160,29130,29160,622,,9:50,29160,29160,29120,29120,568,,10:55,29160,29180,29130,29130,754,,12:00,29110,29160,29110,29140,565,,13:05,29100,29100,29040,29040,1882,,15:15,29140,29140,29140,29140,4582,,21:30,28760,28840,28750,28800,779,,,,,,,,,,,,,,
21/04/20,8:59,29320,29340,29310,29340,45,,9:27,29160,29170,29150,29150,251,,9:55,29120,29130,29090,29100,1208,,11:05,29130,29140,29100,29110,864,,12:15,29140,29160,29120,29160,263,,13:25,29040,29100,29000,29080,1999,,16:30,29140,29140,29080,29080,1466,,22:30,28810,28870,28710,28760,2355,,,,,,,,,,,,,,
21/04/20,9:00,29340,29360,29240,29240,841,,9:30,29150,29190,29140,29190,373,,10:00,29090,29140,29090,29130,745,,11:15,29100,29140,29100,29140,495,,12:30,29150,29170,29130,29130,1130,,13:45,29080,29110,29060,29090,906,,17:00,29080,29110,29050,29100,1111,,23:30,28770,28770,28510,28570,4231,,,,,,,,,,,,,,
21/04/20,9:01,29240,29270,29220,29270,361,,9:33,29190,29220,29190,29190,445,,10:05,29120,29120,29070,29070,521,,11:25,29140,29140,29120,29120,398,,12:45,29120,29130,29090,29110,652,,14:05,29100,29100,29030,29040,1282,,17:30,29100,29100,29050,29050,642,,0:30,28570,28640,28520,28610,1316,,,,,,,,,,,,,,
21/04/20,9:02,29270,29290,29260,29290,289,,9:36,29190,29200,29160,29170,270,,10:10,29080,29140,29080,29140,349,,11:35,29120,29130,29110,29120,144,,13:00,29110,29110,29040,29040,1419,,14:25,29040,29110,29030,29100,1343,,18:00,29050,29060,28940,28940,1535,,1:30,28610,28630,28560,28560,563,,,,,,,,,,,,,,
21/04/20,9:03,29290,29300,29270,29290,268,,9:39,29170,29180,29160,29170,128,,10:15,29140,29170,29130,29150,346,,11:45,29120,29120,29100,29110,134,,13:15,29040,29060,29000,29020,1585,,14:45,29100,29110,29070,29070,2995,,18:30,28930,28940,28830,28840,1901,,2:30,28560,28600,28560,28560,237,,,,,,,,,,,,,,
21/04/20,9:04,29290,29300,29250,29270,245,,9:42,29170,29170,29160,29170,183,,10:20,29160,29180,29130,29160,1068,,11:55,29110,29120,29100,29120,275,,13:30,29030,29100,29030,29080,975,,15:05,29080,29080,29040,29060,1138,,19:00,28850,28850,28770,28830,1297,,3:30,28560,28640,28530,28630,427,,,,,,,,,,,,,,
21/04/20,9:05,29270,29280,29240,29260,269,,9:45,29170,29180,29160,29180,160,,10:25,29170,29200,29150,29200,546,,12:05,29120,29160,29110,29140,390,,13:45,29080,29110,29060,29070,548,,15:15,29140,29140,29140,29140,4582,,19:30,28840,28850,28750,28830,1090,,4:30,28630,28680,28610,28610,405,,,,,,,,,,,,,,
21/04/20,9:06,29260,29280,29260,29280,140,,9:48,29180,29180,29150,29160,127,,10:30,29190,29190,29170,29180,520,,12:15,29140,29140,29120,29130,172,,14:00,29070,29100,29050,29050,918,,16:30,29140,29140,29090,29130,1017,,20:00,28830,28830,28700,28730,1530,,5:30,28610,28610,28610,28610,92,,,,,,,,,,,,,,
21/04/20,9:07,29280,29280,29250,29250,205,,9:51,29160,29160,29140,29150,331,,10:35,29170,29170,29140,29150,459,,12:25,29140,29160,29130,29160,525,,14:15,29060,29070,29030,29060,1119,,16:50,29120,29120,29050,29060,939,,20:30,28720,28770,28720,28750,532,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:08,29250,29250,29240,29250,95,,9:54,29150,29150,29090,29100,941,,10:40,29150,29150,29120,29120,316,,12:35,29160,29170,29130,29130,696,,14:30,29060,29110,29060,29100,946,,17:10,29060,29110,29050,29100,621,,21:00,28740,28780,28740,28760,461,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:09,29250,29250,29240,29240,202,,9:57,29100,29110,29090,29100,471,,10:45,29130,29150,29120,29140,326,,12:45,29120,29130,29090,29120,495,,14:45,29100,29110,29070,29100,1861,,17:30,29100,29100,29050,29070,499,,21:30,28760,28770,28750,28770,245,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:10,29250,29260,29240,29240,211,,10:00,29090,29130,29090,29130,512,,10:50,29150,29170,29130,29160,685,,12:55,29120,29120,29100,29100,255,,15:00,29090,29110,29040,29060,2272,,17:50,29070,29070,29030,29030,450,,22:00,28770,28840,28770,28800,534,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:11,29240,29240,29200,29200,577,,10:03,29130,29140,29110,29110,313,,10:55,29160,29180,29160,29160,477,,13:05,29100,29100,29040,29040,1321,,15:15,29140,29140,29140,29140,4582,,18:10,29040,29040,28940,28940,1228,,22:30,28810,28870,28770,28790,1432,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:12,29200,29230,29200,29210,243,,10:06,29110,29120,29100,29100,123,,11:00,29160,29170,29130,29130,277,,13:15,29040,29060,29040,29040,561,,16:30,29140,29140,29090,29110,797,,18:30,28930,28940,28830,28850,1476,,23:00,28790,28800,28710,28760,923,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:13,29220,29220,29210,29210,118,,10:09,29100,29120,29070,29120,532,,11:05,29130,29140,29120,29130,443,,13:25,29040,29050,29000,29050,1401,,16:45,29110,29130,29080,29080,669,,18:50,28850,28880,28790,28800,902,,23:30,28770,28770,28550,28590,2170,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:14,29220,29230,29220,29220,97,,10:12,29120,29140,29120,29140,135,,11:10,29130,29140,29100,29110,421,,13:35,29050,29100,29050,29080,598,,17:00,29080,29090,29050,29080,738,,19:10,28790,28840,28770,28830,820,,0:00,28590,28640,28510,28570,2061,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:15,29210,29210,29180,29180,436,,10:15,29140,29170,29130,29170,283,,11:15,29100,29120,29100,29110,267,,13:45,29080,29110,29080,29100,346,,17:15,29090,29110,29070,29100,373,,19:30,28840,28850,28750,28810,954,,0:30,28570,28610,28520,28570,840,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:16,29190,29190,29150,29160,677,,10:18,29160,29180,29150,29180,213,,11:20,29110,29140,29100,29140,228,,13:55,29100,29100,29060,29090,560,,17:30,29100,29100,29050,29050,462,,19:50,28810,28830,28800,28820,275,,1:00,28570,28640,28560,28610,476,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:17,29170,29170,29160,29170,146,,10:21,29170,29170,29130,29160,877,,11:25,29140,29140,29130,29140,232,,14:05,29100,29100,29050,29050,560,,17:45,29050,29070,29050,29050,180,,20:10,28820,28830,28700,28730,1391,,1:30,28610,28620,28580,28610,376,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:18,29180,29190,29150,29160,333,,10:24,29170,29170,29150,29150,294,,11:30,29130,29130,29120,29120,166,,14:15,29060,29070,29030,29040,722,,18:00,29050,29060,29030,29030,505,,20:30,28720,28770,28720,28760,406,,2:00,28610,28630,28560,28560,187,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:19,29150,29150,29130,29150,389,,10:27,29150,29200,29150,29200,293,,11:35,29120,29130,29120,29130,66,,14:25,29040,29090,29030,29090,791,,18:15,29030,29030,28940,28940,1030,,20:50,28760,28770,28740,28740,289,,2:30,28560,28590,28560,28590,167,,,,,,,,,,,,,,,,,,,,,
21/04/20,9:20,29140,29150,29130,29140,275,,10:30,29190,29190,29170,29180,392,,11:40,29130,29130,29110,29120,78,,14:35,29090,29110,29080,29100,552,,18:30,28930,28940,28830,28870,1326,,21:10,28740,28780,28740,28760,298,,3:00,28590,28600,28560,28560,70,,,,,,,,,,,,,,,,,,,,,
