〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
23/08/14,8:45,32470,32490,32460,32490,340,,8:45,32470,32500,32460,32480,641,,8:45,32470,32500,32460,32470,785,,8:45,32470,32500,32450,32460,1001,,8:45,32470,32500,32450,32470,1235,,8:45,32470,32500,32400,32400,2846,,8:45,32470,32500,32400,32440,4216,,8:45,32470,32600,32390,32470,9980,,23/08/14,32470,32600,32010,32090,42202,,23/08/14,32190,32300,32070,32290,16008
23/08/14,8:46,32500,32500,32470,32480,212,,8:48,32480,32480,32470,32470,202,,8:50,32470,32470,32450,32460,216,,8:55,32460,32470,32400,32400,1845,,9:00,32470,32490,32400,32440,2981,,9:05,32400,32490,32390,32480,3036,,9:15,32440,32600,32390,32470,5764,,9:45,32470,32470,32240,32310,8640,,,,,,,,,,,,,,
23/08/14,8:47,32490,32490,32480,32480,89,,8:51,32470,32470,32450,32460,129,,8:55,32460,32470,32450,32470,234,,9:05,32400,32490,32400,32440,1370,,9:15,32440,32600,32390,32600,3158,,9:25,32480,32600,32470,32470,4098,,9:45,32470,32470,32280,32340,5559,,10:45,32310,32330,32120,32140,6461,,,,,,,,,,,,,,
23/08/14,8:48,32480,32480,32470,32470,142,,8:54,32460,32470,32460,32470,76,,9:00,32470,32470,32400,32400,1611,,9:15,32440,32490,32390,32480,1666,,9:30,32590,32600,32470,32470,2606,,9:45,32470,32470,32280,32280,4247,,10:15,32340,32380,32240,32310,3081,,11:45,32140,32160,32050,32050,4032,,,,,,,,,,,,,,
23/08/14,8:49,32470,32470,32470,32470,2,,8:57,32470,32470,32450,32470,187,,9:05,32400,32490,32400,32480,810,,9:25,32480,32600,32480,32570,2578,,9:45,32470,32470,32340,32360,2817,,10:05,32280,32380,32280,32360,2199,,10:45,32310,32330,32180,32180,3414,,12:45,32050,32110,32030,32050,3782,,,,,,,,,,,,,,
23/08/14,8:50,32470,32470,32470,32470,58,,9:00,32470,32470,32410,32450,1206,,9:10,32490,32490,32420,32440,560,,9:35,32580,32590,32470,32470,1520,,10:00,32360,32360,32280,32340,2742,,10:25,32360,32360,32240,32310,2194,,11:15,32170,32180,32120,32140,3047,,13:45,32050,32120,32010,32090,3783,,,,,,,,,,,,,,
23/08/14,8:51,32470,32470,32460,32460,29,,9:03,32450,32450,32400,32420,619,,9:15,32440,32440,32390,32440,713,,9:45,32470,32470,32400,32410,1406,,10:15,32340,32380,32300,32320,1308,,10:45,32310,32330,32270,32270,1636,,11:45,32140,32160,32090,32130,2015,,14:45,32090,32100,32030,32060,3965,,,,,,,,,,,,,,
23/08/14,8:52,32470,32470,32460,32460,38,,9:06,32420,32490,32420,32470,484,,9:20,32430,32490,32420,32480,953,,9:55,32410,32410,32280,32280,2841,,10:30,32320,32320,32240,32310,1773,,11:05,32270,32320,32140,32160,3392,,12:15,32130,32150,32050,32050,2017,,15:15,32090,32090,32090,32090,1559,,,,,,,,,,,,,,
23/08/14,8:53,32460,32460,32450,32460,62,,9:09,32470,32490,32460,32470,358,,9:25,32480,32600,32480,32600,1492,,10:05,32280,32360,32280,32340,1312,,10:45,32310,32330,32290,32310,1073,,11:25,32160,32170,32120,32140,1433,,12:45,32050,32110,32030,32080,2413,,16:30,32190,32260,32130,32180,4252,,,,,,,,,,,,,,
23/08/14,8:54,32460,32460,32460,32460,29,,9:12,32470,32470,32420,32440,314,,9:30,32590,32600,32560,32570,1086,,10:15,32340,32380,32300,32360,887,,11:00,32300,32320,32180,32180,2341,,11:45,32140,32160,32090,32110,1458,,13:15,32080,32080,32040,32050,1369,,17:30,32180,32220,32160,32210,1804,,,,,,,,,,,,,,
