〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
24/01/03,8:45,33100,33140,33090,33140,708,,8:45,33100,33180,33090,33170,820,,8:45,33100,33180,33090,33170,878,,8:45,33100,33180,33090,33180,950,,8:45,33100,33200,33090,33200,987,,8:45,33100,33220,33090,33200,1211,,8:45,33100,33220,33090,33150,1458,,8:45,33100,33220,33090,33170,1852,,24/01/03,33100,33270,33090,33250,5633,,24/01/03,33270,33330,33040,33050,9376
24/01/03,8:46,33140,33160,33140,33150,69,,8:48,33180,33180,33170,33180,64,,8:50,33180,33180,33170,33180,72,,8:55,33190,33220,33180,33200,261,,9:00,33200,33220,33140,33150,471,,9:05,33190,33190,33130,33140,383,,9:15,33160,33180,33130,33170,394,,9:45,33170,33230,33170,33200,981,,,,,,,,,,,,,,
24/01/03,8:47,33150,33180,33150,33170,43,,8:51,33180,33180,33170,33170,54,,8:55,33190,33200,33190,33200,37,,9:05,33190,33190,33140,33150,247,,9:15,33160,33180,33130,33130,186,,9:25,33140,33170,33130,33170,258,,9:45,33170,33220,33170,33220,492,,10:45,33190,33240,33190,33240,672,,,,,,,,,,,,,,
24/01/03,8:48,33180,33180,33170,33180,34,,8:54,33180,33190,33180,33190,31,,9:00,33200,33220,33180,33200,224,,9:15,33160,33180,33130,33140,136,,9:30,33130,33170,33130,33170,208,,9:45,33170,33210,33170,33210,393,,10:15,33210,33230,33190,33200,489,,11:45,33240,33270,33200,33210,874,,,,,,,,,,,,,,
24/01/03,8:49,33180,33180,33170,33170,24,,8:57,33190,33200,33190,33200,18,,9:05,33190,33190,33150,33150,184,,9:25,33140,33150,33130,33150,126,,9:45,33170,33200,33170,33190,313,,10:05,33200,33230,33200,33220,318,,10:45,33190,33230,33190,33220,421,,12:45,33210,33250,33210,33240,314,,,,,,,,,,,,,,
24/01/03,8:50,33180,33180,33180,33180,6,,9:00,33200,33220,33180,33180,186,,9:10,33150,33170,33140,33150,63,,9:35,33150,33170,33130,33170,132,,10:00,33190,33220,33190,33220,179,,10:25,33220,33220,33190,33200,270,,11:15,33220,33240,33200,33240,251,,13:45,33240,33250,33210,33210,541,,,,,,,,,,,,,,
24/01/03,8:51,33180,33180,33170,33170,28,,9:03,33180,33200,33160,33170,76,,9:15,33160,33180,33160,33160,77,,9:45,33170,33200,33170,33190,242,,10:15,33210,33230,33200,33220,257,,10:45,33190,33210,33190,33210,206,,11:45,33240,33270,33240,33250,504,,14:45,33220,33240,33210,33220,297,,,,,,,,,,,,,,
24/01/03,8:52,33170,33170,33170,33170,7,,9:06,33160,33170,33150,33150,128,,9:20,33160,33160,33130,33140,59,,9:55,33190,33210,33170,33210,151,,10:30,33220,33220,33190,33200,232,,11:05,33210,33230,33210,33210,284,,12:15,33250,33250,33200,33210,370,,15:15,33250,33250,33250,33250,102,,,,,,,,,,,,,,
24/01/03,8:53,33170,33180,33170,33170,19,,9:09,33150,33160,33150,33150,28,,9:25,33140,33140,33130,33130,50,,10:05,33200,33220,33200,33220,99,,10:45,33190,33200,33190,33190,121,,11:25,33210,33240,33200,33240,182,,12:45,33210,33220,33210,33220,182,,16:30,33270,33330,33260,33310,803,,,,,,,,,,,,,,
