〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/03/31,8:45,19090,19100,19070,19070,716,,8:45,19090,19100,19030,19050,985,,8:45,19090,19100,19030,19070,1230,,8:45,19090,19100,19030,19100,1788,,8:45,19090,19130,19030,19130,2449,,8:45,19090,19150,19030,19110,3283,,8:45,19090,19150,19000,19020,5016,,8:45,19090,19150,18970,19100,7821,,20/03/31,19090,19310,18590,18710,52979,,20/03/31,18880,18920,18540,18700,29163
20/03/31,8:46,19070,19070,19040,19050,168,,8:48,19050,19080,19040,19070,410,,8:50,19070,19100,19070,19100,558,,8:55,19100,19150,19090,19110,1495,,9:00,19140,19150,19000,19020,2567,,9:05,19110,19150,18970,19040,3086,,9:15,19020,19120,18970,19100,2805,,9:45,19090,19310,19070,19170,9413,,,,,,,,,,,,,,
20/03/31,8:47,19040,19060,19030,19050,101,,8:51,19080,19090,19070,19080,233,,8:55,19100,19130,19090,19130,661,,9:05,19110,19150,19000,19020,1733,,9:15,19020,19090,18970,19070,1618,,9:25,19040,19120,19030,19100,1452,,9:45,19090,19310,19070,19250,6137,,10:45,19180,19240,19170,19170,4426,,,,,,,,,,,,,,
20/03/31,8:48,19050,19070,19050,19050,113,,8:54,19090,19130,19090,19110,575,,9:00,19140,19150,19090,19110,834,,9:15,19020,19050,18970,19040,1353,,9:30,19080,19120,19060,19100,1187,,9:45,19090,19220,19070,19210,3011,,10:15,19250,19250,19150,19170,3276,,11:45,19170,19190,19040,19080,3886,,,,,,,,,,,,,,
20/03/31,8:49,19050,19070,19040,19070,132,,8:57,19100,19130,19090,19130,246,,9:05,19110,19150,19110,19110,804,,9:25,19040,19120,19030,19060,659,,9:45,19090,19180,19070,19130,1998,,10:05,19220,19310,19170,19220,4285,,10:45,19180,19240,19170,19180,2217,,12:45,19070,19070,18820,18860,5844,,,,,,,,,,,,,,
20/03/31,8:50,19070,19080,19070,19070,165,,9:00,19140,19150,19090,19110,621,,9:10,19110,19110,19000,19020,929,,9:35,19060,19110,19060,19100,793,,10:00,19130,19310,19130,19250,4139,,10:25,19220,19220,19150,19170,2117,,11:15,19180,19230,19170,19170,2209,,13:45,18870,19090,18840,19020,8237,,,,,,,,,,,,,,
20/03/31,8:51,19080,19090,19070,19080,111,,9:03,19100,19150,19100,19140,491,,9:15,19020,19050,18970,19030,906,,9:45,19090,19180,19070,19140,1415,,10:15,19250,19250,19170,19220,1566,,10:45,19180,19240,19180,19190,1492,,11:45,19170,19190,19070,19080,1594,,14:45,19020,19050,18590,18680,12033,,,,,,,,,,,,,,
20/03/31,8:52,19080,19080,19070,19070,83,,9:06,19150,19150,19110,19120,431,,9:20,19020,19050,19010,19040,447,,9:55,19140,19220,19120,19210,1596,,10:30,19210,19220,19150,19170,1710,,11:05,19190,19220,19170,19210,1507,,12:15,19070,19130,19040,19080,2292,,15:15,18710,18710,18710,18710,1319,,,,,,,,,,,,,,
20/03/31,8:53,19080,19080,19070,19080,39,,9:09,19120,19120,19060,19070,578,,9:25,19040,19090,19030,19070,265,,10:05,19220,19310,19220,19250,3126,,10:45,19180,19240,19180,19210,1097,,11:25,19210,19230,19170,19170,1427,,12:45,19070,19070,18940,18950,2775,,16:30,18880,18920,18810,18900,4411,,,,,,,,,,,,,,
20/03/31,8:54,19090,19100,19090,19100,160,,9:12,19070,19070,19000,19020,446,,9:30,19080,19120,19060,19060,394,,10:15,19250,19250,19170,19220,1159,,11:00,19210,19240,19170,19180,1120,,11:45,19170,19190,19100,19100,743,,13:15,18950,18960,18820,18860,3069,,17:30,18900,18900,18790,18850,2622,,,,,,,,,,,,,,
20/03/31,8:55,19100,19130,19100,19100,332,,9:15,19020,19050,18970,18970,647,,9:35,19060,19100,19060,19100,278,,10:25,19220,19220,19180,19210,949,,11:15,19180,19230,19170,19230,1389,,12:05,19100,19110,19040,19090,1294,,13:45,18870,18960,18840,18940,3251,,18:30,18860,18890,18630,18660,3855,,,,,,,,,,,,,,
20/03/31,8:56,19090,19110,19090,19110,83,,9:18,18980,19040,18980,19040,356,,9:40,19110,19110,19070,19100,515,,10:35,19210,19210,19150,19170,1168,,11:30,19230,19230,19170,19170,820,,12:25,19090,19130,19040,19080,1849,,14:15,18940,19090,18890,19020,4986,,19:30,18660,18720,18640,18670,1965,,,,,,,,,,,,,,
20/03/31,8:57,19100,19120,19100,19100,64,,9:21,19050,19050,19010,19010,231,,9:45,19090,19100,19070,19100,330,,10:45,19180,19240,19180,19220,788,,11:45,19170,19190,19150,19160,403,,12:45,19070,19070,18950,18970,1711,,14:45,19020,19050,18590,18680,12033,,20:30,18670,18690,18550,18600,2055,,,,,,,,,,,,,,
