〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
20/03/06,8:45,20970,20980,20950,20970,2432,,8:45,20970,20980,20920,20950,3664,,8:45,20970,20980,20920,20950,4153,,8:45,20970,20980,20920,20950,4516,,8:45,20970,20990,20920,20980,5044,,8:45,20970,21030,20920,21010,7359,,8:45,20970,21030,20920,21000,9710,,8:45,20970,21060,20920,20950,16495,,20/03/06,20970,21060,20610,20710,83164,,20/03/06,20670,20740,20210,20320,79469
20/03/06,8:46,20970,20980,20960,20960,427,,8:48,20940,20970,20940,20940,553,,8:50,20940,20960,20930,20950,363,,8:55,20950,21030,20950,21010,2843,,9:00,20980,21030,20950,21000,4666,,9:05,21000,21060,20960,21030,6088,,9:15,21000,21060,20950,20950,6785,,9:45,20950,20950,20800,20830,11974,,,,,,,,,,,,,,
20/03/06,8:47,20960,20960,20920,20950,805,,8:51,20940,20960,20930,20950,212,,8:55,20950,20990,20950,20980,528,,9:05,21000,21020,20960,21000,2351,,9:15,21000,21060,20990,21020,4253,,9:25,21030,21040,20950,20950,3048,,9:45,20950,20950,20840,20840,5307,,10:45,20830,20830,20670,20700,15208,,,,,,,,,,,,,,
20/03/06,8:48,20940,20970,20940,20960,367,,8:54,20950,20960,20950,20960,125,,9:00,20980,21030,20950,21010,2315,,9:15,21000,21060,20990,21030,3737,,9:30,21030,21030,20950,20950,2532,,9:45,20950,20950,20880,20900,4054,,10:15,20840,20850,20800,20830,6667,,11:45,20700,20740,20610,20710,7797,,,,,,,,,,,,,,
20/03/06,8:49,20950,20950,20940,20950,122,,8:57,20960,20990,20950,20980,490,,9:05,21000,21010,20960,21000,1567,,9:25,21030,21040,20990,20990,1326,,9:45,20950,20950,20910,20950,2473,,10:05,20900,20910,20800,20850,3397,,10:45,20830,20830,20680,20680,9864,,12:45,20710,20720,20610,20710,8368,,,,,,,,,,,,,,
20/03/06,8:50,20940,20950,20940,20940,64,,9:00,20980,21020,20950,21000,1721,,9:10,21000,21020,20980,21000,784,,9:35,20990,21010,20950,20950,1722,,10:00,20950,20950,20840,20840,2834,,10:25,20850,20850,20800,20830,4523,,11:15,20680,20720,20670,20700,5344,,13:45,20710,20740,20630,20670,7605,,,,,,,,,,,,,,
20/03/06,8:51,20940,20950,20930,20940,150,,9:03,21010,21030,20980,20980,755,,9:15,21000,21060,20990,21040,3214,,9:45,20950,20950,20910,20940,2125,,10:15,20840,20850,20800,20820,2935,,10:45,20830,20830,20710,20740,6937,,11:45,20700,20720,20610,20640,4035,,14:45,20680,20740,20620,20680,11623,,,,,,,,,,,,,,
20/03/06,8:52,20940,20960,20940,20950,38,,9:06,20980,20990,20960,20980,1123,,9:20,21040,21040,21020,21030,523,,9:55,20950,20950,20880,20900,1929,,10:30,20810,20850,20805,20830,3732,,11:05,20740,20740,20670,20705,5710,,12:15,20640,20740,20630,20710,3762,,15:15,20710,20710,20710,20710,4094,,,,,,,,,,,,,,
20/03/06,8:53,20950,20950,20950,20950,24,,9:09,20980,21020,20980,21020,658,,9:25,21030,21040,21010,21020,516,,10:05,20900,20910,20840,20840,1253,,10:45,20830,20830,20750,20760,4644,,11:25,20700,20720,20670,20700,2561,,12:45,20710,20710,20610,20670,4083,,16:30,20670,20740,20640,20700,6306,,,,,,,,,,,,,,
20/03/06,8:54,20950,20950,20950,20950,87,,9:12,21020,21020,20980,21000,409,,9:30,21030,21030,20990,20990,810,,10:15,20840,20850,20800,20850,2144,,11:00,20760,20770,20680,20680,5220,,11:45,20700,20720,20610,20650,3330,,13:15,20670,20720,20650,20710,4285,,17:30,20700,20710,20530,20580,8248,,,,,,,,,,,,,,
