〔日経２２５〕,　〔１分足〕,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,　〔３分足〕,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,　〔５分足〕,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,　〔１０分足〕,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,　〔１５分足〕,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,　〔２０分足〕,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,　〔３０分足〕,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,　〔６０分足〕,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,　〔日中足〕,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,　〔夜間足〕,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
19/02/28,8:45,21550,21570,21550,21560,438,,8:45,21550,21570,21550,21550,578,,8:45,21550,21570,21550,21550,677,,8:45,21550,21570,21540,21550,954,,8:45,21550,21570,21540,21540,1109,,8:45,21550,21570,21460,21470,3277,,8:45,21550,21570,21440,21460,5320,,8:45,21550,21570,21440,21480,9805,,19/02/28,21550,21570,21360,21390,50815,,19/02/28,21340,21530,21280,21500,24766
19/02/28,8:46,21560,21560,21550,21550,137,,8:48,21550,21560,21550,21560,101,,8:50,21560,21560,21540,21550,277,,8:55,21550,21550,21460,21470,2323,,9:00,21550,21550,21440,21460,4211,,9:05,21470,21490,21440,21480,4020,,9:15,21460,21500,21450,21480,4485,,9:45,21480,21490,21430,21450,8898,,,,,,,,,,,,,,
19/02/28,8:47,21559,21559,21550,21550,3,,8:51,21560,21560,21540,21550,187,,8:55,21550,21550,21540,21540,155,,9:05,21470,21470,21440,21460,2043,,9:15,21460,21490,21450,21490,2340,,9:25,21480,21500,21470,21480,2508,,9:45,21480,21490,21430,21480,3859,,10:45,21460,21490,21450,21480,6159,,,,,,,,,,,,,,
19/02/28,8:48,21550,21550,21550,21550,16,,8:54,21558,21558,21550,21550,88,,9:00,21550,21550,21460,21470,2168,,9:15,21460,21490,21450,21480,1977,,9:30,21480,21500,21470,21480,2145,,9:45,21480,21490,21430,21460,2829,,10:15,21480,21490,21440,21450,5039,,11:45,21480,21500,21450,21468,4778,,,,,,,,,,,,,,
19/02/28,8:49,21550,21560,21550,21550,83,,8:57,21550,21550,21540,21540,155,,9:05,21470,21470,21440,21458,1197,,9:25,21480,21500,21470,21490,1668,,9:45,21480,21490,21460,21470,1265,,10:05,21460,21490,21460,21470,2530,,10:45,21460,21490,21450,21490,4183,,12:45,21470,21490,21460,21470,2526,,,,,,,,,,,,,,
19/02/28,8:50,21560,21560,21560,21560,2,,9:00,21550,21550,21460,21460,1587,,9:10,21458,21470,21450,21460,846,,9:35,21490,21490,21470,21480,840,,10:00,21460,21490,21430,21480,2594,,10:25,21470,21470,21440,21450,3539,,11:15,21490,21490,21460,21480,1976,,13:45,21470,21490,21390,21400,9356,,,,,,,,,,,,,,
19/02/28,8:51,21560,21560,21540,21550,162,,9:03,21460,21490,21450,21450,760,,9:15,21460,21480,21450,21470,1037,,9:45,21480,21480,21470,21480,235,,10:15,21480,21490,21458,21460,2363,,10:45,21460,21480,21450,21470,3378,,11:45,21480,21500,21450,21460,2938,,14:45,21400,21430,21360,21400,7763,,,,,,,,,,,,,,
19/02/28,8:52,21550,21550,21550,21550,24,,9:06,21450,21470,21440,21460,739,,9:20,21470,21490,21470,21480,940,,9:55,21470,21490,21430,21460,2594,,10:30,21460,21470,21440,21450,2676,,11:05,21470,21490,21470,21480,1829,,12:15,21460,21470,21450,21468,1840,,15:15,21390,21390,21390,21390,1530,,,,,,,,,,,,,,
19/02/28,8:53,21550,21550,21550,21550,1,,9:09,21460,21460,21450,21450,492,,9:25,21480,21490,21470,21490,363,,10:05,21460,21490,21460,21480,1030,,10:45,21460,21478,21450,21470,3025,,11:25,21480,21490,21460,21480,952,,12:45,21470,21490,21460,21480,1338,,16:30,21340,21350,21280,21320,4086,,,,,,,,,,,,,,
