〔日経２２５〕,　〔１分足〕,,,,,,,　〔３分足〕,,,,,,,　〔５分足〕,,,,,,,　〔１０分足〕,,,,,,,　〔１５分足〕,,,,,,,　〔２０分足〕,,,,,,,　〔３０分足〕,,,,,,,　〔６０分足〕,,,,,,,,　〔日中足〕,,,,,,,　〔夜間足〕,,,,
,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,時刻,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高,,↓日付,始値,高値,安値,終値,出来高
21/10/19,8:45,29070,29070,29040,29050,430,,8:45,29070,29080,29040,29070,490,,8:45,29070,29100,29040,29090,609,,8:45,29070,29120,29040,29110,947,,8:45,29070,29120,29040,29100,1285,,8:45,29070,29180,29040,29160,2718,,8:45,29070,29230,29040,29210,5107,,8:45,29070,29250,29040,29180,8254,,21/10/19,29070,29280,29040,29260,28462,,21/10/19,29240,29400,29210,29350,11132
21/10/19,8:46,29060,29060,29050,29060,24,,8:48,29070,29110,29070,29110,170,,8:50,29090,29120,29090,29110,338,,8:55,29110,29180,29080,29160,1771,,9:00,29090,29230,29080,29210,3822,,9:05,29160,29250,29160,29200,3746,,9:15,29220,29250,29180,29180,3147,,9:45,29180,29180,29060,29160,4401,,,,,,,,,,,,,,
21/10/19,8:47,29060,29080,29060,29070,36,,8:51,29100,29120,29100,29100,186,,8:55,29110,29110,29090,29100,338,,9:05,29160,29230,29160,29210,2389,,9:15,29220,29250,29180,29190,1918,,9:25,29200,29240,29180,29180,1790,,9:45,29180,29180,29060,29130,2929,,10:45,29170,29230,29140,29200,2784,,,,,,,,,,,,,,
21/10/19,8:48,29070,29070,29070,29070,17,,8:54,29110,29110,29100,29100,257,,9:00,29090,29180,29080,29160,1433,,9:15,29220,29250,29190,29200,1357,,9:30,29200,29240,29180,29180,1229,,9:45,29180,29180,29060,29140,2413,,10:15,29120,29170,29090,29160,1472,,11:45,29190,29280,29190,29240,2917,,,,,,,,,,,,,,
21/10/19,8:49,29080,29100,29080,29090,102,,8:57,29090,29110,29090,29100,182,,9:05,29160,29210,29160,29200,1498,,9:25,29200,29240,29180,29240,861,,9:45,29180,29180,29060,29130,1927,,10:05,29130,29140,29090,29110,1056,,10:45,29170,29220,29140,29220,1935,,12:45,29240,29270,29200,29210,2552,,,,,,,,,,,,,,
21/10/19,8:50,29090,29110,29090,29110,51,,9:00,29090,29170,29080,29160,1012,,9:10,29190,29230,29190,29210,891,,9:35,29240,29240,29180,29180,929,,10:00,29130,29150,29100,29130,1002,,10:25,29110,29170,29100,29160,932,,11:15,29220,29230,29180,29200,849,,13:45,29220,29220,29180,29220,2387,,,,,,,,,,,,,,
21/10/19,8:51,29100,29120,29100,29120,129,,9:03,29160,29180,29150,29170,640,,9:15,29220,29250,29210,29210,732,,9:45,29180,29180,29120,29130,908,,10:15,29120,29130,29090,29120,696,,10:45,29170,29210,29140,29210,1256,,11:45,29190,29240,29190,29220,722,,14:45,29210,29270,29200,29260,3491,,,,,,,,,,,,,,
21/10/19,8:52,29120,29120,29110,29110,35,,9:06,29170,29200,29160,29200,1090,,9:20,29210,29230,29190,29200,625,,9:55,29120,29150,29060,29140,1505,,10:30,29110,29170,29100,29160,776,,11:05,29210,29230,29190,29210,921,,12:15,29220,29280,29190,29240,2195,,15:15,29260,29260,29260,29260,1676,,,,,,,,,,,,,,
21/10/19,8:53,29110,29110,29100,29100,22,,9:09,29200,29210,29190,29200,520,,9:25,29200,29210,29180,29190,561,,10:05,29130,29140,29100,29130,516,,10:45,29170,29200,29140,29190,873,,11:25,29210,29220,29180,29200,607,,12:45,29240,29270,29210,29220,1778,,16:30,29240,29260,29210,29240,2152,,,,,,,,,,,,,,
21/10/19,8:54,29110,29110,29100,29110,101,,9:12,29200,29230,29200,29210,560,,9:30,29200,29240,29200,29240,300,,10:15,29120,29130,29090,29110,540,,11:00,29190,29220,29190,29220,1062,,11:45,29190,29230,29190,29230,507,,13:15,29220,29240,29200,29210,774,,17:30,29240,29250,29210,29240,1301,,,,,,,,,,,,,,
